Test Time,Storage Modulus,Loss Modulus
43.57,23.009,4.0936
73.57,31.228,4.3585
103.6,38.436,4.5297
133.6,44.558,4.6866
163.6,49.866,4.8111
193.6,54.604,4.9286
223.6,58.981,5.0233
253.6,62.974,5.0186
283.6,66.922,5.1391
313.6,70.884,5.2571
343.6,74.239,5.3297
373.6,77.771,5.3904
403.6,81.795,6.2762
433.6,84.417,5.5088
463.6,87.518,5.746
493.6,90.648,5.7233
523.6,93.624,5.7664
553.6,96.15,5.917
583.6,99.007,6.1377
613.6,101.83,6.0864
643.6,104.01,6.1249
673.6,106.67,6.1359
703.6,109,6.3767
733.6,111.07,6.2415
763.6,113.37,6.5089
793.6,115.48,6.2895
823.6,117.48,6.3664
853.6,119.26,6.877
883.6,121.11,6.9457
913.6,122.56,6.6894
943.6,123.97,6.7023
973.6,125.29,7.0062
1004,127.26,7.1282
1034,128.37,7.4559
1064,129.62,7.597
1094,130.58,7.4929
1124,131.75,7.2488
1154,132.96,7.4753
1184,134.44,7.789
1214,135.87,8.1372
1244,138.44,7.9493
1274,138.51,8.0342
1304,139.96,9.4801
1334,140.3,8.2832
1364,141.51,8.7315
1394,143.11,8.7106
1424,143.73,9.2535
1454,144.93,9.013
1484,145.98,9.9876
1514,147.29,9.2988
1544,147.95,9.5065
1574,149.43,9.6225
1604,150.02,10.427
1634,151.01,10.025
1664,152.03,10.383
1694,153.02,10.501
1724,153.44,10.472
1754,154.63,11.055
1784,155.63,11.84
1814,153.48,11.489
1844,154.32,11.735
1874,155.78,12.104
1904,156.9,12.139
1934,158.17,13.172
1964,159.37,13.351
1994,159.71,13.461
2024,162.06,14.54
2054,162.41,14.719
2084,164.03,15.384
2114,165.88,16.062
2144,167.04,16.789
2174,168.35,17.81
2204,169.8,18.28
2234,171.6,19.451
2264,174.96,20.838
2294,176.55,22.172
2324,179.21,23.587
2354,181.13,25.488
2384,183.6,27.649
2414,186.69,30.37
2444,191.08,33.87
2474,191.91,35.013
2504,196.85,38.872
2534,200.91,41.64
2564,210.7,48.603
2594,213.04,49.699
2624,225.82,58.395
2654,235.43,63.714
2684,238.93,66.029
2714,244.92,69.393
2744,258.98,76.893
2774,265.28,80.538
2804,277.85,86.738
2834,278.1,87.597
2864,293.61,95.467
2894,311.38,103.87
2924,318.28,108.08
2954,334.14,117.24
2984,348.66,125.23
3014,362.34,133.68
3044,376.68,141.83
3074,401.91,154.95
3104,414.02,163.34
3134,429.49,174.88
3164,447.66,187.5
3194,470.7,200.34
3224,516.71,225.52
3254,527.63,235.39
3284,558.13,253.89
3314,592.55,273.61
3344,620.78,291.59
3374,644.5,311.15
3404,693.63,336.52
3434,737.63,363.57
3464,785.62,394.43
3494,839.21,417.62
3524,870.29,438.74
3554,936.15,469.96
3584,997.26,495.34
3614,1047.6,524.56
