Test Time,Storage Modulus,Loss Modulus
45.54,40.217,3.4652
75.54,54.011,3.889
105.5,66.661,4.3797
135.5,77.869,4.772
165.5,88.013,5.0518
195.5,97.192,5.5523
225.5,105.6,5.899
255.5,113.37,6.3206
285.5,120.27,6.7074
315.5,126.91,6.7454
345.5,133.8,7.224
375.5,139.31,7.6282
405.5,144.94,8.0895
435.5,150.14,8.553
465.5,154.66,8.7973
495.5,159.11,9.0991
525.5,163.17,9.5075
555.5,167.18,9.8144
585.5,171.08,10.189
615.5,175.25,10.503
645.5,178.34,11.059
675.5,181.87,11.149
705.5,184.75,11.402
735.5,188.92,11.774
765.5,191.86,12.034
795.5,194.67,12.25
825.5,197.41,12.449
855.5,200.04,12.634
885.5,202.52,12.789
915.5,204.92,12.93
945.5,207.32,13.138
975.5,209.62,13.29
1006,211.85,13.426
1036,214.07,13.508
1066,216.08,13.691
1096,218.2,13.806
1126,220.3,13.878
1156,222.22,13.993
1186,224.2,14.087
1216,226.15,14.151
1246,228.05,14.284
1276,229.93,14.371
1306,231.74,14.469
1336,233.63,14.52
1366,235.39,14.615
1396,237.21,14.691
1426,239.05,14.748
1456,240.8,14.867
1486,242.62,14.95
1516,244.45,15.008
1546,246.28,15.098
1576,248.13,15.164
1606,249.99,15.232
1636,251.88,15.326
1666,253.65,15.405
1696,255.5,15.53
1726,257.45,15.581
1756,258.31,15.699
1786,260.21,15.764
1816,262.2,15.898
1846,264.31,15.918
1876,266.4,16.102
1906,268.64,16.174
1936,270.9,16.274
1966,273.27,16.417
1996,275.68,16.607
2026,278.12,16.732
2056,280.63,16.955
2086,283.39,17.139
2116,286.28,17.424
2146,289.31,17.727
2176,292.55,18.145
2206,294.03,18.684
2236,297.68,19.445
2266,301.96,20.5
2296,307.03,22.209
2326,312.43,25.26
2356,322.28,30.815
2386,337.47,40.091
2416,359.49,53.129
2446,388.44,68.939
2476,426.78,87.556
2506,473.49,107.8
2536,524.75,128.27
2566,572.55,146.18
2596,621.39,163.56
2626,677.23,182.72
2656,729.24,200.13
2686,787.65,219.51
2716,837.48,236.45
2746,904.19,258.1
2776,962.57,277.47
2806,1011.1,294.15
2836,1071.7,314.31
2866,1139.6,337.08
2896,1211.3,361.01
2926,1276.9,382.24
2956,1368.8,411.39
2986,1444.7,435.36
3016,1519.3,458.72
3046,1602.7,484.32
3076,1689.3,509.39
3106,1777.5,535.14
3136,1876.6,562.65
3166,1955.6,584.21
3196,2069.5,613.44
3226,2176.8,641.17
3256,2288.4,669.11
3286,2418.9,700.46
3316,2553.9,731.96
3346,2636.7,752.84
3376,2779.6,786.66
3406,2936.6,822.59
3436,3044.9,847.66
3466,3199.4,881.71
3496,3336.8,911.05
3526,3483.7,942.22
3556,3657.7,977.16
3586,3809.7,1009.1
3616,3974.2,1041.2
