Test Time,Storage Modulus,Loss Modulus
44.29,11.252,2.1522
74.29,16.159,2.4346
104.3,20.79,2.6655
134.3,24.982,2.8635
164.3,28.688,3.0068
194.3,31.951,3.1634
224.3,34.804,3.2691
254.3,37.438,3.3667
284.3,39.779,3.4657
314.3,42.012,3.5936
344.3,44.109,3.6682
374.3,46.111,3.749
404.3,48.065,3.8445
434.3,49.928,3.9212
464.3,51.748,3.9823
494.3,53.549,4.0888
524.3,55.29,4.1556
554.3,57.038,4.2582
584.3,58.685,4.3341
614.3,60.299,4.3907
644.3,61.817,4.4396
674.3,63.32,4.5481
704.3,64.882,4.5866
734.3,66.39,4.6429
764.3,67.793,4.7112
794.3,69.084,4.8129
824.3,70.515,4.8988
854.3,71.918,4.9422
884.3,73.193,5.0602
914.3,74.489,5.0744
944.3,75.802,5.0913
974.3,77.108,5.2061
1004,78.351,5.259
1034,79.625,5.2988
1064,80.879,5.3672
1094,82.129,5.4554
1124,83.306,5.5636
1154,84.572,5.604
1184,85.566,5.7864
1214,86.887,5.6477
1244,88.102,5.7981
1274,89.049,5.8358
1304,89.25,5.8796
1334,90.39,5.9261
1364,91.036,5.959
1394,91.805,6.0345
1424,92.53,5.9892
1454,93.467,5.9957
1484,94.335,6.2215
1514,95.113,6.1955
1544,95.725,6.1423
1574,96.676,6.2283
1604,97.408,6.3719
1634,98.132,6.5114
1664,98.922,6.3956
1694,99.74,6.562
1724,100.41,6.6624
1754,101.21,6.8223
1784,101.9,6.7633
1814,102.89,6.8275
1844,103.44,6.9276
1874,104.23,7.1415
1904,105.21,7.1681
1934,105.88,7.2303
1964,106.67,7.4586
1994,107.37,7.4177
2024,108.2,7.658
2054,108.81,7.8491
2084,109.69,7.7363
2114,110.67,8.0905
2144,111.26,8.1157
2174,113.63,8.2223
2204,112.93,8.3473
2234,113.7,8.4136
2264,114.69,8.6776
2294,115.35,8.9813
2324,116.37,8.8807
2354,117.61,9.2447
2384,118.8,9.7447
2414,119.86,9.7555
2444,120.74,9.9792
2474,122.06,10.232
2504,123.31,10.967
2534,125.08,11.044
2564,126.16,11.433
2594,127.85,12.041
2624,129.87,12.545
2654,131.57,13.309
2684,134.06,13.741
2714,136.14,14.98
2744,138.39,15.887
2774,141.44,17.044
2804,145.02,18.472
2834,148.32,20.531
2864,153.11,23.012
2894,159.25,26.809
2924,166.72,32.019
2954,176.42,38.675
2984,189.4,46.871
3014,205.51,57.413
3044,224.68,69.735
3074,248.92,84.646
3104,272.97,98.873
3134,303.1,116.39
3164,335.69,134.56
3194,362.99,149.72
3224,407.76,173.19
3254,453.75,196.96
3284,499.14,219.19
3314,561.27,248.87
3344,607.91,270.56
3374,673.78,299.85
3404,756.88,335.52
3434,822.94,363.96
3464,899.14,395.07
3494,982.87,429.33
3524,1054.5,458.54
3554,1139.7,491.24
3584,1233.9,527.13
3614,1306.9,555.3
