Test Time,Storage Modulus,Loss Modulus
50.04,2.9166,1.4352
80.04,4.6055,1.6573
110,6.5281,1.8199
140,8.4525,1.973
170,10.354,2.0423
200,12.136,2.1957
230,13.869,2.3146
260,15.519,2.3892
290,17.112,2.4666
320,18.663,2.5438
350,20.142,2.618
380,21.592,2.6747
410,23.01,2.7305
440,24.36,2.7967
470,25.666,2.8499
500,26.968,2.9009
530,28.239,2.9376
560,29.432,3.0008
590,30.609,3.0539
620,31.77,3.0798
650,32.901,3.1575
680,33.992,3.1469
710,35.089,3.2212
740,36.18,3.2682
770,37.222,3.2839
800,38.251,3.3445
830,39.291,3.4003
860,40.284,3.4272
890,41.271,3.4811
920,42.261,3.5065
950,43.314,3.6121
980,44.132,3.5928
1010,45.094,3.644
1040,46.012,3.6943
1070,46.916,3.7453
1100,47.814,3.7829
1130,48.752,3.8386
1160,49.671,3.8859
1190,50.546,3.9301
1220,51.458,3.953
1250,52.381,4.0024
1280,53.1,4.095
1310,54.046,4.1323
1340,54.965,4.1925
1370,55.918,4.2464
1400,56.867,4.314
1430,57.809,4.3391
1460,58.7,4.3951
1490,59.692,4.4669
1520,60.73,4.5493
1550,61.686,4.6048
1580,62.663,4.6526
1610,63.52,4.7199
1640,64.484,4.774
1670,65.472,4.8668
1700,66.477,4.9469
1730,67.486,5.0109
1760,68.485,5.1122
1790,69.328,5.1762
1820,70.12,5.2196
1850,70.876,5.308
1880,71.823,5.3914
1910,72.802,5.5161
1940,73.652,5.6016
1970,74.43,5.6739
2000,75.059,5.6952
2030,75.899,5.8327
2060,76.991,5.8922
2090,77.764,6.061
2120,78.819,6.1771
2150,79.584,6.3315
2180,80.389,6.4888
2210,81.127,6.6422
2240,81.953,6.8062
2270,82.664,6.9133
2300,83.538,7.1139
2330,84.61,7.4065
2360,85.547,7.6219
2390,86.686,8.2171
2420,87.755,8.7531
2450,89.181,9.3072
2480,90.546,10.203
2510,92.382,11.288
2540,94.665,12.295
2570,96.859,13.766
2600,98.933,14.876
2630,101.87,16.383
2660,104.04,17.402
2690,107.12,18.896
2720,110.18,20.519
2750,113.37,22.009
2780,116.74,23.972
2810,121.46,26.445
2840,123.62,27.167
2870,129.23,29.637
2900,132.91,31.577
2930,138.24,34.27
2960,142.27,36.193
2990,149.21,39.439
3020,154.55,41.968
3050,160.38,44.543
3080,167.29,48.596
3110,176.06,53.12
3140,186.93,59.219
3170,200.45,66.824
3200,209.6,72.176
3230,231.1,83.932
3260,242.43,90.091
3290,263.49,100.94
3320,286.27,112.94
3350,317.16,128.8
3380,344.39,143.53
3410,386.4,165.16
3440,432.64,189.07
3470,487.21,216.32
3500,570.96,255.19
3530,641.92,286.61
3560,719.66,320.11
3590,828.06,363.93
3620,895.06,393.67
