Test Time,Storage Modulus,Loss Modulus
42.98,12.004,4.1512
72.98,19.673,4.6715
103,27.952,5.0978
133,36.207,5.4603
163,44.251,5.7632
193,52.036,6.0006
223,59.394,6.2465
253,66.303,6.4304
283,69.689,6.5818
313,75.876,6.7653
343,81.587,6.9879
373,87.018,7.0755
403,92.114,7.1881
433,97.152,7.3945
463,101.61,7.6054
493,105.74,7.6438
523,110.09,8.0363
553,113.88,8.0841
583,117.87,8.3138
613,121.74,8.5581
643,125.3,8.5099
673,128.55,8.8079
703,131.46,9.0297
733,134.17,9.1203
763,138.3,9.6938
793,139.65,9.5349
823,142.85,10.25
853,144.88,9.9562
883,148.88,10.041
913,149.9,10.752
943,151.96,10.364
973,154.32,10.681
1003,157.72,10.903
1033,160.27,10.435
1063,161.37,11.836
1093,163.46,12.405
1123,165.94,13
1153,168.89,13.817
1183,170.97,13.961
1213,173.69,15.08
1243,176.55,15.768
1273,179.7,17.66
1303,185.02,19.526
1333,188.81,21.501
1363,194.69,24.53
1393,201.34,28.129
1423,209.07,31.498
1453,217.87,35.334
1483,227.9,39.713
1513,240.51,45.061
1543,254.12,50.531
1573,271.53,57.042
1603,286.89,62.55
1633,300.87,67.825
1663,320.83,74.894
1693,336.02,80.233
1723,354.1,87.02
1753,376.14,95.051
1783,394.85,102.14
1813,421.54,112.69
1843,441.04,119.66
1873,464.6,129.51
1903,496.38,143.14
1933,527.78,155.39
1963,553.58,166.64
1993,596.53,183.71
2023,632.87,197.53
2053,666.51,210.73
2083,722.72,231.68
2113,768.29,248.4
2143,807.69,263.21
2173,875.34,287.89
2203,905.03,298.01
2233,963.2,318.84
2263,1031.4,341.01
2293,1080.1,357.69
2323,1148.3,380.43
2353,1218.7,403.25
2383,1282.2,423.57
2413,1350.1,444.2
2443,1444.7,472.82
2473,1508.6,493.49
2503,1584,516.4
2533,1680.7,545.04
2563,1746.2,565.62
2593,1827.3,589.57
2623,1919.5,616.44
2653,1999.6,640.46
2683,2085.2,667.3
2713,2187.5,697.72
2743,2265.7,724.01
2773,2383,757.1
2803,2472.4,784.76
2833,2568,813.78
2863,2672.6,846.97
2893,2778.6,877.21
2923,2889.3,910.81
2953,3023.5,948.53
2983,3143.6,983.41
3013,3256.7,1017.6
3043,3391.8,1057.7
3073,3511.4,1092
3103,3631.2,1130.9
3133,3795.2,1177.7
3163,3943.2,1221.2
3193,4100.5,1270
3223,4317.6,1329.2
3253,4488.2,1379.2
3283,4678.9,1432.8
3313,4904.9,1493.4
3343,5107.8,1549.7
3373,5329.4,1608.2
3403,5598.3,1680.6
3433,5833.3,1747.5
3463,6086.4,1814.3
3493,6386.8,1905.1
3523,6668.3,1987.8
3553,6951.3,2069.4
3583,7295.5,2175.6
3613,7645,2294.8
