Test Time,Storage Modulus,Loss Modulus
44.65,0.82192,0.59977
74.65,1.0807,0.70169
104.6,1.3472,0.81793
134.6,1.633,0.92932
164.6,1.9326,1.0366
194.6,2.2779,1.1131
224.6,2.6027,1.182
254.6,2.9309,1.2481
284.6,3.2749,1.3088
314.6,3.6293,1.3972
344.6,4.0061,1.4338
374.6,4.3596,1.4955
404.6,4.7419,1.5536
434.6,5.1222,1.6183
464.6,5.5184,1.6452
494.6,5.9234,1.6982
524.6,6.3229,1.7512
554.6,6.7597,1.7805
584.6,7.1572,1.8341
614.6,7.6375,1.8887
644.6,8.0622,1.9258
674.6,8.5177,1.9653
704.6,8.9542,2.0169
734.6,9.4231,2.0386
764.6,9.8933,2.0974
794.6,10.403,2.1404
824.6,10.9,2.1867
854.6,11.435,2.2401
884.6,11.962,2.2783
914.6,12.496,2.3272
944.6,13.029,2.3536
974.6,13.586,2.4093
1005,14.111,2.4406
1035,14.319,2.5005
1065,14.529,2.5264
1095,15.012,2.5697
1125,15.536,2.6198
1155,16.054,2.6732
1185,16.438,2.7304
1215,16.808,2.7889
1245,17.28,2.8265
1275,17.664,2.8778
1305,17.889,2.94
1335,18.229,2.9808
1365,18.722,3.0249
1395,19.24,3.0903
1425,19.729,3.1612
1455,20.116,3.2401
1485,20.353,3.2925
1515,20.678,3.3502
1545,21.005,3.3764
1575,21.471,3.466
1605,21.95,3.5344
1635,22.339,3.6591
1665,22.198,3.7537
1695,22.623,3.78
1725,23.066,3.8647
1755,23.561,3.9056
1785,24.047,3.9361
1815,24.578,4.0396
1845,25.103,4.1142
1875,25.607,4.2629
1905,25.682,4.5167
1935,26.184,4.4179
1965,26.68,4.4554
1995,26.883,4.8928
2025,27.612,4.6767
2055,28.224,4.7695
2085,28.786,4.8801
2115,29.359,4.9861
2145,29.895,5.1216
2175,30.163,5.1989
2205,30.403,5.3079
2235,30.741,5.3827
2265,31.129,5.4831
2295,31.712,5.6372
2325,32.236,5.7646
2355,32.712,5.8785
2385,33.206,6.0174
2415,33.705,6.1265
2445,34.253,6.2822
2475,34.055,6.4647
2505,34.503,6.6477
2535,34.934,6.8382
2565,35.471,7.0005
2595,36.083,7.0843
2625,36.771,7.2915
2655,37.469,7.4939
2685,38.187,7.6751
2715,38.914,7.8858
2745,39.613,8.0848
2775,40.156,8.3427
2805,40.732,8.6221
2835,41.351,8.7978
2865,42.108,9.0909
2895,43.025,9.4247
2925,43.827,9.7703
2955,44.709,10.064
2985,45.654,10.517
3015,46.497,10.941
3045,47.513,11.344
3075,48.681,11.919
3105,49.717,12.459
3135,50.944,13.058
3165,52.415,13.786
3195,53.617,14.491
3225,55.099,15.211
3255,56.886,16.181
3285,58.537,17.092
3315,60.943,18.443
3345,62.584,19.627
3375,65.046,20.908
3405,67.977,22.466
3435,71.078,24.369
3465,74.37,26.18
3495,78.23,28.413
3525,82.438,30.854
3555,86.864,33.346
3585,92.429,36.467
3615,97.067,38.667
