Test Time,Storage Modulus,Loss Modulus
43.25,138.47,8.9649
73.25,182.24,10.246
103.2,224.02,11.281
133.2,259.93,12.558
163.2,292.02,13.109
193.2,321.01,14.251
223.2,345.92,15.191
253.2,368.71,16.062
283.2,389.82,16.919
313.2,408.6,17.886
343.2,425.88,19.075
373.2,442.32,19.998
403.2,457.41,21.096
433.2,472.57,22.09
463.2,486.34,23.018
493.2,499.99,23.794
523.2,513.5,24.562
553.2,526.88,24.966
583.2,539.73,25.582
613.2,552.36,25.968
643.2,565.09,26.323
673.2,576.84,26.7
703.2,588.26,26.989
733.2,599.07,27.25
763.2,610.44,27.639
793.2,621.24,28.025
823.2,632.44,28.037
853.2,642.65,28.837
883.2,653.74,28.968
913.2,664.7,29.248
943.2,676.11,29.768
973.2,686.74,30.032
1003,697.55,30.583
1033,706.52,31.066
1063,716.84,31.866
1093,727.12,33
1123,737.71,33.847
1153,747.75,35.504
1183,753.9,37.247
1213,764.36,38.268
1243,775.7,40.172
1273,789.06,42.584
1303,800.47,44.819
1333,810.68,48.974
1363,827.51,51.224
1393,844.25,54.699
1423,859.2,58.982
1453,875.4,63.825
1483,890.95,67.379
1513,909.11,73.361
1543,931.44,78.992
1573,953.2,86.208
1603,978.24,94.124
1633,993.32,102.62
1663,1020.5,113.19
1693,1057.7,126.67
1723,1093.1,139.98
1753,1126.4,154.52
1783,1169.3,170.5
1813,1220.2,191.05
1843,1273.1,211.11
1873,1328.1,231.92
1903,1385.4,252.38
1933,1446.8,278.66
1963,1526.3,306.07
1993,1602,331.88
2023,1691.1,360.86
2053,1774.5,389.76
2083,1893.8,428.34
2113,2027.5,468.63
2143,2167.5,507.65
2173,2309.9,551.9
2203,2461.9,600.15
2233,2606.5,643.05
2263,2758.4,689.75
2293,2950.9,749.17
2323,3125.3,802.52
2353,3308.3,856.74
2383,3526.4,918.36
2413,3744.9,979.28
2443,3971.5,1041.7
2473,4206,1107.1
2503,4434.6,1165.9
2533,4687.6,1233.7
2563,4925.5,1294.2
2593,5162,1359.6
2623,5435,1427.1
2653,5711.4,1492.5
2683,6004.6,1566.4
2713,6330.7,1645.2
2743,6661.4,1717.6
2773,6929.6,1774.2
2803,7257.3,1848.5
2833,7583,1911.4
2863,7840.3,1964
2893,8211.4,2034.2
2923,8550.1,2090.4
2953,8833.6,2140.1
2983,9203,2205.8
3013,9523.5,2260
3043,9784.7,2307.3
3073,10178,2367.1
3103,10537,2423.1
3133,10859,2479.7
3163,11216,2530.8
3193,11597,2587.5
3223,11888,2630.8
3253,12295,2686.2
3283,12629,2720.4
3313,12953,2767.5
3343,13278,2803.8
3373,13576,2842.8
3403,13956,2889.7
3433,14253,2924.6
3463,14579,2963.6
3493,14965,3012.8
3523,15353,3055.5
3553,15641,3090.7
3583,16019,3138.2
3613,16382,3176.5
