Test Time,Storage Modulus,Loss Modulus
43.23,8.2402,1.3699
73.23,8.9018,1.3661
103.2,9.3071,1.4033
133.2,9.6517,1.4735
163.2,9.9474,1.5486
193.2,10.267,1.6267
223.2,10.551,1.6759
253.2,10.847,1.7435
283.2,11.156,1.7992
313.2,11.447,1.823
343.2,11.636,1.855
373.2,11.979,1.8798
403.2,12.187,1.8958
433.2,12.468,1.9229
463.2,12.734,1.9255
493.2,12.996,1.956
523.2,13.233,1.9881
553.2,13.465,1.9853
583.2,13.686,1.9985
613.2,13.923,2.0131
643.2,14.138,1.993
673.2,14.335,2.0287
703.2,14.554,2.0394
733.2,14.746,2.053
763.2,14.941,2.056
793.2,15.14,2.0737
823.2,15.3,2.09
853.2,15.491,2.0833
883.2,15.646,2.0832
913.2,15.808,2.0942
943.2,15.962,2.1152
973.2,16.116,2.116
1003,16.248,2.1306
1033,16.409,2.1404
1063,16.544,2.1496
1093,16.695,2.1822
1123,16.812,2.1501
1153,16.965,2.1558
1183,17.081,2.1867
1213,17.149,2.1842
1243,17.305,2.1826
1273,17.419,2.175
1303,17.528,2.1871
1333,17.647,2.1814
1363,17.751,2.212
1393,17.863,2.2028
1423,17.927,2.21
1453,18.008,2.2095
1483,18.131,2.2113
1513,18.176,2.2357
1543,18.337,2.2347
1573,18.341,2.246
1603,18.423,2.2589
1633,18.538,2.2501
1663,18.64,2.2717
1693,18.694,2.2667
1723,18.765,2.2731
1753,18.887,2.2765
1783,18.954,2.2962
1813,18.997,2.3064
1843,19.074,2.3128
1873,19.179,2.3257
1903,19.261,2.3584
1933,19.354,2.3335
1963,19.437,2.3487
1993,19.478,2.3847
2023,19.53,2.3628
2053,19.648,2.3802
2083,19.72,2.3988
2113,19.762,2.3945
2143,19.819,2.4196
2173,19.89,2.4357
2203,19.967,2.4538
2233,20.03,2.4729
2263,20.1,2.4743
2293,20.208,2.4853
2323,20.273,2.485
2353,20.301,2.5082
2383,20.396,2.5318
2413,20.48,2.5283
2443,20.509,2.5705
2473,20.604,2.58
2503,20.674,2.5953
2533,20.745,2.6117
2563,20.821,2.6313
2593,20.896,2.6368
2623,20.97,2.6714
2653,21.025,2.6805
2683,21.097,2.7076
2713,21.2,2.7338
2743,21.223,2.7623
2773,21.352,2.7934
2803,21.463,2.8071
2833,21.545,2.8572
2863,21.672,2.8681
2893,21.779,2.9196
2923,21.853,2.9529
2953,21.958,2.9695
2983,22.074,2.9615
3013,22.171,3.0257
3043,22.274,3.0699
3073,22.319,3.059
3103,22.429,3.0889
3133,22.554,3.1125
3163,22.637,3.1366
3193,22.747,3.162
3223,22.843,3.2246
3253,22.97,3.2857
3283,23.03,3.2568
3313,23.1,3.3529
3343,23.163,3.3485
3373,23.266,3.3799
3403,23.401,3.4528
3433,23.489,3.4682
3463,23.595,3.5279
3493,23.73,3.5489
3523,23.8,3.5882
3553,23.94,3.623
3583,24.008,3.6716
3613,24.174,3.6925
