SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.422,-0,0.008,0.00010185916357881301,-0.0
70Compression,1-Compress,1.000,4.37,0.052,0.008,0.00010185916357881301,0.011759384893713252
70Compression,1-Compress,2.000,4.319,0.103,0.008,0.00010185916357881301,0.023292627770239712
70Compression,1-Compress,3.000,4.267,0.155,0.024,0.000305577490736439,0.03505201266395296
70Compression,1-Compress,4.000,4.216,0.206,-0.009,-0.00011459155902616463,0.046585255540479424
70Compression,1-Compress,5.000,4.164,0.258,-0.009,-0.00011459155902616463,0.05834464043419268
70Compression,1-Compress,6.000,4.113,0.309,0.024,0.000305577490736439,0.06987788331071913
70Compression,1-Compress,7.000,4.061,0.361,0.008,0.00010185916357881301,0.08163726820443239
70Compression,1-Compress,8.000,4.009,0.413,0.008,0.00010185916357881301,0.09339665309814564
70Compression,1-Compress,9.000,3.958,0.464,0.024,0.000305577490736439,0.1049298959746721
70Compression,1-Compress,10.000,3.906,0.516,0.024,0.000305577490736439,0.11668928086838536
70Compression,1-Compress,11.000,3.855,0.567,0.008,0.00010185916357881301,0.1282225237449118
70Compression,1-Compress,12.000,3.803,0.619,0.024,0.000305577490736439,0.13998190863862506
70Compression,1-Compress,13.000,3.752,0.67,0.024,0.000305577490736439,0.15151515151515155
70Compression,1-Compress,14.000,3.7,0.722,0.008,0.00010185916357881301,0.16327453640886477
70Compression,1-Compress,15.000,3.648,0.774,0.008,0.00010185916357881301,0.17503392130257803
70Compression,1-Compress,16.000,3.597,0.825,0.040,0.0005092958178940651,0.1865671641791045
70Compression,1-Compress,17.000,3.545,0.877,0.024,0.000305577490736439,0.19832654907281774
70Compression,1-Compress,18.000,3.494,0.928,0.024,0.000305577490736439,0.2098597919493442
70Compression,1-Compress,19.000,3.442,0.98,0.040,0.0005092958178940651,0.22161917684305746
70Compression,1-Compress,20.000,3.391,1.031,0.040,0.0005092958178940651,0.2331524197195839
70Compression,1-Compress,21.000,3.339,1.083,0.024,0.000305577490736439,0.24491180461329715
70Compression,1-Compress,22.000,3.288,1.134,0.057,0.0007257465404990428,0.2564450474898236
70Compression,1-Compress,23.000,3.236,1.186,0.057,0.0007257465404990428,0.26820443238353686
70Compression,1-Compress,24.000,3.184,1.238,0.040,0.0005092958178940651,0.2799638172772501
70Compression,1-Compress,25.000,3.131,1.291,0.040,0.0005092958178940651,0.29194934418815016
70Compression,1-Compress,26.000,3.08,1.342,0.073,0.0009294648676566687,0.3034825870646767
70Compression,1-Compress,27.000,3.028,1.394,0.057,0.0007257465404990428,0.3152419719583899
70Compression,1-Compress,28.000,2.977,1.445,0.073,0.0009294648676566687,0.32677521483491634
70Compression,1-Compress,29.000,2.925,1.497,0.090,0.0011459155902616464,0.33853459972862965
70Compression,1-Compress,30.000,2.873,1.549,0.090,0.0011459155902616464,0.35029398462234285
70Compression,1-Compress,31.000,2.822,1.6,0.073,0.0009294648676566687,0.3618272274988693
70Compression,1-Compress,32.000,2.77,1.652,0.106,0.0013496339174192723,0.37358661239258256
70Compression,1-Compress,33.000,2.719,1.703,0.106,0.0013496339174192723,0.385119855269109
70Compression,1-Compress,34.000,2.667,1.755,0.090,0.0011459155902616464,0.3968792401628223
70Compression,1-Compress,35.000,2.616,1.806,0.106,0.0013496339174192723,0.40841248303934874
70Compression,1-Compress,36.000,2.564,1.858,0.139,0.0017698029671818763,0.420171867933062
70Compression,1-Compress,37.000,2.513,1.909,0.122,0.0015533522445768985,0.43170511080958845
70Compression,1-Compress,38.000,2.461,1.961,0.139,0.0017698029671818763,0.4434644957033017
70Compression,1-Compress,39.000,2.409,2.013,0.171,0.002177239621497128,0.4552238805970149
70Compression,1-Compress,40.000,2.358,2.064,0.188,0.0023936903441021057,0.4667571234735414
70Compression,1-Compress,41.000,2.306,2.116,0.188,0.0023936903441021057,0.4785165083672547
70Compression,1-Compress,42.000,2.255,2.167,0.221,0.0028138593938647097,0.4900497512437811
70Compression,1-Compress,43.000,2.203,2.219,0.237,0.0030175777210223356,0.5018091361374943
70Compression,1-Compress,44.000,2.152,2.27,0.237,0.0030175777210223356,0.5133423790140208
70Compression,1-Compress,45.000,2.1,2.322,0.270,0.0034377467707849396,0.5251017639077341
70Compression,1-Compress,46.000,2.048,2.374,0.302,0.003845183425100191,0.5368611488014474
70Compression,1-Compress,47.000,1.997,2.425,0.302,0.003845183425100191,0.5483943916779738
70Compression,1-Compress,48.000,1.945,2.477,0.319,0.004061634147705169,0.5601537765716871
70Compression,1-Compress,49.000,1.894,2.528,0.368,0.0046855215246253985,0.5716870194482135
70Compression,1-Compress,50.000,1.842,2.58,0.384,0.004889239851783024,0.5834464043419267
70Compression,1-Compress,51.000,1.791,2.631,0.417,0.005309408901545628,0.5949796472184532
70Compression,1-Compress,52.000,1.739,2.683,0.466,0.005933296278465858,0.6067390321121664
70Compression,1-Compress,53.000,1.688,2.734,0.515,0.006557183655386088,0.618272274988693
70Compression,1-Compress,54.000,1.636,2.786,0.548,0.006977352705148692,0.6300316598824062
70Compression,1-Compress,55.000,1.583,2.839,0.614,0.007817690804673899,0.6420171867933062
70Compression,1-Compress,56.000,1.531,2.891,0.679,0.008645296508751754,0.6537765716870195
70Compression,1-Compress,57.000,1.48,2.942,0.728,0.009269183885671984,0.665309814563546
70Compression,1-Compress,58.000,1.428,2.994,0.794,0.010109521985197193,0.6770691994572593
70Compression,1-Compress,59.000,1.377,3.045,0.876,0.011153578411880026,0.6886024423337856
