SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,3.967,-0,0.011,0.0001400563499208679,-0.0
70Compression,1-Compress,1.000,3.922,0.045,-0.022,-0.0002801126998417358,0.01134358457272498
70Compression,1-Compress,2.000,3.875,0.092,-0.022,-0.0002801126998417358,0.023191328459793294
70Compression,1-Compress,3.000,3.828,0.139,0.011,0.0001400563499208679,0.03503907234686161
70Compression,1-Compress,4.000,3.783,0.184,-0.005,-6.366197723675813e-05,0.04638265691958659
70Compression,1-Compress,5.000,3.736,0.231,-0.005,-6.366197723675813e-05,0.058230400806654904
70Compression,1-Compress,6.000,3.691,0.276,0.011,0.0001400563499208679,0.0695739853793799
70Compression,1-Compress,7.000,3.644,0.323,0.011,0.0001400563499208679,0.0814217292664482
70Compression,1-Compress,8.000,3.597,0.37,-0.005,-6.366197723675813e-05,0.09326947315351651
70Compression,1-Compress,9.000,3.552,0.415,0.011,0.0001400563499208679,0.10461305772624148
70Compression,1-Compress,10.000,3.505,0.462,0.011,0.0001400563499208679,0.11646080161330981
70Compression,1-Compress,11.000,3.458,0.509,-0.005,-6.366197723675813e-05,0.12830854550037812
70Compression,1-Compress,12.000,3.413,0.554,-0.005,-6.366197723675813e-05,0.13965213007310312
70Compression,1-Compress,13.000,3.366,0.601,0.011,0.0001400563499208679,0.1514998739601714
70Compression,1-Compress,14.000,3.32,0.647,-0.005,-6.366197723675813e-05,0.16309553819006806
70Compression,1-Compress,15.000,3.273,0.694,-0.005,-6.366197723675813e-05,0.17494328207713636
70Compression,1-Compress,16.000,3.227,0.74,0.028,0.00035650707252584557,0.18653894630703302
70Compression,1-Compress,17.000,3.181,0.786,0.011,0.0001400563499208679,0.19813461053692968
70Compression,1-Compress,18.000,3.134,0.833,0.011,0.0001400563499208679,0.20998235442399796
70Compression,1-Compress,19.000,3.088,0.879,0.028,0.00035650707252584557,0.22157801865389462
70Compression,1-Compress,20.000,3.042,0.925,0.028,0.00035650707252584557,0.23317368288379128
70Compression,1-Compress,21.000,2.995,0.972,0.011,0.0001400563499208679,0.24502142677085958
