SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Preload,0.000,4.139,-0.001,0.013,0.16552114081557112,-0.00024160425223483932
70Compression,1-Compress,0.010,4.138,-0,0.013,0.16552114081557112,-0.0
70Compression,1-Compress,1.010,4.089,0.049,0.013,0.16552114081557112,0.011838608359507128
70Compression,1-Compress,2.010,4.041,0.097,0.013,0.16552114081557112,0.023435612466779415
70Compression,1-Compress,3.010,3.992,0.146,0.029,0.3692394679731972,0.03527422082628654
70Compression,1-Compress,4.010,3.945,0.193,0.029,0.3692394679731972,0.04662962068132399
70Compression,1-Compress,5.010,3.897,0.241,0.013,0.16552114081557112,0.058226624788596276
70Compression,1-Compress,6.010,3.848,0.29,0.013,0.16552114081557112,0.0700652331481034
70Compression,1-Compress,7.010,3.8,0.338,0.046,0.5856901905781748,0.08166223725537569
70Compression,1-Compress,8.010,3.752,0.386,0.029,0.3692394679731972,0.09325924136264797
70Compression,1-Compress,9.010,3.703,0.435,0.029,0.3692394679731972,0.1050978497221551
70Compression,1-Compress,10.010,3.655,0.483,0.046,0.5856901905781748,0.11669485382942739
70Compression,1-Compress,11.010,3.606,0.532,0.062,0.7894085177358009,0.12853346218893452
70Compression,1-Compress,12.010,3.558,0.58,0.046,0.5856901905781748,0.1401304662962068
70Compression,1-Compress,13.010,3.509,0.629,0.062,0.7894085177358009,0.15196907465571394
70Compression,1-Compress,14.010,3.463,0.675,0.062,0.7894085177358009,0.16308287025851656
70Compression,1-Compress,15.010,3.414,0.724,0.062,0.7894085177358009,0.17492147861802365
70Compression,1-Compress,16.010,3.366,0.772,0.062,0.7894085177358009,0.18651848272529595
70Compression,1-Compress,17.010,3.317,0.821,0.079,1.0058592403407784,0.19835709108480307
70Compression,1-Compress,18.010,3.269,0.869,0.079,1.0058592403407784,0.20995409519207536
70Compression,1-Compress,19.010,3.22,0.918,0.095,1.2095775674984044,0.2217927035515825
