SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.495,-0,-0.003,-0.03819718634205488,-0.0
70Compression,1-Compress,1.000,4.444,0.051,-0.020,-0.25464790894703254,0.011345939933259176
70Compression,1-Compress,2.000,4.391,0.104,0.013,0.16552114081557112,0.023136818687430477
70Compression,1-Compress,3.000,4.339,0.156,0.013,0.16552114081557112,0.034705228031145716
70Compression,1-Compress,4.000,4.286,0.209,-0.003,-0.03819718634205488,0.046496106785317015
70Compression,1-Compress,5.000,4.234,0.261,-0.003,-0.03819718634205488,0.05806451612903226
70Compression,1-Compress,6.000,4.181,0.314,0.029,0.3692394679731972,0.06985539488320355
70Compression,1-Compress,7.000,4.128,0.367,-0.003,-0.03819718634205488,0.08164627363737485
70Compression,1-Compress,8.000,4.077,0.418,0.013,0.16552114081557112,0.09299221357063403
70Compression,1-Compress,9.000,4.023,0.472,0.029,0.3692394679731972,0.10500556173526139
70Compression,1-Compress,10.000,3.972,0.523,0.029,0.3692394679731972,0.11635150166852058
70Compression,1-Compress,11.000,3.919,0.576,0.029,0.3692394679731972,0.12814238042269185
70Compression,1-Compress,12.000,3.867,0.628,0.029,0.3692394679731972,0.1397107897664071
70Compression,1-Compress,13.000,3.814,0.681,0.046,0.5856901905781748,0.15150166852057842
70Compression,1-Compress,14.000,3.761,0.734,0.029,0.3692394679731972,0.1632925472747497
70Compression,1-Compress,15.000,3.709,0.786,0.029,0.3692394679731972,0.17486095661846496
70Compression,1-Compress,16.000,3.656,0.839,0.046,0.5856901905781748,0.18665183537263624
70Compression,1-Compress,17.000,3.605,0.89,0.029,0.3692394679731972,0.19799777530589543
70Compression,1-Compress,18.000,3.552,0.943,0.029,0.3692394679731972,0.20978865406006672
70Compression,1-Compress,19.000,3.5,0.995,0.062,0.7894085177358009,0.22135706340378197
70Compression,1-Compress,20.000,3.447,1.048,0.062,0.7894085177358009,0.2331479421579533
70Compression,1-Compress,21.000,3.394,1.101,0.046,0.5856901905781748,0.24493882091212457
70Compression,1-Compress,22.000,3.342,1.153,0.062,0.7894085177358009,0.2565072302558398
70Compression,1-Compress,23.000,3.289,1.206,0.079,1.0058592403407784,0.2682981090100111
70Compression,1-Compress,24.000,3.238,1.257,0.062,0.7894085177358009,0.2796440489432703
70Compression,1-Compress,25.000,3.184,1.311,0.062,0.7894085177358009,0.2916573971078976
70Compression,1-Compress,26.000,3.133,1.362,0.079,1.0058592403407784,0.30300333704115684
70Compression,1-Compress,27.000,3.08,1.415,0.062,0.7894085177358009,0.3147942157953281
70Compression,1-Compress,28.000,3.027,1.468,0.062,0.7894085177358009,0.3265850945494994
70Compression,1-Compress,29.000,2.975,1.52,0.111,1.4132958946560306,0.3381535038932147
70Compression,1-Compress,30.000,2.922,1.573,0.111,1.4132958946560306,0.349944382647386
70Compression,1-Compress,31.000,2.87,1.625,0.095,1.2095775674984044,0.3615127919911012
70Compression,1-Compress,32.000,2.817,1.678,0.111,1.4132958946560306,0.3733036707452725
70Compression,1-Compress,33.000,2.766,1.729,0.128,1.6297466172610082,0.3846496106785317
70Compression,1-Compress,34.000,2.713,1.782,0.111,1.4132958946560306,0.396440489432703
70Compression,1-Compress,35.000,2.661,1.834,0.128,1.6297466172610082,0.40800889877641827
70Compression,1-Compress,36.000,2.608,1.887,0.160,2.0371832715762603,0.41979977753058956
70Compression,1-Compress,37.000,2.555,1.94,0.144,1.8334649444186342,0.43159065628476084
70Compression,1-Compress,38.000,2.503,1.992,0.160,2.0371832715762603,0.44315906562847607
70Compression,1-Compress,39.000,2.45,2.045,0.177,2.253633994181238,0.45494994438264735
70Compression,1-Compress,40.000,2.398,2.097,0.210,2.6738030439438414,0.46651835372636263
70Compression,1-Compress,41.000,2.345,2.15,0.210,2.6738030439438414,0.4783092324805339
70Compression,1-Compress,42.000,2.294,2.201,0.242,3.0812396982590937,0.4896551724137931
70Compression,1-Compress,43.000,2.241,2.254,0.242,3.0812396982590937,0.5014460511679644
70Compression,1-Compress,44.000,2.188,2.307,0.259,3.2976904208640714,0.5132369299221357
