SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.103,-0,-0.007,-0.08912676813146139,-0.0
70Compression,1-Compress,1.000,4.056,0.047,0.026,0.33104228163114224,0.011455032902754084
70Compression,1-Compress,2.000,4.008,0.095,0.026,0.33104228163114224,0.023153789909822083
70Compression,1-Compress,3.000,3.959,0.144,0.010,0.12732395447351627,0.035096271021203995
70Compression,1-Compress,4.000,3.913,0.19,0.010,0.12732395447351627,0.046307579819644167
70Compression,1-Compress,5.000,3.864,0.239,0.026,0.33104228163114224,0.05825006093102608
70Compression,1-Compress,6.000,3.816,0.287,0.026,0.33104228163114224,0.06994881793809407
70Compression,1-Compress,7.000,3.769,0.334,0.026,0.33104228163114224,0.08140385084084817
70Compression,1-Compress,8.000,3.72,0.383,0.043,0.5474930042361199,0.09334633195223008
70Compression,1-Compress,9.000,3.673,0.43,0.043,0.5474930042361199,0.10480136485498416
70Compression,1-Compress,10.000,3.625,0.478,0.026,0.33104228163114224,0.11650012186205216
70Compression,1-Compress,11.000,3.577,0.526,0.043,0.5474930042361199,0.12819887886912018
70Compression,1-Compress,12.000,3.53,0.573,0.059,0.7512113313937459,0.13965391177187422
70Compression,1-Compress,13.000,3.481,0.622,0.043,0.5474930042361199,0.15159639288325616
70Compression,1-Compress,14.000,3.433,0.67,0.043,0.5474930042361199,0.16329514989032418
70Compression,1-Compress,15.000,3.386,0.717,0.075,0.9549296585513719,0.17475018279307825
70Compression,1-Compress,16.000,3.338,0.765,0.043,0.5474930042361199,0.18644893980014624
70Compression,1-Compress,17.000,3.289,0.814,0.059,0.7512113313937459,0.19839142091152814
70Compression,1-Compress,18.000,3.242,0.861,0.075,0.9549296585513719,0.20984645381428224
70Compression,1-Compress,19.000,3.194,0.909,0.092,1.1713803811563497,0.22154521082135026
70Compression,1-Compress,20.000,3.145,0.958,0.075,0.9549296585513719,0.23348769193273214
70Compression,1-Compress,21.000,3.098,1.005,0.092,1.1713803811563497,0.2449427248354862
70Compression,1-Compress,22.000,3.05,1.053,0.092,1.1713803811563497,0.25664148184255425
70Compression,1-Compress,23.000,3.002,1.101,0.092,1.1713803811563497,0.2683402388496222
70Compression,1-Compress,24.000,2.955,1.148,0.092,1.1713803811563497,0.2797952717523763
70Compression,1-Compress,25.000,2.906,1.197,0.124,1.5788170354716018,0.29173775286375825
70Compression,1-Compress,26.000,2.858,1.245,0.108,1.3750987083139758,0.30343650987082627
70Compression,1-Compress,27.000,2.811,1.292,0.124,1.5788170354716018,0.31489154277358034
70Compression,1-Compress,28.000,2.763,1.34,0.141,1.7952677580765792,0.32659029978064835
70Compression,1-Compress,29.000,2.714,1.389,0.157,1.9989860852342054,0.33853278089203026
70Compression,1-Compress,30.000,2.667,1.436,0.141,1.7952677580765792,0.34998781379478433
70Compression,1-Compress,31.000,2.619,1.484,0.190,2.419155134996809,0.36168657080185235
70Compression,1-Compress,32.000,2.572,1.531,0.190,2.419155134996809,0.37314160370460636
70Compression,1-Compress,33.000,2.523,1.58,0.190,2.419155134996809,0.3850840848159883
70Compression,1-Compress,34.000,2.475,1.628,0.206,2.622873462154435,0.3967828418230563
70Compression,1-Compress,35.000,2.428,1.675,0.239,3.043042511917039,0.4082378747258104
