SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.702,-0,-0.036,-0.45836623610465854,-0.0
70Compression,1-Compress,1.000,4.647,0.055,-0.036,-0.45836623610465854,0.01169715014887282
70Compression,1-Compress,2.000,4.592,0.11,-0.020,-0.25464790894703254,0.02339430029774564
70Compression,1-Compress,3.000,4.538,0.164,-0.020,-0.25464790894703254,0.03487877498936623
70Compression,1-Compress,4.000,4.483,0.219,-0.036,-0.45836623610465854,0.04657592513823905
70Compression,1-Compress,5.000,4.428,0.274,-0.003,-0.03819718634205488,0.05827307528711187
70Compression,1-Compress,6.000,4.372,0.33,-0.003,-0.03819718634205488,0.07018290089323692
70Compression,1-Compress,7.000,4.317,0.385,-0.020,-0.25464790894703254,0.08188005104210974
70Compression,1-Compress,8.000,4.263,0.439,-0.020,-0.25464790894703254,0.09336452573373033
70Compression,1-Compress,9.000,4.208,0.494,-0.003,-0.03819718634205488,0.10506167588260315
70Compression,1-Compress,10.000,4.153,0.549,-0.020,-0.25464790894703254,0.11675882603147598
70Compression,1-Compress,11.000,4.098,0.604,-0.003,-0.03819718634205488,0.1284559761803488
70Compression,1-Compress,12.000,4.044,0.658,0.013,0.16552114081557112,0.13994045087196938
70Compression,1-Compress,13.000,3.989,0.713,0.013,0.16552114081557112,0.1516376010208422
70Compression,1-Compress,14.000,3.934,0.768,-0.003,-0.03819718634205488,0.16333475116971502
70Compression,1-Compress,15.000,3.878,0.824,0.013,0.16552114081557112,0.17524457677584007
70Compression,1-Compress,16.000,3.823,0.879,0.013,0.16552114081557112,0.1869417269247129
70Compression,1-Compress,17.000,3.769,0.933,0.013,0.16552114081557112,0.19842620161633348
70Compression,1-Compress,18.000,3.714,0.988,0.013,0.16552114081557112,0.2101233517652063
70Compression,1-Compress,19.000,3.659,1.043,0.029,0.3692394679731972,0.2218205019140791
70Compression,1-Compress,20.000,3.605,1.097,0.013,0.16552114081557112,0.2333049766056997
70Compression,1-Compress,21.000,3.55,1.152,0.013,0.16552114081557112,0.2450021267545725
70Compression,1-Compress,22.000,3.495,1.207,0.046,0.5856901905781748,0.25669927690344535
