SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.061,-0,0.013,0.16552114081557112,-0.0
70Compression,1-Compress,1.000,4.014,0.047,-0.003,-0.03819718634205488,0.011573504063038661
70Compression,1-Compress,2.000,3.967,0.094,0.013,0.16552114081557112,0.023147008126077322
70Compression,1-Compress,3.000,3.919,0.142,0.029,0.3692394679731972,0.03496675695641467
70Compression,1-Compress,4.000,3.872,0.189,0.013,0.16552114081557112,0.046540261019453334
70Compression,1-Compress,5.000,3.825,0.236,0.013,0.16552114081557112,0.058113765082492
70Compression,1-Compress,6.000,3.777,0.284,0.046,0.5856901905781748,0.06993351391282934
70Compression,1-Compress,7.000,3.73,0.331,0.046,0.5856901905781748,0.08150701797586801
70Compression,1-Compress,8.000,3.683,0.378,0.029,0.3692394679731972,0.09308052203890667
70Compression,1-Compress,9.000,3.634,0.427,0.046,0.5856901905781748,0.10514651563654272
70Compression,1-Compress,10.000,3.588,0.473,0.062,0.7894085177358009,0.11647377493228268
70Compression,1-Compress,11.000,3.541,0.52,0.046,0.5856901905781748,0.12804727899532137
70Compression,1-Compress,12.000,3.492,0.569,0.062,0.7894085177358009,0.1401132725929574
70Compression,1-Compress,13.000,3.445,0.616,0.079,1.0058592403407784,0.15168677665599606
70Compression,1-Compress,14.000,3.398,0.663,0.062,0.7894085177358009,0.16326028071903473
70Compression,1-Compress,15.000,3.35,0.711,0.062,0.7894085177358009,0.17508002954937207
70Compression,1-Compress,16.000,3.303,0.758,0.095,1.2095775674984044,0.18665353361241074
70Compression,1-Compress,17.000,3.256,0.805,0.095,1.2095775674984044,0.1982270376754494
70Compression,1-Compress,18.000,3.208,0.853,0.095,1.2095775674984044,0.21004678650578676
70Compression,1-Compress,19.000,3.161,0.9,0.111,1.4132958946560306,0.22162029056882543
70Compression,1-Compress,20.000,3.114,0.947,0.128,1.6297466172610082,0.23319379463186407
