SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Preload,0.000,4.334,-0.001,0.013,0.16552114081557112,-0.00023073373327180436
70Compression,1-Compress,0.010,4.333,-0,0.013,0.16552114081557112,-0.0
70Compression,1-Compress,1.010,4.283,0.05,-0.003,-0.03819718634205488,0.011536686663590218
70Compression,1-Compress,2.010,4.231,0.102,-0.003,-0.03819718634205488,0.023534840793724043
70Compression,1-Compress,3.010,4.181,0.152,0.013,0.16552114081557112,0.03507152745731426
70Compression,1-Compress,4.010,4.131,0.202,0.013,0.16552114081557112,0.04660821412090448
70Compression,1-Compress,5.010,4.08,0.253,0.013,0.16552114081557112,0.058375634517766506
70Compression,1-Compress,6.010,4.03,0.303,0.029,0.3692394679731972,0.06991232118135672
70Compression,1-Compress,7.010,3.98,0.353,0.029,0.3692394679731972,0.08144900784494694
70Compression,1-Compress,8.010,3.928,0.405,0.013,0.16552114081557112,0.09344716197508077
70Compression,1-Compress,9.010,3.878,0.455,0.046,0.5856901905781748,0.10498384863867098
70Compression,1-Compress,10.010,3.828,0.505,0.046,0.5856901905781748,0.1165205353022612
70Compression,1-Compress,11.010,3.777,0.556,0.029,0.3692394679731972,0.12828795569912324
70Compression,1-Compress,12.010,3.727,0.606,0.029,0.3692394679731972,0.13982464236271344
70Compression,1-Compress,13.010,3.675,0.658,0.062,0.7894085177358009,0.15182279649284727
70Compression,1-Compress,14.010,3.625,0.708,0.046,0.5856901905781748,0.16335948315643747
70Compression,1-Compress,15.010,3.575,0.758,0.046,0.5856901905781748,0.1748961698200277
70Compression,1-Compress,16.010,3.523,0.81,0.062,0.7894085177358009,0.18689432395016153
70Compression,1-Compress,17.010,3.473,0.86,0.062,0.7894085177358009,0.19843101061375173
70Compression,1-Compress,18.010,3.423,0.91,0.062,0.7894085177358009,0.20996769727734196
70Compression,1-Compress,19.010,3.372,0.961,0.079,1.0058592403407784,0.22173511767420398
70Compression,1-Compress,20.010,3.322,1.011,0.095,1.2095775674984044,0.23327180433779418
70Compression,1-Compress,21.010,3.27,1.063,0.079,1.0058592403407784,0.245269958467928
70Compression,1-Compress,22.010,3.22,1.113,0.079,1.0058592403407784,0.25680664513151824
