SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,3.373,-0,-0.005,-0.06366197723675814,-0.0
70Compression,1-Compress,1.000,3.334,0.039,0.028,0.35650707252584557,0.011562407352505187
70Compression,1-Compress,2.000,3.295,0.078,0.011,0.14005634992086788,0.023124814705010373
70Compression,1-Compress,3.000,3.256,0.117,0.011,0.14005634992086788,0.034687222057515565
70Compression,1-Compress,4.000,3.217,0.156,0.011,0.14005634992086788,0.04624962941002075
70Compression,1-Compress,5.000,3.177,0.196,0.028,0.35650707252584557,0.05810850874592351
70Compression,1-Compress,6.000,3.138,0.235,0.011,0.14005634992086788,0.0696709160984287
70Compression,1-Compress,7.000,3.098,0.275,0.011,0.14005634992086788,0.08152979543433146
70Compression,1-Compress,8.000,3.059,0.314,0.044,0.5602253996834715,0.09309220278683664
70Compression,1-Compress,9.000,3.02,0.353,0.028,0.35650707252584557,0.10465461013934182
70Compression,1-Compress,10.000,2.98,0.393,0.028,0.35650707252584557,0.11651348947524459
70Compression,1-Compress,11.000,2.941,0.432,0.044,0.5602253996834715,0.12807589682774978
70Compression,1-Compress,12.000,2.902,0.471,0.044,0.5602253996834715,0.13963830418025494
70Compression,1-Compress,13.000,2.863,0.51,0.028,0.35650707252584557,0.15120071153276016
70Compression,1-Compress,14.000,2.823,0.55,0.028,0.35650707252584557,0.16305959086866292
70Compression,1-Compress,15.000,2.783,0.59,0.060,0.7639437268410976,0.17491847020456563
70Compression,1-Compress,16.000,2.744,0.629,0.028,0.35650707252584557,0.18648087755707085
70Compression,1-Compress,17.000,2.705,0.668,0.028,0.35650707252584557,0.19804328490957604
70Compression,1-Compress,18.000,2.666,0.707,0.044,0.5602253996834715,0.2096056922620812
70Compression,1-Compress,19.000,2.627,0.746,0.044,0.5602253996834715,0.22116809961458642
70Compression,1-Compress,20.000,2.586,0.787,0.044,0.5602253996834715,0.23332345093388673
70Compression,1-Compress,21.000,2.547,0.826,0.060,0.7639437268410976,0.2448858582863919
70Compression,1-Compress,22.000,2.508,0.865,0.060,0.7639437268410976,0.2564482656388971
70Compression,1-Compress,23.000,2.469,0.904,0.060,0.7639437268410976,0.2680106729914023
70Compression,1-Compress,24.000,2.43,0.943,0.060,0.7639437268410976,0.2795730803439075
70Compression,1-Compress,25.000,2.389,0.984,0.077,0.9803944494460753,0.2917284316632078
70Compression,1-Compress,26.000,2.35,1.023,0.060,0.7639437268410976,0.30329083901571297
70Compression,1-Compress,27.000,2.311,1.062,0.060,0.7639437268410976,0.3148532463682182
70Compression,1-Compress,28.000,2.272,1.101,0.093,1.1841127766037012,0.32641565372072334
70Compression,1-Compress,29.000,2.233,1.14,0.093,1.1841127766037012,0.33797806107322853
70Compression,1-Compress,30.000,2.192,1.181,0.077,0.9803944494460753,0.3501334123925289
70Compression,1-Compress,31.000,2.153,1.22,0.109,1.3878311037613273,0.36169581974503406
70Compression,1-Compress,32.000,2.114,1.259,0.109,1.3878311037613273,0.37325822709753925
70Compression,1-Compress,33.000,2.075,1.298,0.093,1.1841127766037012,0.38482063445004444
70Compression,1-Compress,34.000,2.036,1.337,0.109,1.3878311037613273,0.39638304180254963
70Compression,1-Compress,35.000,1.995,1.378,0.126,1.604281826366305,0.4085383931218499
70Compression,1-Compress,36.000,1.956,1.417,0.109,1.3878311037613273,0.42010080047435516
70Compression,1-Compress,37.000,1.917,1.456,0.126,1.604281826366305,0.4316632078268603
70Compression,1-Compress,38.000,1.878,1.495,0.159,2.024450876128909,0.44322561517936554
70Compression,1-Compress,39.000,1.839,1.534,0.159,2.024450876128909,0.45478802253187073
70Compression,1-Compress,40.000,1.798,1.575,0.159,2.024450876128909,0.466943373851171
70Compression,1-Compress,41.000,1.759,1.614,0.191,2.4318875304441607,0.47850578120367626
70Compression,1-Compress,42.000,1.72,1.653,0.191,2.4318875304441607,0.4900681885561814
70Compression,1-Compress,43.000,1.681,1.692,0.191,2.4318875304441607,0.5016305959086865
