SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.066,-0,0.002,0.025464790894703253,-0.0
70Compression,1-Compress,1.000,4.019,0.047,0.002,0.025464790894703253,0.011559272011805214
70Compression,1-Compress,2.000,3.972,0.094,0.002,0.025464790894703253,0.023118544023610427
70Compression,1-Compress,3.000,3.923,0.143,0.019,0.24191551349968088,0.03516969995081161
70Compression,1-Compress,4.000,3.877,0.189,0.002,0.025464790894703253,0.046483030004918845
70Compression,1-Compress,5.000,3.828,0.238,0.019,0.24191551349968088,0.05853418593212002
70Compression,1-Compress,6.000,3.781,0.285,0.019,0.24191551349968088,0.07009345794392523
70Compression,1-Compress,7.000,3.734,0.332,0.002,0.025464790894703253,0.08165272995573046
70Compression,1-Compress,8.000,3.686,0.38,0.002,0.025464790894703253,0.09345794392523366
70Compression,1-Compress,9.000,3.639,0.427,0.019,0.24191551349968088,0.10501721593703886
70Compression,1-Compress,10.000,3.592,0.474,0.002,0.025464790894703253,0.11657648794884407
70Compression,1-Compress,11.000,3.544,0.522,0.002,0.025464790894703253,0.12838170191834727
70Compression,1-Compress,12.000,3.497,0.569,0.019,0.24191551349968088,0.13994097393015248
70Compression,1-Compress,13.000,3.45,0.616,0.019,0.24191551349968088,0.1515002459419577
70Compression,1-Compress,14.000,3.402,0.664,0.002,0.025464790894703253,0.16330545991146092
70Compression,1-Compress,15.000,3.355,0.711,0.035,0.445633840657307,0.1748647319232661
70Compression,1-Compress,16.000,3.306,0.76,0.019,0.24191551349968088,0.1869158878504673
70Compression,1-Compress,17.000,3.259,0.807,0.019,0.24191551349968088,0.19847515986227252
70Compression,1-Compress,18.000,3.213,0.853,0.019,0.24191551349968088,0.20978848991637974
70Compression,1-Compress,19.000,3.164,0.902,0.035,0.445633840657307,0.22183964584358093
70Compression,1-Compress,20.000,3.117,0.949,0.019,0.24191551349968088,0.23339891785538613
70Compression,1-Compress,21.000,3.07,0.996,0.019,0.24191551349968088,0.24495818986719134
70Compression,1-Compress,22.000,3.022,1.044,0.035,0.445633840657307,0.25676340383669455
70Compression,1-Compress,23.000,2.975,1.091,0.035,0.445633840657307,0.2683226758484998
70Compression,1-Compress,24.000,2.928,1.138,0.019,0.24191551349968088,0.27988194786030496
70Compression,1-Compress,25.000,2.88,1.186,0.052,0.6620845632622845,0.29168716182980814
70Compression,1-Compress,26.000,2.833,1.233,0.052,0.6620845632622845,0.3032464338416134
70Compression,1-Compress,27.000,2.784,1.282,0.035,0.445633840657307,0.31529758976881456
70Compression,1-Compress,28.000,2.738,1.328,0.035,0.445633840657307,0.32661091982292184
70Compression,1-Compress,29.000,2.691,1.375,0.052,0.6620845632622845,0.338170191834727
70Compression,1-Compress,30.000,2.642,1.424,0.035,0.445633840657307,0.3502213477619282
70Compression,1-Compress,31.000,2.595,1.471,0.052,0.6620845632622845,0.36178061977373344
70Compression,1-Compress,32.000,2.548,1.518,0.068,0.8658028904199107,0.3733398917855386
70Compression,1-Compress,33.000,2.5,1.566,0.068,0.8658028904199107,0.38514510575504185
