SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,3.967,-0,0.011,0.14005634992086788,-0.0
70Compression,1-Compress,1.000,3.922,0.045,-0.022,-0.28011269984173576,0.01134358457272498
70Compression,1-Compress,2.000,3.875,0.092,-0.022,-0.28011269984173576,0.023191328459793294
70Compression,1-Compress,3.000,3.828,0.139,0.011,0.14005634992086788,0.03503907234686161
70Compression,1-Compress,4.000,3.783,0.184,-0.005,-0.06366197723675814,0.04638265691958659
70Compression,1-Compress,5.000,3.736,0.231,-0.005,-0.06366197723675814,0.058230400806654904
70Compression,1-Compress,6.000,3.691,0.276,0.011,0.14005634992086788,0.0695739853793799
70Compression,1-Compress,7.000,3.644,0.323,0.011,0.14005634992086788,0.0814217292664482
70Compression,1-Compress,8.000,3.597,0.37,-0.005,-0.06366197723675814,0.09326947315351651
70Compression,1-Compress,9.000,3.552,0.415,0.011,0.14005634992086788,0.10461305772624148
70Compression,1-Compress,10.000,3.505,0.462,0.011,0.14005634992086788,0.11646080161330981
70Compression,1-Compress,11.000,3.458,0.509,-0.005,-0.06366197723675814,0.12830854550037812
70Compression,1-Compress,12.000,3.413,0.554,-0.005,-0.06366197723675814,0.13965213007310312
70Compression,1-Compress,13.000,3.366,0.601,0.011,0.14005634992086788,0.1514998739601714
70Compression,1-Compress,14.000,3.32,0.647,-0.005,-0.06366197723675814,0.16309553819006806
70Compression,1-Compress,15.000,3.273,0.694,-0.005,-0.06366197723675814,0.17494328207713636
70Compression,1-Compress,16.000,3.227,0.74,0.028,0.35650707252584557,0.18653894630703302
70Compression,1-Compress,17.000,3.181,0.786,0.011,0.14005634992086788,0.19813461053692968
70Compression,1-Compress,18.000,3.134,0.833,0.011,0.14005634992086788,0.20998235442399796
70Compression,1-Compress,19.000,3.088,0.879,0.028,0.35650707252584557,0.22157801865389462
70Compression,1-Compress,20.000,3.042,0.925,0.028,0.35650707252584557,0.23317368288379128
70Compression,1-Compress,21.000,2.995,0.972,0.011,0.14005634992086788,0.24502142677085958
70Compression,1-Compress,22.000,2.948,1.019,0.011,0.14005634992086788,0.25686917065792786
70Compression,1-Compress,23.000,2.903,1.064,0.044,0.5602253996834715,0.2682127552306529
70Compression,1-Compress,24.000,2.856,1.111,0.011,0.14005634992086788,0.2800604991177212
70Compression,1-Compress,25.000,2.811,1.156,0.011,0.14005634992086788,0.2914040836904462
70Compression,1-Compress,26.000,2.764,1.203,0.044,0.5602253996834715,0.3032518275775145
70Compression,1-Compress,27.000,2.717,1.25,0.044,0.5602253996834715,0.3150995714645828
70Compression,1-Compress,28.000,2.672,1.295,0.028,0.35650707252584557,0.3264431560373078
70Compression,1-Compress,29.000,2.625,1.342,0.060,0.7639437268410976,0.3382908999243761
70Compression,1-Compress,30.000,2.578,1.389,0.060,0.7639437268410976,0.35013864381144444
70Compression,1-Compress,31.000,2.533,1.434,0.044,0.5602253996834715,0.3614822283841694
70Compression,1-Compress,32.000,2.486,1.481,0.044,0.5602253996834715,0.3733299722712377
70Compression,1-Compress,33.000,2.439,1.528,0.077,0.9803944494460753,0.38517771615830604
70Compression,1-Compress,34.000,2.394,1.573,0.060,0.7639437268410976,0.396521300731031
70Compression,1-Compress,35.000,2.347,1.62,0.060,0.7639437268410976,0.40836904461809936
70Compression,1-Compress,36.000,2.302,1.665,0.093,1.1841127766037012,0.4197126291908243
70Compression,1-Compress,37.000,2.255,1.712,0.093,1.1841127766037012,0.4315603730778926
70Compression,1-Compress,38.000,2.208,1.759,0.077,0.9803944494460753,0.4434081169649609
70Compression,1-Compress,39.000,2.163,1.804,0.109,1.3878311037613273,0.4547517015376859
70Compression,1-Compress,40.000,2.116,1.851,0.109,1.3878311037613273,0.46659944542475423
70Compression,1-Compress,41.000,2.069,1.898,0.093,1.1841127766037012,0.4784471893118225
70Compression,1-Compress,42.000,2.023,1.944,0.109,1.3878311037613273,0.49004285354171917
70Compression,1-Compress,43.000,1.977,1.99,0.142,1.808000153523931,0.5016385177716158
70Compression,1-Compress,44.000,1.93,2.037,0.142,1.808000153523931,0.5134862616586842
70Compression,1-Compress,45.000,1.884,2.083,0.142,1.808000153523931,0.5250819258885808
70Compression,1-Compress,46.000,1.838,2.129,0.175,2.2281692032865346,0.5366775901184774
70Compression,1-Compress,47.000,1.792,2.175,0.191,2.4318875304441607,0.548273254348374
70Compression,1-Compress,48.000,1.745,2.222,0.191,2.4318875304441607,0.5601209982354424
70Compression,1-Compress,49.000,1.698,2.269,0.224,2.8520565802067646,0.5719687421225107
70Compression,1-Compress,50.000,1.653,2.314,0.240,3.0557749073643903,0.5833123266952357
70Compression,1-Compress,51.000,1.606,2.361,0.240,3.0557749073643903,0.595160070582304
70Compression,1-Compress,52.000,1.559,2.408,0.257,3.272225629969368,0.6070078144693722
70Compression,1-Compress,53.000,1.514,2.453,0.306,3.896113006889598,0.6183513990420972
70Compression,1-Compress,54.000,1.467,2.5,0.306,3.896113006889598,0.6301991429291656
70Compression,1-Compress,55.000,1.422,2.545,0.339,4.316282056652201,0.6415427275018906
70Compression,1-Compress,56.000,1.375,2.592,0.404,5.143887760730058,0.6533904713889589
70Compression,1-Compress,57.000,1.328,2.639,0.453,5.767775137650287,0.6652382152760271
70Compression,1-Compress,58.000,1.283,2.684,0.470,5.984225860255264,0.6765817998487522
70Compression,1-Compress,59.000,1.236,2.731,0.519,6.608113237175494,0.6884295437358204
up 250mm in 30s,1-Compress,60.000,1.195,-0,0.601,7.652169663858327,-0.0
