SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.195,-0,0.010,0.12732395447351627,-0.0
70Compression,1-Compress,1.000,4.147,0.048,-0.006,-0.07639437268410976,0.011442193087008343
70Compression,1-Compress,2.000,4.098,0.097,-0.006,-0.07639437268410976,0.023122765196662693
70Compression,1-Compress,3.000,4.048,0.147,-0.006,-0.07639437268410976,0.035041716328963045
70Compression,1-Compress,4.000,4,0.195,0.010,0.12732395447351627,0.04648390941597139
70Compression,1-Compress,5.000,3.952,0.243,-0.006,-0.07639437268410976,0.057926102502979734
70Compression,1-Compress,6.000,3.902,0.293,-0.006,-0.07639437268410976,0.06984505363528008
70Compression,1-Compress,7.000,3.853,0.342,0.010,0.12732395447351627,0.08152562574493445
70Compression,1-Compress,8.000,3.805,0.39,0.027,0.34377467707849396,0.09296781883194279
70Compression,1-Compress,9.000,3.755,0.44,0.010,0.12732395447351627,0.10488676996424313
70Compression,1-Compress,10.000,3.706,0.489,0.027,0.34377467707849396,0.11656734207389749
70Compression,1-Compress,11.000,3.658,0.537,0.027,0.34377467707849396,0.12800953516090585
70Compression,1-Compress,12.000,3.608,0.587,0.010,0.12732395447351627,0.13992848629320617
70Compression,1-Compress,13.000,3.559,0.636,0.010,0.12732395447351627,0.15160905840286054
70Compression,1-Compress,14.000,3.511,0.684,0.043,0.5474930042361199,0.1630512514898689
70Compression,1-Compress,15.000,3.461,0.734,0.027,0.34377467707849396,0.17497020262216922
70Compression,1-Compress,16.000,3.413,0.782,0.027,0.34377467707849396,0.1864123957091776
70Compression,1-Compress,17.000,3.364,0.831,0.043,0.5474930042361199,0.19809296781883193
70Compression,1-Compress,18.000,3.314,0.881,0.043,0.5474930042361199,0.21001191895113228
70Compression,1-Compress,19.000,3.266,0.929,0.027,0.34377467707849396,0.22145411203814064
70Compression,1-Compress,20.000,3.217,0.978,0.043,0.5474930042361199,0.23313468414779498
70Compression,1-Compress,21.000,3.167,1.028,0.060,0.7639437268410976,0.24505363528009533
70Compression,1-Compress,22.000,3.119,1.076,0.043,0.5474930042361199,0.2564958283671037
70Compression,1-Compress,23.000,3.07,1.125,0.043,0.5474930042361199,0.268176400476758
70Compression,1-Compress,24.000,3.02,1.175,0.060,0.7639437268410976,0.2800953516090584
70Compression,1-Compress,25.000,2.972,1.223,0.043,0.5474930042361199,0.29153754469606674
70Compression,1-Compress,26.000,2.923,1.272,0.060,0.7639437268410976,0.3032181168057211
70Compression,1-Compress,27.000,2.873,1.322,0.076,0.9676620539987235,0.31513706793802143
