SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.153,-0,-0.020,-0.25464790894703254,-0.0
70Compression,1-Compress,1.000,4.105,0.048,-0.003,-0.03819718634205488,0.01155790994461835
70Compression,1-Compress,2.000,4.056,0.097,-0.003,-0.03819718634205488,0.02335660967974958
70Compression,1-Compress,3.000,4.008,0.145,-0.020,-0.25464790894703254,0.03491451962436793
70Compression,1-Compress,4.000,3.959,0.194,-0.003,-0.03819718634205488,0.04671321935949916
70Compression,1-Compress,5.000,3.911,0.242,0.013,0.16552114081557112,0.05827112930411751
70Compression,1-Compress,6.000,3.863,0.29,-0.020,-0.25464790894703254,0.06982903924873586
70Compression,1-Compress,7.000,3.814,0.339,-0.003,-0.03819718634205488,0.0816277389838671
70Compression,1-Compress,8.000,3.766,0.387,0.013,0.16552114081557112,0.09318564892848545
70Compression,1-Compress,9.000,3.717,0.436,-0.003,-0.03819718634205488,0.10498434866361667
70Compression,1-Compress,10.000,3.669,0.484,-0.003,-0.03819718634205488,0.11654225860823501
70Compression,1-Compress,11.000,3.62,0.533,0.013,0.16552114081557112,0.12834095834336626
70Compression,1-Compress,12.000,3.572,0.581,0.013,0.16552114081557112,0.1398988682879846
70Compression,1-Compress,13.000,3.523,0.63,-0.003,-0.03819718634205488,0.15169756802311585
70Compression,1-Compress,14.000,3.475,0.678,0.013,0.16552114081557112,0.1632554779677342
70Compression,1-Compress,15.000,3.427,0.726,0.013,0.16552114081557112,0.17481338791235254
70Compression,1-Compress,16.000,3.378,0.775,-0.003,-0.03819718634205488,0.18661208764748377
70Compression,1-Compress,17.000,3.33,0.823,-0.003,-0.03819718634205488,0.1981699975921021
70Compression,1-Compress,18.000,3.281,0.872,0.013,0.16552114081557112,0.20996869732723333
70Compression,1-Compress,19.000,3.233,0.92,0.013,0.16552114081557112,0.2215266072718517
70Compression,1-Compress,20.000,3.184,0.969,0.013,0.16552114081557112,0.23332530700698292
70Compression,1-Compress,21.000,3.136,1.017,0.029,0.3692394679731972,0.24488321695160126
70Compression,1-Compress,22.000,3.088,1.065,0.029,0.3692394679731972,0.2564411268962196
70Compression,1-Compress,23.000,3.039,1.114,0.013,0.16552114081557112,0.2682398266313509
70Compression,1-Compress,24.000,2.991,1.162,0.029,0.3692394679731972,0.2797977365759692
70Compression,1-Compress,25.000,2.942,1.211,0.029,0.3692394679731972,0.29159643631110044
70Compression,1-Compress,26.000,2.894,1.259,0.029,0.3692394679731972,0.30315434625571874
70Compression,1-Compress,27.000,2.845,1.308,0.029,0.3692394679731972,0.31495304599085006
70Compression,1-Compress,28.000,2.797,1.356,0.046,0.5856901905781748,0.3265109559354684
70Compression,1-Compress,29.000,2.748,1.405,0.029,0.3692394679731972,0.3383096556705996
70Compression,1-Compress,30.000,2.7,1.453,0.029,0.3692394679731972,0.349867565615218
70Compression,1-Compress,31.000,2.652,1.501,0.062,0.7894085177358009,0.3614254755598363
