SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.222,-0,-0.003,-0.03819718634205488,-0.0
70Compression,1-Compress,1.000,4.173,0.049,0.013,0.16552114081557112,0.011605873993368071
70Compression,1-Compress,2.000,4.123,0.099,-0.003,-0.03819718634205488,0.023448602558029368
70Compression,1-Compress,3.000,4.075,0.147,-0.003,-0.03819718634205488,0.03481762198010421
70Compression,1-Compress,4.000,4.025,0.197,0.013,0.16552114081557112,0.046660350544765514
70Compression,1-Compress,5.000,3.977,0.245,0.029,0.3692394679731972,0.058029369966840355
70Compression,1-Compress,6.000,3.927,0.295,0.013,0.16552114081557112,0.06987209853150164
70Compression,1-Compress,7.000,3.878,0.344,0.046,0.5856901905781748,0.08147797252486971
70Compression,1-Compress,8.000,3.828,0.394,0.046,0.5856901905781748,0.09332070108953103
70Compression,1-Compress,9.000,3.78,0.442,0.029,0.3692394679731972,0.10468972051160587
70Compression,1-Compress,10.000,3.73,0.492,0.029,0.3692394679731972,0.11653244907626716
70Compression,1-Compress,11.000,3.681,0.541,0.062,0.7894085177358009,0.12813832306963524
70Compression,1-Compress,12.000,3.631,0.591,0.046,0.5856901905781748,0.13998105163429653
70Compression,1-Compress,13.000,3.581,0.641,0.062,0.7894085177358009,0.15182378019895784
70Compression,1-Compress,14.000,3.533,0.689,0.079,1.0058592403407784,0.16319279962103267
70Compression,1-Compress,15.000,3.483,0.739,0.079,1.0058592403407784,0.17503552818569396
70Compression,1-Compress,16.000,3.434,0.788,0.079,1.0058592403407784,0.18664140217906205
70Compression,1-Compress,17.000,3.384,0.838,0.095,1.2095775674984044,0.1984841307437233
70Compression,1-Compress,18.000,3.336,0.886,0.095,1.2095775674984044,0.20985315016579817
70Compression,1-Compress,19.000,3.286,0.936,0.095,1.2095775674984044,0.22169587873045948
70Compression,1-Compress,20.000,3.238,0.984,0.095,1.2095775674984044,0.2330648981525343
70Compression,1-Compress,21.000,3.188,1.034,0.128,1.6297466172610082,0.24490762671719563
70Compression,1-Compress,22.000,3.139,1.083,0.111,1.4132958946560306,0.25651350071056367
70Compression,1-Compress,23.000,3.089,1.133,0.128,1.6297466172610082,0.268356229275225
70Compression,1-Compress,24.000,3.041,1.181,0.144,1.8334649444186342,0.27972524869729987
70Compression,1-Compress,25.000,2.991,1.231,0.160,2.0371832715762603,0.29156797726196115
70Compression,1-Compress,26.000,2.942,1.28,0.144,1.8334649444186342,0.3031738512553292
70Compression,1-Compress,27.000,2.892,1.33,0.177,2.253633994181238,0.31501657981999054
70Compression,1-Compress,28.000,2.842,1.38,0.177,2.253633994181238,0.32685930838465177
70Compression,1-Compress,29.000,2.794,1.428,0.177,2.253633994181238,0.3382283278067266
