SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,3.491,-0,0.006,0.07639437268410976,-0.0
70Compression,1-Compress,1.000,3.45,0.041,0.023,0.2928450952890874,0.011744485820681752
70Compression,1-Compress,2.000,3.409,0.082,0.006,0.07639437268410976,0.023488971641363505
70Compression,1-Compress,3.000,3.369,0.122,-0.010,-0.12732395447351627,0.03494700658837009
70Compression,1-Compress,4.000,3.328,0.163,0.023,0.2928450952890874,0.04669149240905185
70Compression,1-Compress,5.000,3.288,0.203,0.006,0.07639437268410976,0.05814952735605844
70Compression,1-Compress,6.000,3.247,0.244,0.006,0.07639437268410976,0.06989401317674018
70Compression,1-Compress,7.000,3.206,0.285,0.023,0.2928450952890874,0.08163849899742193
70Compression,1-Compress,8.000,3.166,0.325,0.023,0.2928450952890874,0.09309653394442853
70Compression,1-Compress,9.000,3.125,0.366,0.006,0.07639437268410976,0.10484101976511027
70Compression,1-Compress,10.000,3.084,0.407,0.006,0.07639437268410976,0.11658550558579203
70Compression,1-Compress,11.000,3.044,0.447,0.023,0.2928450952890874,0.12804354053279862
70Compression,1-Compress,12.000,3.002,0.489,0.006,0.07639437268410976,0.14007447722715555
70Compression,1-Compress,13.000,2.961,0.53,0.006,0.07639437268410976,0.1518189630478373
70Compression,1-Compress,14.000,2.92,0.571,0.023,0.2928450952890874,0.16356344886851903
70Compression,1-Compress,15.000,2.88,0.611,0.023,0.2928450952890874,0.17502148381552562
70Compression,1-Compress,16.000,2.839,0.652,0.006,0.07639437268410976,0.1867659696362074
70Compression,1-Compress,17.000,2.798,0.693,0.023,0.2928450952890874,0.1985104554568891
70Compression,1-Compress,18.000,2.758,0.733,0.023,0.2928450952890874,0.20996849040389573
70Compression,1-Compress,19.000,2.717,0.774,0.006,0.07639437268410976,0.22171297622457747
70Compression,1-Compress,20.000,2.677,0.814,0.006,0.07639437268410976,0.23317101117158406
70Compression,1-Compress,21.000,2.636,0.855,0.039,0.4965634224467135,0.2449154969922658
70Compression,1-Compress,22.000,2.595,0.896,0.023,0.2928450952890874,0.25665998281294755
70Compression,1-Compress,23.000,2.555,0.936,0.023,0.2928450952890874,0.2681180177599542
70Compression,1-Compress,24.000,2.514,0.977,0.039,0.4965634224467135,0.2798625035806359
70Compression,1-Compress,25.000,2.473,1.018,0.039,0.4965634224467135,0.2916069894013177
70Compression,1-Compress,26.000,2.433,1.058,0.023,0.2928450952890874,0.3030650243483243
70Compression,1-Compress,27.000,2.391,1.1,0.039,0.4965634224467135,0.31509596104268117
70Compression,1-Compress,28.000,2.35,1.141,0.039,0.4965634224467135,0.32684044686336294
70Compression,1-Compress,29.000,2.309,1.182,0.039,0.4965634224467135,0.33858493268404466
