SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.538,-0,-0.020,-0.25464790894703254,-0.0
70Compression,1-Compress,1.000,4.484,0.054,-0.003,-0.03819718634205488,0.011899515204936094
70Compression,1-Compress,2.000,4.433,0.105,-0.003,-0.03819718634205488,0.023137946231820184
70Compression,1-Compress,3.000,4.38,0.158,-0.020,-0.25464790894703254,0.03481710004407228
70Compression,1-Compress,4.000,4.327,0.211,-0.003,-0.03819718634205488,0.04649625385632437
70Compression,1-Compress,5.000,4.273,0.265,-0.003,-0.03819718634205488,0.05839576906126047
70Compression,1-Compress,6.000,4.22,0.318,-0.003,-0.03819718634205488,0.07007492287351255
70Compression,1-Compress,7.000,4.167,0.371,-0.003,-0.03819718634205488,0.08175407668576465
70Compression,1-Compress,8.000,4.114,0.424,0.013,0.16552114081557112,0.09343323049801674
70Compression,1-Compress,9.000,4.061,0.477,-0.003,-0.03819718634205488,0.10511238431026883
70Compression,1-Compress,10.000,4.009,0.529,-0.003,-0.03819718634205488,0.11657117672983693
70Compression,1-Compress,11.000,3.956,0.582,0.029,0.3692394679731972,0.128250330542089
70Compression,1-Compress,12.000,3.903,0.635,0.029,0.3692394679731972,0.1399294843543411
70Compression,1-Compress,13.000,3.85,0.688,0.013,0.16552114081557112,0.1516086381665932
70Compression,1-Compress,14.000,3.797,0.741,0.029,0.3692394679731972,0.1632877919788453
70Compression,1-Compress,15.000,3.744,0.794,0.046,0.5856901905781748,0.1749669457910974
70Compression,1-Compress,16.000,3.691,0.847,0.013,0.16552114081557112,0.18664609960334946
70Compression,1-Compress,17.000,3.638,0.9,0.029,0.3692394679731972,0.1983252534156016
70Compression,1-Compress,18.000,3.584,0.954,0.046,0.5856901905781748,0.21022476862053766
70Compression,1-Compress,19.000,3.533,1.005,0.029,0.3692394679731972,0.22146319964742173
70Compression,1-Compress,20.000,3.48,1.058,0.046,0.5856901905781748,0.23314235345967385
