SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,2.759,-0,0.022,0.28011269984173576,-0.0
70Compression,1-Compress,1.000,2.728,0.031,0.006,0.07639437268410976,0.011235955056179775
70Compression,1-Compress,2.000,2.695,0.064,0.022,0.28011269984173576,0.0231968104385647
70Compression,1-Compress,3.000,2.664,0.095,0.022,0.28011269984173576,0.03443276549474447
70Compression,1-Compress,4.000,2.631,0.128,0.039,0.4965634224467135,0.0463936208771294
70Compression,1-Compress,5.000,2.598,0.161,0.022,0.28011269984173576,0.05835447625951432
70Compression,1-Compress,6.000,2.567,0.192,0.039,0.4965634224467135,0.06959043131569409
70Compression,1-Compress,7.000,2.534,0.225,0.039,0.4965634224467135,0.08155128669807903
70Compression,1-Compress,8.000,2.503,0.256,0.022,0.28011269984173576,0.0927872417542588
70Compression,1-Compress,9.000,2.47,0.289,0.022,0.28011269984173576,0.10474809713664371
70Compression,1-Compress,10.000,2.438,0.321,0.039,0.4965634224467135,0.11634650235592607
70Compression,1-Compress,11.000,2.406,0.353,0.022,0.28011269984173576,0.1279449075752084
70Compression,1-Compress,12.000,2.373,0.386,0.022,0.28011269984173576,0.13990576295759333
70Compression,1-Compress,13.000,2.342,0.417,0.039,0.4965634224467135,0.1511417180137731
70Compression,1-Compress,14.000,2.309,0.45,0.039,0.4965634224467135,0.16310257339615805
70Compression,1-Compress,15.000,2.277,0.482,0.022,0.28011269984173576,0.17470097861544037
70Compression,1-Compress,16.000,2.245,0.514,0.039,0.4965634224467135,0.18629938383472275
70Compression,1-Compress,17.000,2.213,0.546,0.039,0.4965634224467135,0.1978977890540051
70Compression,1-Compress,18.000,2.181,0.578,0.022,0.28011269984173576,0.20949619427328742
70Compression,1-Compress,19.000,2.148,0.611,0.022,0.28011269984173576,0.22145704965567234
70Compression,1-Compress,20.000,2.116,0.643,0.039,0.4965634224467135,0.23305545487495472
70Compression,1-Compress,21.000,2.084,0.675,0.022,0.28011269984173576,0.24465386009423706
70Compression,1-Compress,22.000,2.052,0.707,0.039,0.4965634224467135,0.2562522653135194
70Compression,1-Compress,23.000,2.02,0.739,0.055,0.7002817496043395,0.26785067053280176
70Compression,1-Compress,24.000,1.988,0.771,0.055,0.7002817496043395,0.2794490757520841
70Compression,1-Compress,25.000,1.955,0.804,0.039,0.4965634224467135,0.29140993113446906
70Compression,1-Compress,26.000,1.923,0.836,0.055,0.7002817496043395,0.30300833635375135
70Compression,1-Compress,27.000,1.891,0.868,0.055,0.7002817496043395,0.3146067415730337
70Compression,1-Compress,28.000,1.859,0.9,0.039,0.4965634224467135,0.3262051467923161
70Compression,1-Compress,29.000,1.827,0.932,0.039,0.4965634224467135,0.33780355201159845
70Compression,1-Compress,30.000,1.794,0.965,0.071,0.9040000767619655,0.34976440739398335
70Compression,1-Compress,31.000,1.763,0.996,0.039,0.4965634224467135,0.3610003624501631
70Compression,1-Compress,32.000,1.73,1.029,0.055,0.7002817496043395,0.372961217832548
70Compression,1-Compress,33.000,1.698,1.061,0.071,0.9040000767619655,0.3845596230518304
70Compression,1-Compress,34.000,1.666,1.093,0.088,1.120450799366943,0.39615802827111274
70Compression,1-Compress,35.000,1.633,1.126,0.055,0.7002817496043395,0.40811888365349763
70Compression,1-Compress,36.000,1.602,1.157,0.088,1.120450799366943,0.41935483870967744
70Compression,1-Compress,37.000,1.569,1.19,0.088,1.120450799366943,0.43131569409206233
70Compression,1-Compress,38.000,1.538,1.221,0.071,0.9040000767619655,0.4425516491482422
70Compression,1-Compress,39.000,1.505,1.254,0.071,0.9040000767619655,0.4545125045306271
70Compression,1-Compress,40.000,1.472,1.287,0.104,1.324169126524569,0.466473359913012
70Compression,1-Compress,41.000,1.441,1.318,0.088,1.120450799366943,0.4777093149691918
70Compression,1-Compress,42.000,1.408,1.351,0.104,1.324169126524569,0.4896701703515767
70Compression,1-Compress,43.000,1.377,1.382,0.121,1.5406198491295469,0.5009061254077564
70Compression,1-Compress,44.000,1.344,1.415,0.137,1.744338176287173,0.5128669807901414
70Compression,1-Compress,45.000,1.311,1.448,0.121,1.5406198491295469,0.5248278361725263
70Compression,1-Compress,46.000,1.28,1.479,0.153,1.948056503444799,0.5360637912287061
70Compression,1-Compress,47.000,1.247,1.512,0.170,2.1645072260497766,0.548024646611091
70Compression,1-Compress,48.000,1.216,1.543,0.153,1.948056503444799,0.5592606016672708
70Compression,1-Compress,49.000,1.183,1.576,0.170,2.1645072260497766,0.5712214570496558
70Compression,1-Compress,50.000,1.15,1.609,0.202,2.571943880365029,0.5831823124320407
70Compression,1-Compress,51.000,1.119,1.64,0.186,2.3682255532074024,0.5944182674882204
70Compression,1-Compress,52.000,1.086,1.673,0.219,2.7883946029700066,0.6063791228706054
70Compression,1-Compress,53.000,1.055,1.704,0.252,3.20856365273261,0.617615077926785
70Compression,1-Compress,54.000,1.022,1.737,0.268,3.412281979890236,0.62957593330917
70Compression,1-Compress,55.000,0.989,1.77,0.268,3.412281979890236,0.641536788691555
70Compression,1-Compress,56.000,0.958,1.801,0.301,3.8324510296528396,0.6527727437477346
70Compression,1-Compress,57.000,0.925,1.834,0.317,4.036169356810466,0.6647335991301196
70Compression,1-Compress,58.000,0.894,1.865,0.333,4.2398876839680915,0.6759695541862994
70Compression,1-Compress,59.000,0.861,1.898,0.366,4.660056733730695,0.6879304095686843
up 250mm in 30s,1-Compress,60.000,0.842,-0,0.432,5.500394833255903,-0.0
up 250mm in 30s,1-Compress,61.000,9.134,-8.292,0.006,0.07639437268410976,-3.005436752446539
up 250mm in 30s,1-Compress,62.000,17.491,-16.649,0.006,0.07639437268410976,-6.034432765494745
up 250mm in 30s,1-Compress,63.000,25.845,-25.003,0.022,0.28011269984173576,-9.062341428053642
up 250mm in 30s,1-Compress,64.000,34.202,-33.36,0.022,0.28011269984173576,-12.09133744110185
up 250mm in 30s,1-Compress,65.000,42.556,-41.714,0.006,0.07639437268410976,-15.119246103660746
up 250mm in 30s,1-Compress,66.000,50.913,-50.071,0.432,5.500394833255903,-18.148242116708953
up 250mm in 30s,1-Compress,67.000,59.269,-58.427,0.776,9.880338867144863,-21.176875679594055
up 250mm in 30s,1-Compress,68.000,67.623,-66.781,0.284,3.616000307047862,-24.20478434215296
up 250mm in 30s,1-Compress,69.000,75.98,-75.138,0.006,0.07639437268410976,-27.233780355201162
up 250mm in 30s,1-Compress,70.000,84.334,-83.492,0.039,0.4965634224467135,-30.261689017760062
up 250mm in 30s,1-Compress,71.000,92.691,-91.849,0.039,0.4965634224467135,-33.29068503080827
up 250mm in 30s,1-Compress,72.000,101.045,-100.203,0.022,0.28011269984173576,-36.31859369336716
up 250mm in 30s,1-Compress,73.000,109.402,-108.56,0.022,0.28011269984173576,-39.34758970641537
up 250mm in 30s,1-Compress,74.000,117.758,-116.916,0.039,0.4965634224467135,-42.376223269300475
up 250mm in 30s,1-Compress,75.000,126.113,-125.271,0.006,0.07639437268410976,-45.40449438202248
up 250mm in 30s,1-Compress,76.000,134.469,-133.627,0.022,0.28011269984173576,-48.43312794490758
up 250mm in 30s,1-Compress,77.000,142.823,-141.981,0.039,0.4965634224467135,-51.461036607466475
up 250mm in 30s,1-Compress,78.000,151.18,-150.338,0.039,0.4965634224467135,-54.49003262051468
up 250mm in 30s,1-Compress,79.000,159.536,-158.694,0.006,0.07639437268410976,-57.51866618339978
up 250mm in 30s,1-Compress,80.000,167.891,-167.049,0.022,0.28011269984173576,-60.54693729612179
up 250mm in 30s,1-Compress,81.000,176.247,-175.405,0.022,0.28011269984173576,-63.57557085900689
up 250mm in 30s,1-Compress,82.000,184.602,-183.76,0.006,0.07639437268410976,-66.60384197172888
up 250mm in 30s,1-Compress,83.000,192.958,-192.116,0.006,0.07639437268410976,-69.632475534614
up 250mm in 30s,1-Compress,84.000,201.314,-200.472,0.022,0.28011269984173576,-72.6611090974991
up 250mm in 30s,1-Compress,85.000,209.669,-208.827,0.022,0.28011269984173576,-75.6893802102211
up 250mm in 30s,1-Compress,86.000,218.025,-217.183,0.006,0.07639437268410976,-78.7180137731062
up 250mm in 30s,1-Compress,87.000,226.38,-225.538,0.039,0.4965634224467135,-81.7462848858282
up 250mm in 30s,1-Compress,88.000,234.736,-233.894,0.022,0.28011269984173576,-84.77491844871331
up 250mm in 30s,1-Compress,89.000,243.092,-242.25,0.006,0.07639437268410976,-87.80355201159841
up 250mm in 30s,1-Recover,90.000,250.83,-249.988,0.006,0.07639437268410976,-90.60819137368613
up 250mm in 30s,1-Recover,90.000,250.83,-249.988,0.006,0.07639437268410976,-90.60819137368613
