SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.702,-0,-0.036,-0.00045836623610465854,-0.0
70Compression,1-Compress,1.000,4.647,0.055,-0.036,-0.00045836623610465854,0.01169715014887282
70Compression,1-Compress,2.000,4.592,0.11,-0.020,-0.00025464790894703254,0.02339430029774564
70Compression,1-Compress,3.000,4.538,0.164,-0.020,-0.00025464790894703254,0.03487877498936623
70Compression,1-Compress,4.000,4.483,0.219,-0.036,-0.00045836623610465854,0.04657592513823905
70Compression,1-Compress,5.000,4.428,0.274,-0.003,-3.819718634205488e-05,0.05827307528711187
70Compression,1-Compress,6.000,4.372,0.33,-0.003,-3.819718634205488e-05,0.07018290089323692
70Compression,1-Compress,7.000,4.317,0.385,-0.020,-0.00025464790894703254,0.08188005104210974
70Compression,1-Compress,8.000,4.263,0.439,-0.020,-0.00025464790894703254,0.09336452573373033
70Compression,1-Compress,9.000,4.208,0.494,-0.003,-3.819718634205488e-05,0.10506167588260315
70Compression,1-Compress,10.000,4.153,0.549,-0.020,-0.00025464790894703254,0.11675882603147598
70Compression,1-Compress,11.000,4.098,0.604,-0.003,-3.819718634205488e-05,0.1284559761803488
70Compression,1-Compress,12.000,4.044,0.658,0.013,0.00016552114081557113,0.13994045087196938
70Compression,1-Compress,13.000,3.989,0.713,0.013,0.00016552114081557113,0.1516376010208422
70Compression,1-Compress,14.000,3.934,0.768,-0.003,-3.819718634205488e-05,0.16333475116971502
70Compression,1-Compress,15.000,3.878,0.824,0.013,0.00016552114081557113,0.17524457677584007
70Compression,1-Compress,16.000,3.823,0.879,0.013,0.00016552114081557113,0.1869417269247129
70Compression,1-Compress,17.000,3.769,0.933,0.013,0.00016552114081557113,0.19842620161633348
70Compression,1-Compress,18.000,3.714,0.988,0.013,0.00016552114081557113,0.2101233517652063
70Compression,1-Compress,19.000,3.659,1.043,0.029,0.0003692394679731972,0.2218205019140791
70Compression,1-Compress,20.000,3.605,1.097,0.013,0.00016552114081557113,0.2333049766056997
70Compression,1-Compress,21.000,3.55,1.152,0.013,0.00016552114081557113,0.2450021267545725
70Compression,1-Compress,22.000,3.495,1.207,0.046,0.0005856901905781748,0.25669927690344535
70Compression,1-Compress,23.000,3.439,1.263,0.046,0.0005856901905781748,0.2686091025095704
70Compression,1-Compress,24.000,3.384,1.318,0.029,0.0003692394679731972,0.2803062526584432
70Compression,1-Compress,25.000,3.33,1.372,0.062,0.0007894085177358009,0.29179072735006384
70Compression,1-Compress,26.000,3.275,1.427,0.046,0.0005856901905781748,0.30348787749893663
70Compression,1-Compress,27.000,3.22,1.482,0.046,0.0005856901905781748,0.3151850276478094
70Compression,1-Compress,28.000,3.166,1.536,0.046,0.0005856901905781748,0.32666950233943004
70Compression,1-Compress,29.000,3.111,1.591,0.062,0.0007894085177358009,0.33836665248830283
70Compression,1-Compress,30.000,3.056,1.646,0.062,0.0007894085177358009,0.3500638026371757
