SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Preload,0.000,4.92,-0.001,-0.014,-0.00017825353626292278,-0.0002032520325203252
70Compression,1-Compress,0.010,4.919,-0,-0.014,-0.00017825353626292278,-0.0
70Compression,1-Compress,1.010,4.861,0.058,0.002,2.5464790894703253e-05,0.011788617886178862
70Compression,1-Compress,2.010,4.805,0.114,0.035,0.00044563384065730697,0.023170731707317073
70Compression,1-Compress,3.010,4.747,0.172,0.052,0.0006620845632622845,0.034959349593495934
70Compression,1-Compress,4.010,4.689,0.23,0.052,0.0006620845632622845,0.0467479674796748
70Compression,1-Compress,5.010,4.633,0.286,0.068,0.0008658028904199107,0.05813008130081301
70Compression,1-Compress,6.010,4.575,0.344,0.084,0.0010695212175775366,0.06991869918699187
70Compression,1-Compress,7.010,4.517,0.402,0.068,0.0008658028904199107,0.08170731707317073
70Compression,1-Compress,8.010,4.459,0.46,0.101,0.0012859719401825144,0.0934959349593496
70Compression,1-Compress,9.010,4.403,0.516,0.117,0.0014896902673401404,0.10487804878048781
70Compression,1-Compress,10.010,4.345,0.574,0.117,0.0014896902673401404,0.11666666666666665
70Compression,1-Compress,11.010,4.288,0.631,0.133,0.0016934085944977665,0.12825203252032522
70Compression,1-Compress,12.010,4.23,0.689,0.166,0.00211357764426037,0.14004065040650407
70Compression,1-Compress,13.010,4.173,0.746,0.150,0.0019098593171027439,0.15162601626016262
70Compression,1-Compress,14.010,4.116,0.803,0.166,0.00211357764426037,0.16321138211382116
70Compression,1-Compress,15.010,4.058,0.861,0.199,0.002533746694022974,0.175
70Compression,1-Compress,16.010,4,0.919,0.215,0.0027374650211805995,0.18678861788617887
70Compression,1-Compress,17.010,3.944,0.975,0.199,0.002533746694022974,0.19817073170731708
70Compression,1-Compress,18.010,3.886,1.033,0.232,0.0029539157437855775,0.2099593495934959
70Compression,1-Compress,19.010,3.828,1.091,0.248,0.0031576340709432034,0.2217479674796748
70Compression,1-Compress,20.010,3.772,1.147,0.248,0.0031576340709432034,0.233130081300813
70Compression,1-Compress,21.010,3.714,1.205,0.264,0.00336135239810083,0.24491869918699188
70Compression,1-Compress,22.010,3.656,1.263,0.297,0.003781521447863433,0.25670731707317074
70Compression,1-Compress,23.010,3.598,1.321,0.297,0.003781521447863433,0.2684959349593496
70Compression,1-Compress,24.010,3.542,1.377,0.297,0.003781521447863433,0.27987804878048783
70Compression,1-Compress,25.010,3.484,1.435,0.330,0.004201690497626037,0.2916666666666667
70Compression,1-Compress,26.010,3.427,1.492,0.363,0.00462185954738864,0.30325203252032523
70Compression,1-Compress,27.010,3.369,1.55,0.346,0.004405408824783663,0.3150406504065041
70Compression,1-Compress,28.010,3.313,1.606,0.379,0.004825577874546266,0.3264227642276423
70Compression,1-Compress,29.010,3.255,1.664,0.412,0.00524574692430887,0.3382113821138211
70Compression,1-Compress,30.010,3.197,1.722,0.412,0.00524574692430887,0.35
70Compression,1-Compress,31.010,3.139,1.78,0.428,0.005449465251466496,0.3617886178861789
70Compression,1-Compress,32.010,3.083,1.836,0.461,0.0058696343012291,0.37317073170731707
70Compression,1-Compress,33.010,3.025,1.894,0.494,0.006289803350991704,0.3849593495934959
70Compression,1-Compress,34.010,2.967,1.952,0.494,0.006289803350991704,0.3967479674796748
70Compression,1-Compress,35.010,2.911,2.008,0.543,0.006913690727911934,0.408130081300813
70Compression,1-Compress,36.010,2.853,2.066,0.576,0.007333859777674537,0.4199186991869918
70Compression,1-Compress,37.010,2.795,2.124,0.576,0.007333859777674537,0.4317073170731708
70Compression,1-Compress,38.010,2.738,2.181,0.641,0.008161465481752393,0.4432926829268293
70Compression,1-Compress,39.010,2.681,2.238,0.674,0.008581634531514996,0.4548780487804878
70Compression,1-Compress,40.010,2.623,2.296,0.707,0.0090018035812776,0.4666666666666666
70Compression,1-Compress,41.010,2.566,2.353,0.739,0.009409240235592852,0.4782520325203253
70Compression,1-Compress,42.010,2.508,2.411,0.789,0.010045860007960435,0.4900406504065041
70Compression,1-Compress,43.010,2.452,2.467,0.821,0.010453296662275685,0.5014227642276423
70Compression,1-Compress,44.010,2.394,2.525,0.870,0.011077184039195916,0.5132113821138211
70Compression,1-Compress,45.010,2.336,2.583,0.969,0.012337691188483726,0.525
70Compression,1-Compress,46.010,2.278,2.641,1.051,0.01338174761516656,0.5367886178861788
70Compression,1-Compress,47.010,2.222,2.697,1.100,0.01400563499208679,0.5481707317073171
70Compression,1-Compress,48.010,2.164,2.755,1.198,0.015253409745927248,0.5599593495934959
70Compression,1-Compress,49.010,2.106,2.813,1.296,0.01650118449976771,0.5717479674796748
70Compression,1-Compress,50.010,2.048,2.871,1.362,0.017341522599292915,0.5835365853658536
70Compression,1-Compress,51.010,1.992,2.927,1.476,0.018793015680291,0.5949186991869919
70Compression,1-Compress,52.010,1.934,2.985,1.624,0.020677410206499044,0.6067073170731707
70Compression,1-Compress,53.010,1.877,3.042,1.722,0.021925184960339503,0.6182926829268293
70Compression,1-Compress,54.010,1.82,3.099,1.853,0.023593128763942563,0.6298780487804878
70Compression,1-Compress,55.010,1.763,3.156,2.050,0.02610141066707083,0.6414634146341464
70Compression,1-Compress,56.010,1.705,3.214,2.246,0.028596960174751752,0.6532520325203252
70Compression,1-Compress,57.010,1.647,3.272,2.426,0.030888791355275048,0.6650406504065041
70Compression,1-Compress,58.010,1.591,3.328,2.655,0.033804509912718564,0.6764227642276422
