SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Preload,0.000,4.205,-0.002,-0.003,-3.819718634205488e-05,-0.0004756242568370987
70Compression,1-Compress,0.010,4.203,-0,-0.003,-3.819718634205488e-05,-0.0
70Compression,1-Compress,1.010,4.155,0.048,-0.003,-3.819718634205488e-05,0.011414982164090369
70Compression,1-Compress,2.010,4.105,0.098,-0.020,-0.00025464790894703254,0.023305588585017835
70Compression,1-Compress,3.010,4.056,0.147,-0.003,-3.819718634205488e-05,0.03495838287752675
70Compression,1-Compress,4.010,4.008,0.195,-0.003,-3.819718634205488e-05,0.046373365041617126
70Compression,1-Compress,5.010,3.958,0.245,-0.020,-0.00025464790894703254,0.05826397146254459
70Compression,1-Compress,6.010,3.909,0.294,-0.003,-3.819718634205488e-05,0.0699167657550535
70Compression,1-Compress,7.010,3.861,0.342,-0.003,-3.819718634205488e-05,0.08133174791914388
70Compression,1-Compress,8.010,3.811,0.392,-0.020,-0.00025464790894703254,0.09322235434007134
70Compression,1-Compress,9.010,3.763,0.44,-0.003,-3.819718634205488e-05,0.10463733650416171
70Compression,1-Compress,10.010,3.713,0.49,0.013,0.00016552114081557113,0.11652794292508918
70Compression,1-Compress,11.010,3.664,0.539,-0.020,-0.00025464790894703254,0.1281807372175981
70Compression,1-Compress,12.010,3.616,0.587,-0.003,-3.819718634205488e-05,0.13959571938168847
70Compression,1-Compress,13.010,3.566,0.637,-0.003,-3.819718634205488e-05,0.15148632580261592
70Compression,1-Compress,14.010,3.517,0.686,0.013,0.00016552114081557113,0.16313912009512485
70Compression,1-Compress,15.010,3.467,0.736,-0.003,-3.819718634205488e-05,0.1750297265160523
70Compression,1-Compress,16.010,3.419,0.784,0.013,0.00016552114081557113,0.18644470868014268
70Compression,1-Compress,17.010,3.37,0.833,0.013,0.00016552114081557113,0.1980975029726516
70Compression,1-Compress,18.010,3.32,0.883,-0.003,-3.819718634205488e-05,0.20998810939357906
70Compression,1-Compress,19.010,3.272,0.931,-0.003,-3.819718634205488e-05,0.22140309155766946
70Compression,1-Compress,20.010,3.223,0.98,0.013,0.00016552114081557113,0.23305588585017836
70Compression,1-Compress,21.010,3.173,1.03,-0.003,-3.819718634205488e-05,0.24494649227110582
70Compression,1-Compress,22.010,3.125,1.078,-0.003,-3.819718634205488e-05,0.2563614744351962
70Compression,1-Compress,23.010,3.075,1.128,0.013,0.00016552114081557113,0.2682520808561236
70Compression,1-Compress,24.010,3.027,1.176,0.013,0.00016552114081557113,0.279667063020214
70Compression,1-Compress,25.010,2.978,1.225,0.013,0.00016552114081557113,0.291319857312723
70Compression,1-Compress,26.010,2.928,1.275,0.029,0.0003692394679731972,0.3032104637336504
70Compression,1-Compress,27.010,2.88,1.323,0.029,0.0003692394679731972,0.3146254458977408
70Compression,1-Compress,28.010,2.83,1.373,0.013,0.00016552114081557113,0.32651605231866826
70Compression,1-Compress,29.010,2.781,1.422,0.013,0.00016552114081557113,0.33816884661117713
70Compression,1-Compress,30.010,2.733,1.47,0.029,0.0003692394679731972,0.3495838287752675
70Compression,1-Compress,31.010,2.683,1.52,0.029,0.0003692394679731972,0.361474435196195
70Compression,1-Compress,32.010,2.634,1.569,0.029,0.0003692394679731972,0.3731272294887039
70Compression,1-Compress,33.010,2.586,1.617,0.046,0.0005856901905781748,0.3845422116527943
70Compression,1-Compress,34.010,2.536,1.667,0.046,0.0005856901905781748,0.39643281807372177
70Compression,1-Compress,35.010,2.488,1.715,0.029,0.0003692394679731972,0.40784780023781214
70Compression,1-Compress,36.010,2.438,1.765,0.046,0.0005856901905781748,0.41973840665873957
70Compression,1-Compress,37.010,2.389,1.814,0.062,0.0007894085177358009,0.4313912009512485
70Compression,1-Compress,38.010,2.341,1.862,0.046,0.0005856901905781748,0.4428061831153389
70Compression,1-Compress,39.010,2.291,1.912,0.046,0.0005856901905781748,0.4546967895362663
70Compression,1-Compress,40.010,2.242,1.961,0.079,0.0010058592403407785,0.4663495838287753
70Compression,1-Compress,41.010,2.192,2.011,0.062,0.0007894085177358009,0.47824019024970277
70Compression,1-Compress,42.010,2.144,2.059,0.062,0.0007894085177358009,0.48965517241379314
70Compression,1-Compress,43.010,2.095,2.108,0.095,0.0012095775674984045,0.5013079667063021
70Compression,1-Compress,44.010,2.045,2.158,0.095,0.0012095775674984045,0.5131985731272295
70Compression,1-Compress,45.010,1.997,2.206,0.079,0.0010058592403407785,0.5246135552913198
70Compression,1-Compress,46.010,1.948,2.255,0.111,0.0014132958946560306,0.5362663495838288
70Compression,1-Compress,47.010,1.898,2.305,0.111,0.0014132958946560306,0.5481569560047562
70Compression,1-Compress,48.010,1.85,2.353,0.095,0.0012095775674984045,0.5595719381688466
70Compression,1-Compress,49.010,1.8,2.403,0.111,0.0014132958946560306,0.5714625445897741
70Compression,1-Compress,50.010,1.752,2.451,0.144,0.0018334649444186342,0.5828775267538645
70Compression,1-Compress,51.010,1.703,2.5,0.128,0.0016297466172610082,0.5945303210463734
70Compression,1-Compress,52.010,1.653,2.55,0.160,0.0020371832715762603,0.6064209274673008
70Compression,1-Compress,53.010,1.605,2.598,0.193,0.002457352321338864,0.6178359096313911
70Compression,1-Compress,54.010,1.555,2.648,0.210,0.0026738030439438414,0.6297265160523187
70Compression,1-Compress,55.010,1.506,2.697,0.193,0.002457352321338864,0.6413793103448275
70Compression,1-Compress,56.010,1.458,2.745,0.242,0.0030812396982590937,0.652794292508918
70Compression,1-Compress,57.010,1.408,2.795,0.259,0.0032976904208640713,0.6646848989298454
70Compression,1-Compress,58.010,1.359,2.844,0.259,0.0032976904208640713,0.6763376932223543
