SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.753,-0,-0.008,-0.00010185916357881301,-0.0
70Compression,1-Compress,1.000,4.698,0.055,-0.008,-0.00010185916357881301,0.011571638964864297
70Compression,1-Compress,2.000,4.642,0.111,0.009,0.00011459155902616463,0.023353671365453396
70Compression,1-Compress,3.000,4.588,0.165,-0.008,-0.00010185916357881301,0.03471491689459289
70Compression,1-Compress,4.000,4.531,0.222,-0.008,-0.00010185916357881301,0.04670734273090679
70Compression,1-Compress,5.000,4.477,0.276,0.009,0.00011459155902616463,0.05806858826004629
70Compression,1-Compress,6.000,4.42,0.333,0.009,0.00011459155902616463,0.0700610140963602
70Compression,1-Compress,7.000,4.366,0.387,-0.008,-0.00010185916357881301,0.08142225962549969
70Compression,1-Compress,8.000,4.309,0.444,0.009,0.00011459155902616463,0.09341468546181358
70Compression,1-Compress,9.000,4.255,0.498,0.009,0.00011459155902616463,0.10477593099095307
70Compression,1-Compress,10.000,4.198,0.555,-0.008,-0.00010185916357881301,0.116768356827267
70Compression,1-Compress,11.000,4.144,0.609,-0.008,-0.00010185916357881301,0.12812960235640647
70Compression,1-Compress,12.000,4.088,0.665,0.009,0.00011459155902616463,0.13991163475699558
70Compression,1-Compress,13.000,4.033,0.72,0.009,0.00011459155902616463,0.15148327372185988
70Compression,1-Compress,14.000,3.977,0.776,0.009,0.00011459155902616463,0.163265306122449
70Compression,1-Compress,15.000,3.922,0.831,0.025,0.0003183098861837907,0.17483694508731326
70Compression,1-Compress,16.000,3.866,0.887,0.025,0.0003183098861837907,0.18661897748790238
70Compression,1-Compress,17.000,3.811,0.942,0.009,0.00011459155902616463,0.19819061645276667
70Compression,1-Compress,18.000,3.755,0.998,0.025,0.0003183098861837907,0.20997264885335576
70Compression,1-Compress,19.000,3.7,1.053,0.025,0.0003183098861837907,0.22154428781822005
70Compression,1-Compress,20.000,3.644,1.109,0.009,0.00011459155902616463,0.23332632021880917
70Compression,1-Compress,21.000,3.589,1.164,0.009,0.00011459155902616463,0.24489795918367344
70Compression,1-Compress,22.000,3.533,1.22,0.042,0.0005347606087887683,0.2566799915842626
70Compression,1-Compress,23.000,3.478,1.275,0.025,0.0003183098861837907,0.2682516305491268
70Compression,1-Compress,24.000,3.422,1.331,0.025,0.0003183098861837907,0.28003366294971593
70Compression,1-Compress,25.000,3.367,1.386,0.042,0.0005347606087887683,0.29160530191458023
70Compression,1-Compress,26.000,3.311,1.442,0.042,0.0005347606087887683,0.30338733431516934
70Compression,1-Compress,27.000,3.256,1.497,0.025,0.0003183098861837907,0.3149589732800337
70Compression,1-Compress,28.000,3.2,1.553,0.058,0.0007384789359463944,0.32674100568062275
70Compression,1-Compress,29.000,3.145,1.608,0.058,0.0007384789359463944,0.33831264464548705
70Compression,1-Compress,30.000,3.089,1.664,0.042,0.0005347606087887683,0.35009467704607616
70Compression,1-Compress,31.000,3.034,1.719,0.042,0.0005347606087887683,0.36166631601094046
70Compression,1-Compress,32.000,2.978,1.775,0.074,0.0009421972631040203,0.3734483484115295
70Compression,1-Compress,33.000,2.923,1.83,0.058,0.0007384789359463944,0.38501998737639387
70Compression,1-Compress,34.000,2.867,1.886,0.058,0.0007384789359463944,0.39680201977698293
70Compression,1-Compress,35.000,2.813,1.94,0.074,0.0009421972631040203,0.4081632653061224
70Compression,1-Compress,36.000,2.756,1.997,0.091,0.001158647985708998,0.4201556911424364
70Compression,1-Compress,37.000,2.702,2.051,0.074,0.0009421972631040203,0.43151693667157587
70Compression,1-Compress,38.000,2.645,2.108,0.091,0.001158647985708998,0.44350936250788975
70Compression,1-Compress,39.000,2.591,2.162,0.107,0.001362366312866624,0.4548706080370292
70Compression,1-Compress,40.000,2.534,2.219,0.091,0.001158647985708998,0.4668630338733431
70Compression,1-Compress,41.000,2.48,2.273,0.107,0.001362366312866624,0.47822427940248263
70Compression,1-Compress,42.000,2.423,2.33,0.140,0.0017825353626292279,0.49021670523879657
70Compression,1-Compress,43.000,2.369,2.384,0.123,0.00156608464002425,0.501577950767936
70Compression,1-Compress,44.000,2.313,2.44,0.140,0.0017825353626292279,0.5133599831685252
70Compression,1-Compress,45.000,2.258,2.495,0.173,0.0022027044123918314,0.5249316221333894
70Compression,1-Compress,46.000,2.202,2.551,0.189,0.0024064227395494573,0.5367136545339786
70Compression,1-Compress,47.000,2.147,2.606,0.173,0.0022027044123918314,0.5482852934988428
70Compression,1-Compress,48.000,2.091,2.662,0.205,0.0026101410667070833,0.5600673258994319
70Compression,1-Compress,49.000,2.036,2.717,0.238,0.0030303101164696872,0.5716389648642962
70Compression,1-Compress,50.000,1.98,2.773,0.238,0.0030303101164696872,0.5834209972648854
70Compression,1-Compress,51.000,1.925,2.828,0.254,0.003234028443627313,0.5949926362297496
70Compression,1-Compress,52.000,1.869,2.884,0.304,0.0038706482159948942,0.6067746686303387
70Compression,1-Compress,53.000,1.814,2.939,0.304,0.0038706482159948942,0.618346307595203
70Compression,1-Compress,54.000,1.758,2.995,0.336,0.004278084870310147,0.6301283399957921
70Compression,1-Compress,55.000,1.703,3.05,0.402,0.0051184229698353545,0.6416999789606563
70Compression,1-Compress,56.000,1.647,3.106,0.435,0.005538592019597958,0.6534820113612455
70Compression,1-Compress,57.000,1.591,3.162,0.451,0.005742310346755584,0.6652640437618346
70Compression,1-Compress,58.000,1.534,3.219,0.533,0.006786366773438418,0.6772564695981484
70Compression,1-Compress,59.000,1.48,3.273,0.598,0.007613972477516272,0.6886177151272881
