SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.014,-0,-0.003,-3.819718634205488e-05,-0.0
70Compression,1-Compress,1.000,3.967,0.047,-0.020,-0.00025464790894703254,0.011709018435475834
70Compression,1-Compress,2.000,3.922,0.092,-0.003,-3.819718634205488e-05,0.022919780767314397
70Compression,1-Compress,3.000,3.875,0.139,0.013,0.00016552114081557113,0.03462879920279024
70Compression,1-Compress,4.000,3.828,0.186,-0.003,-3.819718634205488e-05,0.04633781763826607
70Compression,1-Compress,5.000,3.781,0.233,-0.003,-3.819718634205488e-05,0.058046836073741906
70Compression,1-Compress,6.000,3.734,0.28,0.013,0.00016552114081557113,0.06975585450921774
70Compression,1-Compress,7.000,3.688,0.326,-0.003,-3.819718634205488e-05,0.08121574489287493
70Compression,1-Compress,8.000,3.641,0.373,0.013,0.00016552114081557113,0.09292476332835077
70Compression,1-Compress,9.000,3.594,0.42,0.029,0.0003692394679731972,0.1046337817638266
70Compression,1-Compress,10.000,3.547,0.467,0.029,0.0003692394679731972,0.11634280019930245
70Compression,1-Compress,11.000,3.5,0.514,0.029,0.0003692394679731972,0.12805181863477827
70Compression,1-Compress,12.000,3.453,0.561,0.046,0.0005856901905781748,0.1397608370702541
70Compression,1-Compress,13.000,3.406,0.608,0.046,0.0005856901905781748,0.15146985550572994
70Compression,1-Compress,14.000,3.359,0.655,0.029,0.0003692394679731972,0.16317887394120578
70Compression,1-Compress,15.000,3.313,0.701,0.046,0.0005856901905781748,0.17463876432486297
70Compression,1-Compress,16.000,3.266,0.748,0.062,0.0007894085177358009,0.1863477827603388
70Compression,1-Compress,17.000,3.219,0.795,0.046,0.0005856901905781748,0.19805680119581465
70Compression,1-Compress,18.000,3.172,0.842,0.046,0.0005856901905781748,0.20976581963129046
70Compression,1-Compress,19.000,3.125,0.889,0.079,0.0010058592403407785,0.22147483806676632
70Compression,1-Compress,20.000,3.078,0.936,0.079,0.0010058592403407785,0.23318385650224216
70Compression,1-Compress,21.000,3.031,0.983,0.079,0.0010058592403407785,0.24489287493771797
70Compression,1-Compress,22.000,2.984,1.03,0.095,0.0012095775674984045,0.25660189337319383
70Compression,1-Compress,23.000,2.938,1.076,0.111,0.0014132958946560306,0.268061783756851
70Compression,1-Compress,24.000,2.891,1.123,0.095,0.0012095775674984045,0.27977080219232686
70Compression,1-Compress,25.000,2.844,1.17,0.095,0.0012095775674984045,0.29147982062780264
70Compression,1-Compress,26.000,2.797,1.217,0.128,0.0016297466172610082,0.30318883906327854
70Compression,1-Compress,27.000,2.75,1.264,0.128,0.0016297466172610082,0.3148978574987543
70Compression,1-Compress,28.000,2.703,1.311,0.128,0.0016297466172610082,0.32660687593423016
70Compression,1-Compress,29.000,2.656,1.358,0.160,0.0020371832715762603,0.33831589436970605
70Compression,1-Compress,30.000,2.609,1.405,0.177,0.002253633994181238,0.35002491280518183
70Compression,1-Compress,31.000,2.563,1.451,0.160,0.0020371832715762603,0.3614848031888391
70Compression,1-Compress,32.000,2.516,1.498,0.193,0.002457352321338864,0.37319382162431486
70Compression,1-Compress,33.000,2.469,1.545,0.210,0.0026738030439438414,0.3849028400597907
70Compression,1-Compress,34.000,2.422,1.592,0.210,0.0026738030439438414,0.3966118584952666
70Compression,1-Compress,35.000,2.375,1.639,0.226,0.0028775213711014678,0.40832087693074237
70Compression,1-Compress,36.000,2.328,1.686,0.259,0.0032976904208640713,0.4200298953662182
70Compression,1-Compress,37.000,2.281,1.733,0.259,0.0032976904208640713,0.43173891380169405
70Compression,1-Compress,38.000,2.234,1.78,0.275,0.0035014087480216977,0.4434479322371699
70Compression,1-Compress,39.000,2.188,1.826,0.308,0.003921577797784301,0.4549078226208271
70Compression,1-Compress,40.000,2.141,1.873,0.341,0.004341746847546905,0.4666168410563029
70Compression,1-Compress,41.000,2.094,1.92,0.341,0.004341746847546905,0.47832585949177875
70Compression,1-Compress,42.000,2.047,1.967,0.373,0.004749183501862157,0.4900348779272546
70Compression,1-Compress,43.000,2,2.014,0.406,0.005169352551624761,0.5017438963627303
70Compression,1-Compress,44.000,1.953,2.061,0.423,0.005385803274229738,0.5134529147982062
70Compression,1-Compress,45.000,1.906,2.108,0.455,0.00579323992854499,0.5251619332336821
70Compression,1-Compress,46.000,1.859,2.155,0.504,0.00641712730546522,0.5368709516691579
70Compression,1-Compress,47.000,1.813,2.201,0.521,0.006633578028070197,0.5483308420528151
70Compression,1-Compress,48.000,1.766,2.248,0.570,0.007257465404990427,0.560039860488291
70Compression,1-Compress,49.000,1.719,2.295,0.635,0.008085071109068283,0.5717488789237668
70Compression,1-Compress,50.000,1.672,2.342,0.668,0.008505240158830887,0.5834578973592426
70Compression,1-Compress,51.000,1.625,2.389,0.717,0.009129127535751116,0.5951669157947184
70Compression,1-Compress,52.000,1.578,2.436,0.783,0.009969465635276325,0.6068759342301943
70Compression,1-Compress,53.000,1.531,2.483,0.832,0.010593353012196553,0.6185849526656702
70Compression,1-Compress,54.000,1.484,2.53,0.897,0.01142095871627441,0.6302939711011459
70Compression,1-Compress,55.000,1.438,2.576,0.979,0.012465015142957243,0.6417538614848032
70Compression,1-Compress,56.000,1.391,2.623,1.094,0.013929240619402681,0.6534628799202791
70Compression,1-Compress,57.000,1.344,2.67,1.159,0.014756846323480536,0.6651718983557549
70Compression,1-Compress,58.000,1.297,2.717,1.290,0.0164247901270836,0.6768809167912306
70Compression,1-Compress,59.000,1.25,2.764,1.405,0.017889015603529037,0.6885899352267064
