Test Time,Storage Modulus,Loss Modulus
0.0,-5.608235738760178,2.0276973561403553
2.25,-5.331269609452914,2.0471040771424507
4.5,-5.0543034801456495,2.0665107981445456
6.75,-4.777337350838385,2.0859175191466406
9.0,-4.500371221531121,2.105324240148736
11.25,-4.223405092223857,2.124730961150831
13.5,-3.9464389629165924,2.144137682152926
15.75,-3.6694728336093285,2.1635444031550213
18.0,-3.3925067043020642,2.1829511241571162
20.25,-3.1155405749948004,2.202357845159211
22.5,-2.838574445687536,2.221764566161306
24.75,-2.561608316380272,2.2411712871634015
27.0,-2.2846421870730076,2.2605780081654965
29.25,-2.0076760577657438,2.2799847291675914
31.5,-1.7307099284584795,2.299391450169687
33.75,-1.4537437991512152,2.3187981711717818
36.0,-1.1767776698439512,2.3382048921738767
38.25,-0.8998115405366869,2.357611613175972
40.5,-0.6228454112294227,2.377018334178067
42.75,-0.34587928192215855,2.396425055180162
45.0,-0.06891315261489439,2.4158317761822574
47.25,0.20805297669236977,2.4352384971843524
49.5,0.48501910599963394,2.4546452181864473
51.75,0.7619852353068981,2.4740519391885423
54.0,1.0389513646141624,2.4934586601906377
56.25,1.3159174939214264,2.5128653811927326
58.5,1.5928836232286907,2.5322721021948276
60.75,1.8698497525359548,2.551678823196923
63.0,2.146815881843219,2.571085544199018
65.25,2.4237820111504833,2.590492265201113
67.5,2.700748140457747,2.6098989862032083
69.75,2.9777142697650114,2.629305707205303
72.0,3.2546803990722757,2.648712428207398
74.25,3.53164652837954,2.6681191492094936
76.5,3.808612657686804,2.6875258702115885
78.75,4.085578786994068,2.7069325912136835
81.0,4.362544916301332,2.726339312215779
83.25,4.639511045608597,2.745746033217874
85.5,4.916477174915861,2.7651527542199688
87.75,5.193443304223125,2.784559475222064
90.0,5.6693,2.7467
120.0,8.9961,3.1014
150.0,12.711,3.363
180.0,16.527,3.6089
210.0,20.359,3.7861
240.0,24.042,3.968
270.0,27.562,4.1542
300.0,30.945,4.2766
330.0,34.129,4.4007
360.0,37.169,4.5434
390.0,40.102,4.6802
420.0,42.829,4.7898
450.0,45.371,4.8815
480.0,47.721,4.9884
510.0,49.97,5.0909
540.0,51.861,5.2233
570.0,53.636,5.297
600.0,55.66,5.4338
630.0,57.538,5.5227
660.0,59.442,5.6654
690.0,61.197,5.783
720.0,63.073,5.9129
750.0,64.564,6.0008
780.0,66.327,6.1477
810.0,68.053,6.3458
840.0,69.757,6.4227
870.0,71.491,6.6215
900.0,72.829,6.7613
930.0,74.22,6.9526
960.0,75.626,6.9727
990.0,77.34,7.1936
1020.0,78.82,7.4283
1050.0,79.91,7.6422
1080.0,81.209,7.7889
1110.0,82.446,8.0113
1140.0,83.971,8.182
1170.0,85.44,8.4497
1200.0,86.848,8.6628
1230.0,88.242,8.8655
1260.0,89.601,9.1149
1290.0,90.833,9.4166
1320.0,92.301,9.7871
1350.0,93.575,10.117
1380.0,94.927,10.483
1410.0,96.62,10.767
1440.0,98.078,11.369
1470.0,100.01,11.545
1500.0,101.7,12.251
1530.0,103.44,12.812
1560.0,104.86,13.347
1590.0,107.02,14.438
1620.0,108.66,15.311
1650.0,110.8,16.096
1680.0,113.6,17.383
1710.0,116.22,18.808
1740.0,119.34,20.319
1770.0,123.03,22.641
1800.0,127.33,24.467
1830.0,131.3,26.983
1860.0,136.01,29.628
1890.0,141.23,32.045
1920.0,147.58,35.697
1950.0,154.49,39.637
1980.0,162.58,43.66
2010.0,169.8,47.998
2040.0,181.0,52.971
2070.0,189.81,57.641
2100.0,202.52,64.118
2130.0,215.12,70.275
2160.0,228.8,77.131
2190.0,242.93,84.476
2220.0,259.11,92.5
2250.0,277.59,101.83
2280.0,295.31,110.74
2310.0,316.58,121.27
2340.0,338.88,132.15
2370.0,364.26,144.26
2400.0,395.03,158.29
2430.0,424.88,171.71
2460.0,455.04,185.19
2490.0,486.9,198.84
2520.0,517.18,212.22
2550.0,564.34,231.48
2580.0,598.22,246.45
2610.0,638.52,263.48
2640.0,688.68,283.88
2670.0,735.64,303.96
2700.0,788.22,324.52
2730.0,841.95,345.46
2760.0,896.7,366.99
2790.0,956.05,390.0
2820.0,1019.1,414.14
2850.0,1096.5,443.83
2880.0,1178.8,474.66
2910.0,1279.1,510.09
2940.0,1380.1,546.22
2970.0,1467.8,577.8
3000.0,1575.9,615.8
3030.0,1688.4,654.8
3060.0,1816.7,699.88
3090.0,1939.6,742.27
3120.0,2052.2,781.47
3150.0,2189.9,829.65
3180.0,2337.1,878.15
3210.0,2474.6,920.81
3240.0,2636.3,970.91
3270.0,2779.4,1013.4
3300.0,2963.2,1068.5
3330.0,3194.4,1138.0
3360.0,3407.6,1199.5
3390.0,3607.9,1254.6
3420.0,3801.1,1307.7
3450.0,3922.0,1343.1
3480.0,4069.8,1383.3
3510.0,4265.6,1438.7
3540.0,4452.8,1494.0
3570.0,4693.0,1556.1
3600.0,4880.8,1611.1
3630.0,5097.1,1670.3
3660.0,5319.7,1726.9
