Test Time,Storage Modulus,Loss Modulus
0.0,6.8100897259714936e-06,0.13627278371969703
2.25,6.821637456263497e-06,0.1365020136255091
4.5,6.8331851865555015e-06,0.13673124353132118
6.75,6.844732916847506e-06,0.13696047343713327
9.0,6.85628064713951e-06,0.13718970334294533
11.25,6.867828377431515e-06,0.13741893324875742
13.5,6.879376107723519e-06,0.13764816315456951
15.75,6.8909238380155225e-06,0.13787739306038158
18.0,6.902471568307527e-06,0.13810662296619367
20.25,6.914019298599531e-06,0.13833585287200575
22.5,6.925567028891536e-06,0.13856508277781782
24.75,6.93711475918354e-06,0.1387943126836299
27.0,6.9486624894755445e-06,0.139023542589442
29.25,6.960210219767548e-06,0.13925277249525406
31.5,6.971757950059552e-06,0.13948200240106615
33.75,6.983305680351557e-06,0.13971123230687824
36.0,6.994853410643561e-06,0.1399404622126903
38.25,7.0064011409355655e-06,0.1401696921185024
40.5,7.01794887122757e-06,0.14039892202431448
42.75,7.029496601519574e-06,0.14062815193012654
45.0,7.041044331811578e-06,0.14085738183593863
47.25,7.052592062103582e-06,0.14108661174175072
49.5,7.064139792395587e-06,0.14131584164756278
51.75,7.075687522687591e-06,0.14154507155337487
54.0,7.087235252979595e-06,0.14177430145918696
56.25,7.0987829832716e-06,0.14200353136499902
58.5,7.110330713563603e-06,0.1422327612708111
60.75,7.121878443855608e-06,0.1424619911766232
63.0,7.133426174147612e-06,0.14269122108243526
65.25,7.1449739044396164e-06,0.14292045098824735
67.5,7.156521634731621e-06,0.14314968089405944
69.75,7.168069365023625e-06,0.1433789107998715
72.0,7.179617095315629e-06,0.1436081407056836
74.25,7.191164825607633e-06,0.14383737061149568
76.5,7.2027125558996375e-06,0.14406660051730774
78.75,7.214260286191642e-06,0.14429583042311983
81.0,7.225808016483646e-06,0.14452506032893192
83.25,7.237355746775651e-06,0.14475429023474398
85.5,7.248903477067654e-06,0.14498352014055607
87.75,7.2604512073596586e-06,0.14521275004636816
90.0,7.22e-06,0.14438
120.0,7.47e-06,0.14941
150.0,7.5e-06,0.14995
180.0,7.97e-06,0.15934
210.0,7.74e-06,0.1547
240.0,7.94e-06,0.1588
270.0,7.66e-06,0.15321
300.0,8.35e-06,0.16693
330.0,7.68e-06,0.15358
360.0,8.21e-06,0.16413
390.0,8.7e-06,0.17409
420.0,6.4e-06,0.12793
450.0,8.57e-06,0.17145
480.0,8.55e-06,0.17105
510.0,7.93e-06,0.1586
540.0,8.97e-06,0.17939
570.0,9.54e-06,0.19075
600.0,9.66e-06,0.19324
630.0,8.98e-06,0.17956
660.0,9.43e-06,0.18865
690.0,9.63e-06,0.19261
720.0,8.91e-06,0.1782
750.0,9.68e-06,0.19356
780.0,9.79e-06,0.19587
810.0,9.61e-06,0.19222
840.0,9.39e-06,0.18788
870.0,1.02e-05,0.20302
900.0,1.01e-05,0.20298
930.0,1.13e-05,0.2255
960.0,1e-05,0.2006
990.0,8.55e-06,0.17106
1020.0,4.1e-06,0.082067
1050.0,1.02e-05,0.20356
1080.0,1.03e-05,0.2067
1110.0,1.02e-05,0.204
1140.0,1.05e-05,0.21084
1170.0,1.01e-05,0.2012
1200.0,1.03e-05,0.20633
