Test Time,Storage Modulus,Loss Modulus
0.0,6.1038457471868215e-06,0.12212290553797414
2.25,6.1089486733301564e-06,0.12222466416593988
4.5,6.114051599473491e-06,0.12232642279390563
6.75,6.119154525616826e-06,0.12242818142187137
9.0,6.124257451760161e-06,0.12252994004983712
11.25,6.129360377903496e-06,0.12263169867780287
13.5,6.134463304046831e-06,0.12273345730576861
15.75,6.139566230190166e-06,0.12283521593373435
18.0,6.144669156333501e-06,0.1229369745617001
20.25,6.149772082476836e-06,0.12303873318966584
22.5,6.1548750086201705e-06,0.12314049181763158
24.75,6.1599779347635054e-06,0.12324225044559732
27.0,6.16508086090684e-06,0.12334400907356308
29.25,6.170183787050175e-06,0.12344576770152882
31.5,6.17528671319351e-06,0.12354752632949456
33.75,6.180389639336845e-06,0.1236492849574603
36.0,6.18549256548018e-06,0.12375104358542605
38.25,6.190595491623515e-06,0.12385280221339179
40.5,6.19569841776685e-06,0.12395456084135753
42.75,6.200801343910185e-06,0.12405631946932327
45.0,6.2059042700535195e-06,0.12415807809728903
47.25,6.2110071961968544e-06,0.12425983672525477
49.5,6.216110122340189e-06,0.12436159535322051
51.75,6.221213048483524e-06,0.12446335398118626
54.0,6.226315974626859e-06,0.124565112609152
56.25,6.231418900770193e-06,0.12466687123711774
58.5,6.236521826913528e-06,0.12476862986508348
60.75,6.241624753056863e-06,0.12487038849304923
63.0,6.246727679200198e-06,0.12497214712101498
65.25,6.251830605343533e-06,0.12507390574898072
67.5,6.256933531486868e-06,0.12517566437694647
69.75,6.262036457630203e-06,0.1252774230049122
72.0,6.2671393837735375e-06,0.12537918163287795
74.25,6.272242309916872e-06,0.1254809402608437
76.5,6.277345236060207e-06,0.12558269888880944
78.75,6.282448162203542e-06,0.12568445751677518
81.0,6.287551088346877e-06,0.12578621614474092
83.25,6.292654014490212e-06,0.12588797477270666
85.5,6.297756940633547e-06,0.1259897334006724
87.75,6.302859866776882e-06,0.12609149202863817
90.0,6.83e-06,0.13666
120.0,6.04e-06,0.12083
150.0,6.1e-06,0.12199
180.0,6.12e-06,0.12239
210.0,7.13e-06,0.14266
240.0,6.58e-06,0.13156
270.0,6.27e-06,0.12546
300.0,5.51e-06,0.11016
330.0,5.5e-06,0.11008
360.0,5.4e-06,0.10807
390.0,6.12e-06,0.12235
420.0,5.63e-06,0.11252
450.0,5.67e-06,0.11333
480.0,5.86e-06,0.11717
510.0,5.73e-06,0.11463
540.0,6.31e-06,0.1261
570.0,5.95e-06,0.11898
600.0,6.03e-06,0.12062
630.0,6.85e-06,0.13693
660.0,6.04e-06,0.1209
690.0,5.63e-06,0.11253
720.0,6.38e-06,0.12762
750.0,5.66e-06,0.11329
780.0,5.4e-06,0.10805
810.0,5.47e-06,0.10937
840.0,6.01e-06,0.12017
870.0,5.51e-06,0.11021
900.0,5.51e-06,0.11016
930.0,5.61e-06,0.11214
960.0,5.88e-06,0.11768
990.0,5.28e-06,0.10553
1020.0,5.29e-06,0.10587
1050.0,5.74e-06,0.11483
1080.0,5.23e-06,0.10463
1110.0,5.93e-06,0.1187
1140.0,5.95e-06,0.11901
1170.0,5.57e-06,0.11139
1200.0,5.41e-06,0.1081
1230.0,5.57e-06,0.11134
1260.0,5.11e-06,0.10226
1290.0,5.85e-06,0.11705
1320.0,5.78e-06,0.11566
1350.0,5.57e-06,0.1113
1380.0,5.09e-06,0.10173
1410.0,5.23e-06,0.1046
1440.0,5.61e-06,0.11218
1470.0,6.08e-06,0.12153
1500.0,5.38e-06,0.10765
1530.0,5.82e-06,0.11646
1560.0,5.39e-06,0.10781
1590.0,5.95e-06,0.11893
1620.0,4.86e-06,0.097224
1650.0,5.72e-06,0.11431
1680.0,5.16e-06,0.10327
1710.0,5.72e-06,0.11449
1740.0,6.03e-06,0.12058
1770.0,5.91e-06,0.11821
1800.0,5.85e-06,0.117
1830.0,5.85e-06,0.11709
1860.0,5.06e-06,0.10128
1890.0,6e-06,0.12004
1920.0,5.29e-06,0.1057
1950.0,6.12e-06,0.12248
1980.0,5.57e-06,0.11138
2010.0,5.1e-06,0.10197
2040.0,5.64e-06,0.11277
2070.0,4.83e-06,0.096632
2100.0,5.16e-06,0.1032
2130.0,5.6e-06,0.11201
2160.0,5.69e-06,0.11378
2190.0,5.38e-06,0.10751
2220.0,5.87e-06,0.11736
2250.0,5.94e-06,0.11876
2280.0,5.8e-06,0.11604
2310.0,5.62e-06,0.11241
2340.0,5.96e-06,0.1191
2370.0,5.75e-06,0.11505
2400.0,5.56e-06,0.11113
2430.0,5.68e-06,0.1137
2460.0,5.44e-06,0.1087
2490.0,4.92e-06,0.098461
2520.0,4.72e-06,0.094309
2550.0,5.96e-06,0.11913
2580.0,6.3e-06,0.1261
2610.0,5.32e-06,0.10644
2640.0,5.11e-06,0.10224
2670.0,5.38e-06,0.10753
2700.0,5.39e-06,0.10789
2730.0,6.32e-06,0.12644
2760.0,5.78e-06,0.11562
2790.0,4.93e-06,0.098558
2820.0,6.14e-06,0.12287
2850.0,4.63e-06,0.092538
2880.0,5.68e-06,0.11355
2910.0,5.68e-06,0.1136
2940.0,6.09e-06,0.12184
2970.0,5.59e-06,0.1118
3000.0,4.98e-06,0.099643
3030.0,5.11e-06,0.10218
3060.0,6.02e-06,0.12034
3090.0,5.97e-06,0.11943
3120.0,5.4e-06,0.10798
3150.0,5.31e-06,0.10622
3180.0,5.52e-06,0.11041
3210.0,5.7e-06,0.11407
3240.0,5.07e-06,0.10146
3270.0,5.67e-06,0.11333
3300.0,5.1e-06,0.10209
3330.0,5.33e-06,0.10669
3360.0,5.03e-06,0.10051
3390.0,4.98e-06,0.099509
3420.0,5.41e-06,0.10819
3450.0,5.74e-06,0.11473
3480.0,4.98e-06,0.099561
3510.0,5.6e-06,0.11201
3540.0,5.05e-06,0.10097
3570.0,6.04e-06,0.12073
3600.0,4.97e-06,0.099446
3630.0,5.66e-06,0.11313
3660.0,5.77e-06,0.11534
