Test Time,Storage Modulus,Loss Modulus
0.0,40.00206587087482,4.036730613534286
2.25,41.58785801943982,4.077330106371845
4.5,43.17365016800481,4.117929599209403
6.75,44.7594423165698,4.158529092046962
9.0,46.345234465134794,4.199128584884521
11.25,47.931026613699785,4.23972807772208
13.5,49.516818762264776,4.280327570559638
15.75,51.10261091082977,4.320927063397197
18.0,52.688403059394766,4.361526556234756
20.25,54.27419520795976,4.402126049072314
22.5,55.85998735652475,4.442725541909873
24.75,57.445779505089746,4.483325034747431
27.0,59.03157165365474,4.523924527584991
29.25,60.61736380221973,4.5645240204225495
31.5,62.20315595078472,4.605123513260108
33.75,63.78894809934971,4.645723006097667
36.0,65.3747402479147,4.686322498935225
38.25,66.96053239647969,4.726921991772784
40.5,68.54632454504468,4.767521484610342
42.75,70.13211669360969,4.808120977447901
45.0,71.71790884217468,4.8487204702854605
47.25,73.30370099073967,4.889319963123019
49.5,74.88949313930466,4.929919455960578
51.75,76.47528528786965,4.970518948798136
54.0,78.06107743643464,5.011118441635695
56.25,79.64686958499964,5.0517179344732535
58.5,81.23266173356463,5.092317427310812
60.75,82.81845388212962,5.132916920148371
63.0,84.40424603069462,5.17351641298593
65.25,85.99003817925961,5.214115905823489
67.5,87.5758303278246,5.254715398661047
69.75,89.1616224763896,5.295314891498606
72.0,90.74741462495459,5.3359143843361645
74.25,92.33320677351958,5.376513877173723
76.5,93.91899892208457,5.417113370011282
78.75,95.50479107064956,5.45771286284884
81.0,97.09058321921455,5.4983123556864
83.25,98.67637536777954,5.538911848523958
85.5,100.26216751634453,5.579511341361517
87.75,101.84795966490954,5.6201108341990755
90.0,100.6,5.6667
120.0,125.55,6.1235
150.0,149.2,6.9588
180.0,168.37,7.0666
210.0,184.93,7.9023
240.0,200.08,8.262
270.0,213.33,8.6802
300.0,225.53,9.1059
330.0,236.76,9.5172
360.0,246.16,10.051
390.0,255.84,10.443
420.0,265.05,10.93
450.0,273.67,11.386
480.0,281.78,11.809
510.0,289.41,12.255
540.0,296.6,12.707
570.0,303.37,13.094
600.0,309.76,13.521
630.0,315.7,13.981
660.0,321.33,14.382
690.0,326.96,14.725
720.0,332.38,15.183
750.0,337.44,15.599
780.0,342.49,16.026
810.0,347.38,16.604
840.0,352.16,17.2
870.0,356.86,17.773
900.0,361.83,18.641
930.0,366.72,19.497
960.0,371.5,20.292
990.0,376.74,21.33
1020.0,381.97,22.455
1050.0,387.4,23.704
1080.0,393.77,25.371
1110.0,400.45,27.212
1140.0,407.07,29.223
1170.0,414.75,31.752
1200.0,421.93,34.378
1230.0,432.39,38.042
1260.0,444.0,42.318
1290.0,456.37,46.862
1320.0,470.41,52.162
1350.0,489.26,59.398
1380.0,510.0,67.363
1410.0,533.2,76.251
1440.0,563.99,87.71
1470.0,595.98,99.579
1500.0,634.15,113.23
1530.0,681.42,129.78
1560.0,734.45,147.94
1590.0,795.83,168.8
1620.0,868.84,193.09
1650.0,956.98,222.07
1680.0,1060.2,255.77
1710.0,1195.7,298.86
1740.0,1360.6,350.15
1770.0,1561.5,409.89
1800.0,1791.5,476.05
1830.0,2067.5,551.0
1860.0,2391.7,631.93
1890.0,2752.1,714.59
1920.0,3147.3,796.02
1950.0,3583.8,874.79
1980.0,4042.2,947.54
2010.0,4499.1,1010.6
2040.0,4963.7,1066.4
2070.0,5429.5,1113.6
2100.0,5889.0,1155.1
2130.0,6371.1,1191.0
2160.0,6849.3,1222.1
2190.0,7315.2,1250.3
2220.0,7826.8,1280.1
2250.0,8342.1,1304.7
2280.0,8851.0,1324.6
2310.0,9363.0,1338.9
2340.0,9854.1,1344.6
2370.0,10365.0,1348.2
2400.0,10852.0,1342.7
2430.0,11306.0,1334.0
2460.0,11723.0,1317.7
2490.0,12119.0,1298.4
2520.0,12520.0,1280.5
2550.0,12906.0,1260.9
2580.0,13184.0,1228.4
2610.0,13501.0,1207.1
2640.0,13731.0,1172.9
2670.0,13971.0,1150.2
2700.0,14202.0,1127.5
2730.0,14422.0,1108.1
2760.0,14619.0,1090.8
2790.0,14707.0,1072.6
2820.0,14885.0,1054.7
2850.0,15039.0,1030.5
2880.0,15170.0,1020.7
2910.0,15309.0,1011.8
2940.0,15445.0,997.08
2970.0,15574.0,986.93
3000.0,15688.0,975.66
3030.0,15777.0,965.58
3060.0,15900.0,958.68
3090.0,16008.0,951.56
3120.0,16133.0,949.23
3150.0,16254.0,946.96
3180.0,16374.0,949.17
3210.0,16489.0,941.15
3240.0,16596.0,936.33
3270.0,16695.0,932.83
3300.0,16787.0,928.68
3330.0,16877.0,921.68
3360.0,16967.0,917.53
3390.0,17035.0,915.0
3420.0,17098.0,904.59
3450.0,17180.0,903.23
3480.0,17251.0,897.48
3510.0,17321.0,892.94
3540.0,17390.0,887.97
3570.0,17457.0,884.13
3600.0,17520.0,882.7
3630.0,17585.0,879.72
3660.0,17644.0,875.57
