Test Time,Storage Modulus,Loss Modulus
0.0,6.909091425053997e-06,0.13795786849435918
2.25,6.9256630650813835e-06,0.1382923003351229
4.5,6.94223470510877e-06,0.1386267321758866
6.75,6.958806345136157e-06,0.13896116401665035
9.0,6.975377985163544e-06,0.13929559585741408
11.25,6.99194962519093e-06,0.13963002769817778
13.5,7.008521265218318e-06,0.13996445953894152
15.75,7.025092905245705e-06,0.14029889137970522
18.0,7.041664545273091e-06,0.14063332322046895
20.25,7.058236185300478e-06,0.14096775506123266
22.5,7.074807825327865e-06,0.1413021869019964
24.75,7.0913794653552515e-06,0.14163661874276012
27.0,7.107951105382638e-06,0.14197105058352383
29.25,7.124522745410025e-06,0.14230548242428756
31.5,7.141094385437412e-06,0.14263991426505127
33.75,7.157666025464798e-06,0.142974346105815
36.0,7.174237665492185e-06,0.1433087779465787
38.25,7.190809305519572e-06,0.14364320978734244
40.5,7.2073809455469584e-06,0.14397764162810617
42.75,7.223952585574345e-06,0.14431207346886987
45.0,7.240524225601732e-06,0.1446465053096336
47.25,7.257095865629119e-06,0.1449809371503973
49.5,7.273667505656506e-06,0.14531536899116104
51.75,7.290239145683893e-06,0.14564980083192475
54.0,7.3068107857112795e-06,0.14598423267268848
56.25,7.323382425738666e-06,0.1463186645134522
58.5,7.339954065766053e-06,0.14665309635421592
60.75,7.35652570579344e-06,0.14698752819497965
63.0,7.373097345820826e-06,0.14732196003574335
65.25,7.389668985848213e-06,0.1476563918765071
67.5,7.4062406258756e-06,0.14799082371727082
69.75,7.4228122659029865e-06,0.14832525555803452
72.0,7.439383905930373e-06,0.14865968739879826
74.25,7.45595554595776e-06,0.14899411923956196
76.5,7.472527185985147e-06,0.1493285510803257
78.75,7.489098826012534e-06,0.1496629829210894
81.0,7.505670466039921e-06,0.14999741476185313
83.25,7.522242106067308e-06,0.15033184660261686
85.5,7.538813746094694e-06,0.15066627844338057
87.75,7.555385386122081e-06,0.1510007102841443
90.0,7.56e-06,0.15112
120.0,7.59e-06,0.15172
150.0,8.27e-06,0.16537
180.0,8.38e-06,0.16758
210.0,8.27e-06,0.16549
240.0,8.13e-06,0.16267
270.0,7.79e-06,0.15588
300.0,7.28e-06,0.14551
330.0,7.01e-06,0.14017
360.0,7.64e-06,0.15276
390.0,8.28e-06,0.1656
420.0,8.18e-06,0.16355
450.0,8.15e-06,0.16303
480.0,8.16e-06,0.16329
510.0,7.91e-06,0.15824
540.0,8.46e-06,0.16927
570.0,7.81e-06,0.15614
600.0,8.11e-06,0.16211
630.0,8.21e-06,0.16421
660.0,8e-06,0.1599
690.0,7.99e-06,0.15983
720.0,8.17e-06,0.1633
750.0,8.12e-06,0.1624
780.0,7.84e-06,0.15682
810.0,7.92e-06,0.15833
840.0,7.68e-06,0.1536
870.0,8.3e-06,0.16609
900.0,8.32e-06,0.16644
930.0,8.29e-06,0.16589
960.0,8.05e-06,0.16104
990.0,7.99e-06,0.15975
1020.0,8.12e-06,0.16243
1050.0,7.73e-06,0.15461
1080.0,8.31e-06,0.16614
1110.0,7.95e-06,0.15908
1140.0,8.73e-06,0.17457
1170.0,8.99e-06,0.17975
1200.0,8.81e-06,0.17618
1230.0,8.41e-06,0.16814
1260.0,8.4e-06,0.16798
1290.0,8.48e-06,0.16958
1320.0,8.22e-06,0.16443
1350.0,8.45e-06,0.16908
1380.0,8.71e-06,0.17419
1410.0,7.98e-06,0.1595
1440.0,8.31e-06,0.16628
1470.0,8.76e-06,0.17522
1500.0,8.55e-06,0.17101
1530.0,8.75e-06,0.17493
1560.0,8.47e-06,0.16938
1590.0,8.03e-06,0.16069
1620.0,8.52e-06,0.17032
1650.0,8.1e-06,0.16203
1680.0,9.08e-06,0.18169
1710.0,8.59e-06,0.17188
1740.0,8.36e-06,0.16724
1770.0,8.16e-06,0.16313
1800.0,7.84e-06,0.15681
1830.0,8.5e-06,0.16992
1860.0,8.78e-06,0.17556
1890.0,8.32e-06,0.16637
1920.0,8.78e-06,0.17569
1950.0,8.14e-06,0.16285
1980.0,8.73e-06,0.17456
2010.0,8.68e-06,0.17362
2040.0,8.54e-06,0.17072
2070.0,8.72e-06,0.17447
2100.0,8.33e-06,0.16669
2130.0,8.43e-06,0.16855
2160.0,8.3e-06,0.16607
2190.0,8.24e-06,0.16472
2220.0,8.61e-06,0.17224
2250.0,8.97e-06,0.17938
2280.0,8.79e-06,0.17574
2310.0,8.74e-06,0.17476
2340.0,9.15e-06,0.1831
2370.0,9.27e-06,0.18541
2400.0,8.69e-06,0.17388
2430.0,8.84e-06,0.17684
2460.0,7.01e-06,0.1403
2490.0,1.11e-05,0.22133
2520.0,8.02e-06,0.16034
2550.0,9.11e-06,0.18211
2580.0,6.05e-06,0.12107
2610.0,8.95e-06,0.17896
2640.0,1.02e-05,0.20301
2670.0,8.63e-06,0.17257
2700.0,8.66e-06,0.17325
2730.0,8.34e-06,0.16676
2760.0,9.49e-06,0.18974
2790.0,8.95e-06,0.17895
2820.0,9.83e-06,0.19658
2850.0,8.73e-06,0.17466
2880.0,8.9e-06,0.17804
2910.0,9.09e-06,0.18185
2940.0,1.29e-05,0.25731
2970.0,9.39e-06,0.18778
3000.0,8.96e-06,0.17917
3030.0,9e-06,0.17998
3060.0,9.06e-06,0.18121
3090.0,9.24e-06,0.18478
3120.0,9.63e-06,0.19261
3150.0,9.49e-06,0.18975
3180.0,1.02e-05,0.20437
3210.0,9.18e-06,0.18369
3240.0,8.63e-06,0.17265
3270.0,9.22e-06,0.18435
3300.0,9.37e-06,0.18747
3330.0,9.26e-06,0.18511
3360.0,1.16e-05,0.23228
3390.0,9.46e-06,0.18929
3420.0,9.67e-06,0.19345
3450.0,8.98e-06,0.17964
3480.0,9.48e-06,0.18969
3510.0,9.46e-06,0.18916
3540.0,9.84e-06,0.1967
3570.0,9.22e-06,0.18439
3600.0,1.02e-05,0.20414
3630.0,8.93e-06,0.17864
3660.0,9.86e-06,0.19722
