Test Time,Storage Modulus,Loss Modulus
0.0,26.885374531072976,5.930150165265212
2.25,29.772711380476764,6.009690520857353
4.5,32.66004822988055,6.089230876449493
6.75,35.54738507928434,6.1687712320416335
9.0,38.43472192868813,6.248311587633774
11.25,41.322058778091915,6.327851943225914
13.5,44.2093956274957,6.407392298818054
15.75,47.09673247689949,6.486932654410194
18.0,49.98406932630327,6.566473010002334
20.25,52.87140617570706,6.646013365594475
22.5,55.758743025110846,6.725553721186615
24.75,58.64607987451463,6.805094076778755
27.0,61.53341672391842,6.884634432370896
29.25,64.4207535733222,6.964174787963036
31.5,67.308090422726,7.0437151435551755
33.75,70.19542727212978,7.123255499147316
36.0,73.08276412153357,7.202795854739456
38.25,75.97010097093735,7.2823362103315965
40.5,78.85743782034115,7.361876565923737
42.75,81.74477466974493,7.441416921515877
45.0,84.63211151914871,7.5209572771080175
47.25,87.5194483685525,7.600497632700158
49.5,90.40678521795628,7.680037988292298
51.75,93.29412206736008,7.759578343884439
54.0,96.18145891676386,7.839118699476578
56.25,99.06879576616765,7.918659055068718
58.5,101.95613261557143,7.998199410660859
60.75,104.84346946497521,8.077739766253
63.0,107.73080631437901,8.15728012184514
65.25,110.6181431637828,8.236820477437279
67.5,113.50548001318658,8.31636083302942
69.75,116.39281686259037,8.39590118862156
72.0,119.28015371199416,8.4754415442137
74.25,122.16749056139794,8.55498189980584
76.5,125.05482741080172,8.63452225539798
78.75,127.94216426020552,8.714062610990121
81.0,130.8295011096093,8.793602966582261
83.25,133.7168379590131,8.873143322174402
85.5,136.60417480841687,8.952683677766542
87.75,139.49151165782067,9.032224033358682
90.0,138.47,8.9649
120.0,182.24,10.246
150.0,224.02,11.281
180.0,259.93,12.558
210.0,292.02,13.109
240.0,321.01,14.251
270.0,345.92,15.191
300.0,368.71,16.062
330.0,389.82,16.919
360.0,408.6,17.886
390.0,425.88,19.075
420.0,442.32,19.998
450.0,457.41,21.096
480.0,472.57,22.09
510.0,486.34,23.018
540.0,499.99,23.794
570.0,513.5,24.562
600.0,526.88,24.966
630.0,539.73,25.582
660.0,552.36,25.968
690.0,565.09,26.323
720.0,576.84,26.7
750.0,588.26,26.989
780.0,599.07,27.25
810.0,610.44,27.639
840.0,621.24,28.025
870.0,632.44,28.037
900.0,642.65,28.837
930.0,653.74,28.968
960.0,664.7,29.248
990.0,676.11,29.768
1020.0,686.74,30.032
1050.0,697.55,30.583
1080.0,706.52,31.066
1110.0,716.84,31.866
1140.0,727.12,33.0
1170.0,737.71,33.847
1200.0,747.75,35.504
1230.0,753.9,37.247
1260.0,764.36,38.268
1290.0,775.7,40.172
1320.0,789.06,42.584
1350.0,800.47,44.819
1380.0,810.68,48.974
1410.0,827.51,51.224
1440.0,844.25,54.699
1470.0,859.2,58.982
1500.0,875.4,63.825
1530.0,890.95,67.379
1560.0,909.11,73.361
1590.0,931.44,78.992
1620.0,953.2,86.208
1650.0,978.24,94.124
1680.0,993.32,102.62
1710.0,1020.5,113.19
1740.0,1057.7,126.67
1770.0,1093.1,139.98
1800.0,1126.4,154.52
1830.0,1169.3,170.5
1860.0,1220.2,191.05
1890.0,1273.1,211.11
1920.0,1328.1,231.92
1950.0,1385.4,252.38
1980.0,1446.8,278.66
2010.0,1526.3,306.07
2040.0,1602.0,331.88
2070.0,1691.1,360.86
2100.0,1774.5,389.76
2130.0,1893.8,428.34
2160.0,2027.5,468.63
2190.0,2167.5,507.65
2220.0,2309.9,551.9
2250.0,2461.9,600.15
2280.0,2606.5,643.05
2310.0,2758.4,689.75
2340.0,2950.9,749.17
2370.0,3125.3,802.52
2400.0,3308.3,856.74
2430.0,3526.4,918.36
2460.0,3744.9,979.28
2490.0,3971.5,1041.7
2520.0,4206.0,1107.1
2550.0,4434.6,1165.9
2580.0,4687.6,1233.7
2610.0,4925.5,1294.2
2640.0,5162.0,1359.6
2670.0,5435.0,1427.1
2700.0,5711.4,1492.5
2730.0,6004.6,1566.4
2760.0,6330.7,1645.2
2790.0,6661.4,1717.6
2820.0,6929.6,1774.2
2850.0,7257.3,1848.5
2880.0,7583.0,1911.4
2910.0,7840.3,1964.0
2940.0,8211.4,2034.2
2970.0,8550.1,2090.4
3000.0,8833.6,2140.1
3030.0,9203.0,2205.8
3060.0,9523.5,2260.0
3090.0,9784.7,2307.3
3120.0,10178.0,2367.1
3150.0,10537.0,2423.1
3180.0,10859.0,2479.7
3210.0,11216.0,2530.8
3240.0,11597.0,2587.5
3270.0,11888.0,2630.8
3300.0,12295.0,2686.2
3330.0,12629.0,2720.4
3360.0,12953.0,2767.5
3390.0,13278.0,2803.8
3420.0,13576.0,2842.8
3450.0,13956.0,2889.7
3480.0,14253.0,2924.6
3510.0,14579.0,2963.6
3540.0,14965.0,3012.8
3570.0,15353.0,3055.5
3600.0,15641.0,3090.7
3630.0,16019.0,3138.2
3660.0,16382.0,3176.5
