Test Time,Storage Modulus,Loss Modulus
0.0,-0.06140609167925444,0.4024190781433744
2.25,-0.05672851320092649,0.4106637517581684
4.5,-0.052050934722598544,0.41890842537296236
6.75,-0.047373356244270595,0.42715309898775633
9.0,-0.04269577776594265,0.4353977726025503
11.25,-0.038018199287614685,0.4436424462173443
13.5,-0.033340620809286736,0.45188711983213825
15.75,-0.028663042330958795,0.4601317934469322
18.0,-0.023985463852630846,0.4683764670617262
20.25,-0.01930788537430289,0.47662114067652017
22.5,-0.014630306895974943,0.48486581429131415
24.75,-0.009952728417646994,0.4931104879061081
27.0,-0.005275149939319046,0.5013551615209021
29.25,-0.0005975714609910976,0.5095998351356961
31.5,0.004080007017336851,0.51784450875049
33.75,0.008757585495664803,0.526089182365284
36.0,0.013435163973992751,0.534333855980078
38.25,0.0181127424523207,0.542578529594872
40.5,0.02279032093064865,0.5508232032096659
42.75,0.0274678994089766,0.5590678768244599
45.0,0.03214547788730455,0.5673125504392539
47.25,0.036823056365632496,0.5755572240540479
49.5,0.041500634843960445,0.5838018976688418
51.75,0.04617821332228839,0.5920465712836358
54.0,0.05085579180061635,0.6002912448984298
56.25,0.0555333702789443,0.6085359185132238
58.5,0.060210948757272245,0.6167805921280177
60.75,0.0648885272356002,0.6250252657428117
63.0,0.06956610571392814,0.6332699393576057
65.25,0.07424368419225609,0.6415146129723996
67.5,0.07892126267058404,0.6497592865871936
69.75,0.08359884114891199,0.6580039602019876
72.0,0.08827641962723994,0.6662486338167816
74.25,0.0929539981055679,0.6744933074315755
76.5,0.09763157658389583,0.6827379810463695
78.75,0.10230915506222378,0.6909826546611635
81.0,0.10698673354055173,0.6992273282759575
83.25,0.11166431201887969,0.7074720018907514
85.5,0.11634189049720764,0.7157166755055454
87.75,0.12101946897553559,0.7239613491203394
90.0,0.14433,0.73432
120.0,0.18372,0.83968
150.0,0.22298,0.93841
180.0,0.30615,1.0881
210.0,0.39492,1.1597
240.0,0.45662,1.1964
270.0,0.52233,1.2582
300.0,0.50569,1.2648
330.0,0.61108,1.309
360.0,0.59747,1.292
390.0,0.62475,1.2783
420.0,0.60411,1.2664
450.0,0.61518,1.2394
480.0,0.64859,1.2673
510.0,0.72111,1.3192
540.0,0.83678,1.4089
570.0,1.0717,1.5522
600.0,1.4468,1.7919
630.0,1.9899,2.0646
660.0,2.8468,2.47
690.0,4.171,3.0186
720.0,5.987,3.7118
750.0,8.5415,4.6604
780.0,11.762,5.9056
810.0,15.975,7.958
840.0,21.263,11.646
870.0,28.507,19.135
900.0,45.252,39.797
930.0,79.217,74.546
960.0,125.45,113.27
990.0,200.65,164.19
1020.0,297.19,220.1
1050.0,400.95,271.47
1080.0,526.68,318.53
1110.0,593.2,332.96
1140.0,673.64,351.49
1170.0,797.25,383.23
1200.0,841.32,390.54
1230.0,927.67,414.0
1260.0,1037.9,446.78
1290.0,1118.6,477.24
1320.0,1277.8,530.78
1350.0,1416.5,576.95
1380.0,1556.8,620.69
1410.0,1672.7,656.33
1440.0,1836.0,700.47
1470.0,1985.1,738.48
1500.0,2115.5,770.32
1530.0,2309.3,814.84
1560.0,2505.3,862.05
1590.0,2625.5,893.19
1620.0,2824.9,942.05
1650.0,3005.0,993.24
1680.0,3188.8,1048.4
1710.0,3415.2,1098.3
1740.0,3557.1,1128.9
1770.0,3814.9,1190.2
1800.0,4004.0,1231.0
1830.0,4197.0,1272.3
1860.0,4421.5,1326.8
1890.0,4606.0,1359.1
1920.0,4800.2,1395.2
1950.0,4998.1,1435.3
1980.0,5269.1,1479.3
2010.0,5478.4,1526.1
2040.0,5811.0,1576.0
2070.0,6061.5,1606.3
2100.0,6224.3,1628.7
2130.0,6580.1,1682.3
2160.0,6802.9,1724.0
2190.0,7072.6,1780.1
2220.0,7331.0,1845.6
2250.0,7581.6,1900.5
2280.0,7875.3,1942.8
2310.0,8104.3,1976.2
2340.0,8459.8,2023.1
2370.0,8680.6,2059.4
2400.0,9104.4,2124.4
2430.0,9317.1,2162.7
2460.0,9582.8,2216.4
2490.0,9937.8,2279.7
2520.0,10158.0,2337.8
2550.0,10500.0,2391.6
2580.0,10864.0,2440.8
2610.0,11039.0,2473.5
2640.0,11397.0,2535.0
2670.0,11697.0,2574.4
2700.0,12046.0,2617.5
2730.0,12325.0,2660.9
2760.0,12620.0,2701.3
2790.0,12837.0,2738.2
2820.0,13202.0,2771.0
2850.0,13462.0,2818.6
2880.0,13707.0,2845.6
2910.0,14046.0,2896.2
2940.0,14290.0,2925.4
2970.0,14580.0,2977.6
3000.0,14931.0,3035.5
3030.0,15203.0,3069.2
3060.0,15468.0,3134.5
3090.0,15767.0,3156.0
3120.0,16120.0,3202.3
3150.0,16375.0,3253.9
3180.0,16754.0,3301.2
3210.0,17013.0,3358.8
3240.0,17191.0,3397.2
3270.0,17517.0,3457.3
3300.0,17781.0,3486.6
3330.0,18063.0,3510.8
3360.0,18409.0,3552.3
3390.0,18615.0,3577.1
3420.0,18932.0,3617.6
3450.0,19196.0,3641.7
3480.0,19427.0,3676.3
3510.0,19706.0,3702.1
3540.0,20011.0,3729.1
3570.0,20211.0,3761.7
3600.0,20561.0,3813.3
3630.0,20807.0,3841.8
3660.0,21001.0,3875.2
