Test Time,Storage Modulus,Loss Modulus
0.0,1.2190346583459294e-05,0.24563375637010254
2.25,1.2209088386018996e-05,0.24598002462163077
4.5,1.2227830188578696e-05,0.246326292873159
6.75,1.2246571991138398e-05,0.2466725611246872
9.0,1.22653137936981e-05,0.24701882937621542
11.25,1.22840555962578e-05,0.24736509762774364
13.5,1.2302797398817501e-05,0.24771136587927187
15.75,1.2321539201377201e-05,0.24805763413080006
18.0,1.2340281003936903e-05,0.2484039023823283
20.25,1.2359022806496605e-05,0.24875017063385652
22.5,1.2377764609056305e-05,0.2490964388853847
24.75,1.2396506411616007e-05,0.24944270713691294
27.0,1.2415248214175707e-05,0.24978897538844116
29.25,1.2433990016735408e-05,0.25013524363996936
31.5,1.245273181929511e-05,0.2504815118914976
33.75,1.247147362185481e-05,0.2508277801430258
36.0,1.2490215424414512e-05,0.25117404839455404
38.25,1.2508957226974212e-05,0.25152031664608226
40.5,1.2527699029533914e-05,0.25186658489761043
42.75,1.2546440832093616e-05,0.25221285314913866
45.0,1.2565182634653316e-05,0.2525591214006669
47.25,1.2583924437213017e-05,0.2529053896521951
49.5,1.2602666239772717e-05,0.25325165790372334
51.75,1.2621408042332419e-05,0.25359792615525156
54.0,1.2640149844892119e-05,0.2539441944067798
56.25,1.265889164745182e-05,0.25429046265830796
58.5,1.2677633450011523e-05,0.2546367309098362
60.75,1.2696375252571223e-05,0.2549829991613644
63.0,1.2715117055130924e-05,0.25532926741289264
65.25,1.2733858857690624e-05,0.25567553566442086
67.5,1.2752600660250326e-05,0.2560218039159491
69.75,1.2771342462810028e-05,0.2563680721674773
72.0,1.2790084265369728e-05,0.2567143404190055
74.25,1.280882606792943e-05,0.2570606086705337
76.5,1.282756787048913e-05,0.25740687692206193
78.75,1.2846309673048831e-05,0.25775314517359016
81.0,1.2865051475608531e-05,0.2580994134251184
83.25,1.2883793278168233e-05,0.2584456816766466
85.5,1.2902535080727935e-05,0.2587919499281748
87.75,1.2921276883287635e-05,0.259138218179703
90.0,1.26e-05,0.25248
120.0,1.36e-05,0.27293
150.0,1.33e-05,0.26527
180.0,1.41e-05,0.28178
210.0,1.36e-05,0.27115
240.0,1.33e-05,0.2653
270.0,1.39e-05,0.27837
300.0,1.37e-05,0.27495
330.0,1.34e-05,0.26723
360.0,1.4e-05,0.27903
390.0,1.28e-05,0.25689
420.0,1.25e-05,0.25023
450.0,1.26e-05,0.2522
480.0,1.25e-05,0.24931
510.0,1.41e-05,0.28174
540.0,1.26e-05,0.25251
570.0,1.27e-05,0.25369
600.0,1.31e-05,0.2623
630.0,1.32e-05,0.26408
660.0,1.36e-05,0.2723
690.0,1.35e-05,0.27058
720.0,1.36e-05,0.27119
750.0,1.34e-05,0.26766
780.0,1.37e-05,0.2735
810.0,1.46e-05,0.29248
840.0,1.41e-05,0.28124
870.0,1.37e-05,0.2744
900.0,1.45e-05,0.28926
930.0,1.36e-05,0.27247
960.0,1.44e-05,0.28768
990.0,1.38e-05,0.27572
1020.0,0.014646,0.28683
1050.0,1.44e-05,0.2887
1080.0,1.44e-05,0.28745
1110.0,1.41e-05,0.28296
1140.0,1.45e-05,0.28916
1170.0,1.25e-05,0.24943
1200.0,1.48e-05,0.29666
1230.0,0.010544,0.26726
1260.0,1.42e-05,0.28366
1290.0,0.0061641,0.28675
1320.0,1.64e-05,0.3276
1350.0,0.022466,0.32401
1380.0,0.022346,0.30253
1410.0,0.047126,0.36338
1440.0,0.031034,0.28938
1470.0,0.016269,0.30358
1500.0,0.025902,0.31365
1530.0,0.034898,0.33809
1560.0,0.046326,0.35285
1590.0,0.024935,0.29029
1620.0,0.054124,0.3633
1650.0,0.068818,0.38585
1680.0,0.08076,0.373
1710.0,0.080889,0.40354
1740.0,0.10298,0.40773
1770.0,0.078937,0.46101
1800.0,0.065372,0.43755
1830.0,0.11002,0.45604
1860.0,0.14671,0.49513
1890.0,0.14747,0.49118
1920.0,0.14944,0.50147
1950.0,0.18774,0.50951
1980.0,0.20578,0.56009
2010.0,0.2046,0.56295
2040.0,0.2169,0.58475
2070.0,0.26245,0.62228
2100.0,0.30546,0.66753
2130.0,0.31636,0.70321
2160.0,0.36774,0.73879
2190.0,0.40221,0.75878
2220.0,0.4436,0.85337
2250.0,0.45469,0.86271
2280.0,0.53642,0.91667
2310.0,0.58271,0.98004
2340.0,0.68152,1.0536
2370.0,0.71573,1.1004
2400.0,0.77657,1.1697
2430.0,0.88663,1.2581
2460.0,0.98036,1.3346
2490.0,1.089,1.4499
2520.0,1.2158,1.5749
2550.0,1.3492,1.6906
2580.0,1.5029,1.8162
2610.0,1.6444,1.9502
2640.0,1.8376,2.1
2670.0,2.0786,2.3041
2700.0,2.3285,2.544
2730.0,2.5454,2.7196
2760.0,2.8516,2.9933
2790.0,3.1215,3.2547
2820.0,3.6258,3.6797
2850.0,4.0533,4.0839
2880.0,4.4712,4.4555
2910.0,5.0109,4.9716
2940.0,5.6087,5.5679
2970.0,6.5211,6.4862
3000.0,7.5564,7.6498
3030.0,8.4266,8.5005
3060.0,9.9155,10.27
3090.0,11.732,12.46
3120.0,13.506,14.401
3150.0,16.71,18.059
3180.0,21.217,23.232
3210.0,24.1,26.366
3240.0,26.941,29.464
3270.0,32.252,35.607
3300.0,39.035,43.212
3330.0,44.254,48.344
3360.0,57.513,62.778
3390.0,60.546,64.554
3420.0,69.283,73.018
3450.0,86.576,85.77
3480.0,91.987,86.326
3510.0,96.664,89.083
3540.0,106.06,93.132
3570.0,119.57,99.869
3600.0,117.93,97.004
3630.0,130.79,103.5
3660.0,141.3,108.8
