Test Time,Storage Modulus,Loss Modulus
0.0,23.809505159909097,3.607150846938512
2.25,24.889195207306667,3.6459540799757915
4.5,25.96888525470424,3.684757313013071
6.75,27.04857530210181,3.72356054605035
9.0,28.128265349499383,3.762363779087629
11.25,29.207955396896956,3.8011670121249086
13.5,30.287645444294526,3.839970245162188
15.75,31.367335491692096,3.8787734781994674
18.0,32.44702553908967,3.917576711236747
20.25,33.52671558648724,3.956379944274026
22.5,34.60640563388481,3.995183177311305
24.75,35.68609568128238,4.033986410348585
27.0,36.76578572867996,4.072789643385864
29.25,37.84547577607753,4.111592876423143
31.5,38.9251658234751,4.150396109460423
33.75,40.004855870872674,4.189199342497702
36.0,41.084545918270244,4.2280025755349815
38.25,42.164235965667814,4.26680580857226
40.5,43.24392601306539,4.30560904160954
42.75,44.32361606046296,4.344412274646819
45.0,45.40330610786053,4.383215507684098
47.25,46.48299615525811,4.422018740721378
49.5,47.56268620265568,4.460821973758657
51.75,48.642376250053246,4.499625206795937
54.0,49.722066297450816,4.538428439833216
56.25,50.80175634484839,4.577231672870495
58.5,51.88144639224596,4.6160349059077745
60.75,52.96113643964353,4.6548381389450535
63.0,54.0408264870411,4.693641371982333
65.25,55.12051653443868,4.732444605019612
67.5,56.20020658183625,4.771247838056892
69.75,57.27989662923382,4.810051071094171
72.0,58.359586676631395,4.84885430413145
74.25,59.439276724028964,4.88765753716873
76.5,60.518966771426534,4.926460770206009
78.75,61.59865681882411,4.965264003243289
81.0,62.67834686622168,5.004067236280568
83.25,63.75803691361925,5.042870469317847
85.5,64.83772696101683,5.081673702355126
87.75,65.91741700841439,5.120476935392405
90.0,65.42,5.1071
120.0,82.273,5.7301
150.0,97.3,6.1772
180.0,110.86,6.7945
210.0,123.12,7.1623
240.0,134.21,7.8689
270.0,144.6,8.2172
300.0,154.06,8.6178
330.0,162.98,8.9234
360.0,171.14,9.4292
390.0,178.73,10.036
420.0,186.11,10.179
450.0,193.98,10.763
480.0,200.28,11.158
510.0,206.31,11.57
540.0,211.93,11.985
570.0,217.3,12.315
600.0,222.32,12.694
630.0,227.21,13.04
660.0,231.74,13.376
690.0,236.02,13.741
720.0,240.22,14.011
750.0,244.2,14.33
780.0,247.98,14.611
810.0,251.65,14.876
840.0,255.18,15.145
870.0,258.66,15.359
900.0,262.03,15.623
930.0,265.25,15.836
960.0,268.33,16.048
990.0,271.36,16.319
1020.0,274.37,16.481
1050.0,277.24,16.677
1080.0,280.1,16.884
1110.0,282.89,17.128
1140.0,285.7,17.271
1170.0,288.48,17.463
1200.0,291.14,17.766
1230.0,293.87,17.918
1260.0,296.6,18.082
1290.0,299.27,18.314
1320.0,302.11,18.512
1350.0,304.76,18.658
1380.0,307.37,18.881
1410.0,310.01,19.094
1440.0,312.63,19.333
1470.0,315.34,19.547
1500.0,318.05,19.768
1530.0,320.83,20.053
1560.0,323.71,20.328
1590.0,326.69,20.649
1620.0,329.67,20.937
1650.0,332.52,21.325
1680.0,335.83,21.782
1710.0,339.28,22.449
1740.0,342.81,23.546
1770.0,346.97,25.263
1800.0,353.62,28.6
1830.0,363.29,33.013
1860.0,377.62,39.07
1890.0,397.46,46.558
1920.0,420.4,55.119
1950.0,452.98,67.489
1980.0,494.49,82.947
2010.0,542.39,99.472
2040.0,597.01,117.67
2070.0,658.86,136.64
2100.0,721.97,154.94
2130.0,789.0,172.99
2160.0,861.06,191.4
2190.0,935.81,209.93
2220.0,1014.1,228.89
2250.0,1094.4,248.08
2280.0,1183.9,269.59
2310.0,1275.9,291.24
2340.0,1357.8,310.74
2370.0,1453.5,334.77
2400.0,1553.5,356.03
2430.0,1638.2,376.46
2460.0,1741.5,399.5
2490.0,1867.2,426.59
2520.0,1994.6,454.1
2550.0,2114.1,481.38
2580.0,2264.1,512.12
2610.0,2406.9,542.42
2640.0,2572.2,577.42
2670.0,2746.7,614.15
2700.0,2920.1,649.21
2730.0,3096.5,683.76
2760.0,3299.7,720.95
2790.0,3490.2,755.63
2820.0,3698.0,791.77
2850.0,3892.2,825.24
2880.0,4082.0,857.53
2910.0,4293.4,892.03
2940.0,4496.2,924.1
2970.0,4700.3,956.39
3000.0,4895.6,984.4
3030.0,5096.3,1013.2
3060.0,5285.2,1041.1
3090.0,5475.5,1069.1
3120.0,5642.6,1091.6
3150.0,5822.3,1117.9
3180.0,5989.9,1140.3
3210.0,6171.4,1165.8
3240.0,6317.2,1185.4
3270.0,6486.8,1208.4
3300.0,6637.7,1231.4
3330.0,6792.1,1252.5
3360.0,6950.1,1275.0
3390.0,7104.8,1297.3
3420.0,7250.5,1320.1
3450.0,7398.8,1342.1
3480.0,7535.6,1364.4
3510.0,7704.0,1390.2
3540.0,7808.4,1406.5
3570.0,7954.4,1431.0
3600.0,8115.8,1455.9
3630.0,8244.5,1479.5
3660.0,8370.4,1502.3
