Test Time,Storage Modulus,Loss Modulus
0.0,4.539e-06,0.0906657
2.25,4.525425e-06,0.0903959775
4.5,4.51185e-06,0.09012625499999999
6.75,4.4982750000000006e-06,0.0898565325
9.0,4.4847000000000004e-06,0.08958680999999999
11.25,4.471125e-06,0.0893170875
13.5,4.45755e-06,0.08904736499999999
15.75,4.443975e-06,0.0887776425
18.0,4.4304e-06,0.08850791999999999
20.25,4.416825e-06,0.0882381975
22.5,4.4032500000000006e-06,0.08796847499999999
24.75,4.3896750000000005e-06,0.08769875249999999
27.0,4.3761e-06,0.08742902999999999
29.25,4.362525e-06,0.08715930749999999
31.5,4.34895e-06,0.08688958499999999
33.75,4.335375e-06,0.08661986249999999
36.0,4.3218e-06,0.08635013999999999
38.25,4.308225000000001e-06,0.08608041749999999
40.5,4.2946500000000005e-06,0.08581069499999999
42.75,4.281075e-06,0.08554097249999999
45.0,4.2675e-06,0.08527124999999999
47.25,4.253925e-06,0.0850015275
49.5,4.24035e-06,0.084731805
51.75,4.226775e-06,0.0844620825
54.0,4.213200000000001e-06,0.08419236
56.25,4.1996250000000005e-06,0.0839226375
58.5,4.18605e-06,0.083652915
60.75,4.172475e-06,0.0833831925
63.0,4.1589e-06,0.08311347
65.25,4.145325e-06,0.0828437475
67.5,4.131750000000001e-06,0.082574025
69.75,4.118175000000001e-06,0.0823043025
72.0,4.1046000000000005e-06,0.08203458
74.25,4.091025e-06,0.0817648575
76.5,4.07745e-06,0.081495135
78.75,4.063875e-06,0.0812254125
81.0,4.050300000000001e-06,0.08095569
83.25,4.036725000000001e-06,0.0806859675
85.5,4.023150000000001e-06,0.080416245
87.75,4.0095750000000005e-06,0.0801465225
90.0,4.06e-06,0.08112
120.0,3.55e-06,0.071009
150.0,3.82e-06,0.076491
180.0,3.62e-06,0.072316
210.0,3.12e-06,0.062485
240.0,3.66e-06,0.073267
270.0,3.4e-06,0.068015
300.0,3.24e-06,0.064891
330.0,3.21e-06,0.064149
