Test Time,Storage Modulus,Loss Modulus
0.0,11.930492358126042,0.27608847980949747
2.25,12.054160132621211,0.3058672791564333
4.5,12.17782790711638,0.33564607850336925
6.75,12.301495681611552,0.3654248778503052
9.0,12.425163456106722,0.39520367719724103
11.25,12.548831230601891,0.424982476544177
13.5,12.67249900509706,0.45476127589111287
15.75,12.796166779592232,0.48454007523804876
18.0,12.919834554087402,0.5143188745849847
20.25,13.043502328582571,0.5440976739319205
22.5,13.16717010307774,0.5738764732788565
24.75,13.290837877572912,0.6036552726257924
27.0,13.414505652068081,0.6334340719727283
29.25,13.538173426563251,0.6632128713196642
31.5,13.66184120105842,0.6929916706666002
33.75,13.785508975553592,0.722770470013536
36.0,13.909176750048761,0.752549269360472
38.25,14.03284452454393,0.7823280687074078
40.5,14.1565122990391,0.8121068680543437
42.75,14.280180073534272,0.8418856674012797
45.0,14.403847848029441,0.8716644667482155
47.25,14.52751562252461,0.9014432660951515
49.5,14.65118339701978,0.9312220654420873
51.75,14.774851171514952,0.9610008647890232
54.0,14.898518946010121,0.9907796641359592
56.25,15.02218672050529,1.020558463482895
58.5,15.14585449500046,1.050337262829831
60.75,15.269522269495631,1.080116062176767
63.0,15.393190043990801,1.1098948615237028
65.25,15.51685781848597,1.1396736608706386
67.5,15.64052559298114,1.1694524602175747
69.75,15.764193367476311,1.1992312595645105
72.0,15.88786114197148,1.2290100589114463
74.25,16.011528916466652,1.2587888582583824
76.5,16.13519669096182,1.2885676576053182
78.75,16.25886446545699,1.318346456952254
81.0,16.382532239952162,1.34812525629919
83.25,16.50620001444733,1.377904055646126
85.5,16.6298677889425,1.4076828549930618
87.75,16.75353556343767,1.4374616543399976
90.0,17.051,1.2007
120.0,18.369,2.1331
150.0,20.057,2.3959
180.0,21.841,2.6502
210.0,23.562,2.928
240.0,25.339,3.2298
270.0,27.152,3.4904
300.0,28.972,3.7913
330.0,30.809,4.0844
360.0,32.693,4.3861
390.0,34.594,4.7087
420.0,36.533,4.989
450.0,38.492,5.3069
480.0,40.49,5.5977
510.0,42.514,5.9014
540.0,44.597,6.2041
570.0,46.715,6.5161
600.0,48.852,6.7968
630.0,51.066,7.0807
660.0,53.251,7.3666
690.0,55.446,7.7365
720.0,57.689,7.9282
750.0,60.022,8.1913
780.0,62.38,8.4942
810.0,64.744,8.7425
840.0,67.161,9.033
870.0,69.629,9.3173
900.0,72.119,9.575
930.0,74.689,9.8445
960.0,77.304,10.12
990.0,79.796,10.339
1020.0,82.533,10.649
1050.0,85.262,10.9
1080.0,87.895,11.192
1110.0,90.91,11.505
1140.0,93.626,11.655
1170.0,96.224,11.934
1200.0,99.531,12.269
1230.0,102.6,12.508
1260.0,105.82,12.748
1290.0,108.91,13.217
1320.0,112.34,13.215
1350.0,115.79,13.696
1380.0,119.34,14.012
1410.0,123.65,14.421
1440.0,126.48,14.388
1470.0,128.86,15.064
1500.0,133.8,15.017
1530.0,135.98,15.745
1560.0,139.15,16.165
1590.0,142.54,16.466
1620.0,146.1,16.909
1650.0,149.97,17.219
1680.0,153.6,17.555
1710.0,152.73,18.105
1740.0,154.16,18.389
1770.0,157.42,18.741
1800.0,160.64,19.116
1830.0,163.55,19.709
1860.0,167.5,19.381
1890.0,168.38,20.43
1920.0,172.2,20.861
1950.0,175.95,21.281
1980.0,179.06,21.842
2010.0,182.57,21.921
2040.0,187.25,23.026
2070.0,190.92,23.533
2100.0,194.81,24.154
2130.0,198.77,24.778
2160.0,202.12,25.459
2190.0,205.97,26.123
2220.0,209.49,26.909
2250.0,213.77,27.631
2280.0,218.48,28.403
2310.0,223.32,29.362
2340.0,226.37,30.132
2370.0,230.5,31.161
2400.0,235.36,31.945
2430.0,240.43,32.924
2460.0,246.16,34.295
2490.0,251.9,35.614
2520.0,256.62,37.157
2550.0,260.8,39.222
2580.0,267.55,41.297
2610.0,274.77,43.737
2640.0,283.01,46.824
2670.0,292.12,50.613
2700.0,302.78,55.829
2730.0,314.2,61.355
2760.0,330.82,70.047
2790.0,347.05,78.174
2820.0,371.09,90.689
2850.0,395.92,103.3
2880.0,426.23,117.96
2910.0,460.9,134.44
2940.0,505.04,154.49
2970.0,546.71,172.57
3000.0,605.4,196.46
3030.0,664.24,219.05
3060.0,733.72,244.48
3090.0,806.43,270.22
3120.0,894.44,299.68
3150.0,993.2,332.06
3180.0,1070.7,356.71
3210.0,1169.8,387.95
3240.0,1280.8,421.74
3270.0,1369.5,449.36
3300.0,1472.1,480.36
3330.0,1579.3,511.36
3360.0,1698.8,545.35
3390.0,1808.7,577.2
3420.0,1932.8,612.07
3450.0,2063.1,648.9
3480.0,2204.2,687.64
3510.0,2349.3,727.24
3540.0,2495.3,767.46
3570.0,2635.8,805.44
3600.0,2824.6,854.24
3630.0,2978.9,895.35
3660.0,3135.4,938.82
