Test Time,Storage Modulus,Loss Modulus
0.0,-0.3651364700694135,0.08285817870701614
2.25,-0.3558349360797319,0.09065156429098756
4.5,-0.34653340209005024,0.09844494987495894
6.75,-0.33723186810036865,0.10623833545893036
9.0,-0.32793033411068706,0.11403172104290174
11.25,-0.3186288001210054,0.12182510662687315
13.5,-0.3093272661313238,0.12961849221084454
15.75,-0.3000257321416422,0.13741187779481595
18.0,-0.2907241981519606,0.14520526337878736
20.25,-0.28142266416227896,0.15299864896275875
22.5,-0.27212113017259737,0.16079203454673013
24.75,-0.2628195961829157,0.16858542013070155
27.0,-0.25351806219323414,0.17637880571467296
29.25,-0.2442165282035525,0.18417219129864434
31.5,-0.2349149942138709,0.19196557688261573
33.75,-0.22561346022418927,0.19975896246658714
36.0,-0.21631192623450765,0.20755234805055855
38.25,-0.20701039224482604,0.21534573363452994
40.5,-0.19770885825514442,0.22313911921850135
42.75,-0.1884073242654628,0.23093250480247274
45.0,-0.1791057902757812,0.23872589038644415
47.25,-0.16980425628609958,0.24651927597041554
49.5,-0.16050272229641796,0.2543126615543869
51.75,-0.15120118830673634,0.26210604713835833
54.0,-0.14189965431705473,0.26989943272232975
56.25,-0.13259812032737311,0.27769281830630116
58.5,-0.1232965863376915,0.2854862038902725
60.75,-0.11399505234800988,0.29327958947424393
63.0,-0.10469351835832828,0.30107297505821534
65.25,-0.09539198436864665,0.30886636064218675
67.5,-0.08609045037896504,0.3166597462261581
69.75,-0.07678891638928342,0.3244531318101295
72.0,-0.06748738239960181,0.33224651739410094
74.25,-0.05818584840992019,0.34003990297807235
76.5,-0.04888431442023858,0.34783328856204376
78.75,-0.03958278043055696,0.3556266741460151
81.0,-0.030281246440875348,0.36342005972998653
83.25,-0.020979712451193733,0.37121344531395795
85.5,-0.011678178461512118,0.3790068308979293
87.75,-0.0023766444718305024,0.38680021648190077
90.0,0.049423,0.40715
120.0,0.10479,0.47998
150.0,0.22012,0.5998
180.0,0.35727,0.71702
210.0,0.54335,0.80824
240.0,0.74185,0.91693
270.0,0.95734,0.99183
300.0,1.1656,1.0794
330.0,1.4153,1.1607
360.0,1.6618,1.2348
390.0,1.8752,1.3011
420.0,2.1183,1.3831
450.0,2.3379,1.4493
480.0,2.5868,1.5076
510.0,2.8844,1.5746
540.0,3.1717,1.6417
570.0,3.4657,1.6958
600.0,3.7313,1.754
630.0,4.0405,1.8161
660.0,4.3635,1.8784
690.0,4.6703,1.9331
720.0,4.9886,1.975
750.0,5.3048,2.0424
780.0,5.6362,2.1038
810.0,5.992,2.1452
840.0,6.346,2.1771
870.0,6.756,2.2462
900.0,7.1419,2.2863
930.0,7.5116,2.3324
960.0,7.8926,2.3834
990.0,8.2743,2.4268
1020.0,8.6931,2.4931
1050.0,9.0829,2.535
1080.0,9.5423,2.5963
1110.0,9.9618,2.6332
1140.0,10.425,2.706
1170.0,10.912,2.7601
1200.0,11.354,2.8282
1230.0,11.827,2.8784
1260.0,12.339,2.9508
1290.0,12.854,3.0222
1320.0,13.335,3.0788
1350.0,13.831,3.1196
1380.0,14.325,3.211
1410.0,14.808,3.2794
1440.0,15.203,3.3336
1470.0,15.603,3.4147
1500.0,16.015,3.5093
1530.0,16.463,3.5953
1560.0,16.934,3.6861
1590.0,17.404,3.7975
1620.0,17.862,3.8999
1650.0,18.394,4.0202
1680.0,18.998,4.1783
1710.0,19.594,4.3152
1740.0,20.176,4.4901
1770.0,20.864,4.6767
1800.0,21.656,4.9122
1830.0,22.54,5.1753
1860.0,23.517,5.5233
1890.0,24.655,5.9384
1920.0,25.836,6.4123
1950.0,27.261,7.0642
1980.0,29.004,7.9113
2010.0,31.224,9.1049
2040.0,33.989,10.615
2070.0,37.451,12.561
2100.0,42.315,15.365
2130.0,48.417,18.867
2160.0,56.366,23.351
2190.0,66.641,29.202
2220.0,79.327,35.83
2250.0,93.926,43.737
2280.0,111.33,52.544
2310.0,132.69,62.702
2340.0,158.18,74.654
2370.0,184.19,86.931
2400.0,214.48,100.44
2430.0,246.36,114.18
2460.0,285.96,131.55
2490.0,327.21,149.06
2520.0,380.76,170.12
2550.0,434.42,191.71
2580.0,497.03,215.84
2610.0,579.42,246.7
2640.0,676.37,281.83
2670.0,796.58,323.56
2700.0,925.31,367.28
2730.0,1074.6,417.6
2760.0,1239.3,469.75
2790.0,1428.2,529.27
2820.0,1635.8,590.99
2850.0,1860.0,655.3
2880.0,2115.2,726.65
2910.0,2357.0,793.93
2940.0,2632.6,866.78
2970.0,2916.9,938.41
3000.0,3201.9,1009.5
3030.0,3510.0,1077.6
3060.0,3846.9,1150.2
3090.0,4227.0,1228.5
3120.0,4607.5,1304.9
3150.0,5006.0,1384.7
3180.0,5447.9,1467.4
3210.0,5881.2,1543.8
3240.0,6358.2,1628.5
3270.0,6828.5,1709.0
3300.0,7294.0,1787.8
3330.0,7811.2,1877.5
3360.0,8300.4,1963.7
3390.0,8796.3,2045.9
3420.0,9323.7,2131.7
3450.0,9835.2,2216.0
3480.0,10358.0,2301.0
3510.0,10940.0,2394.2
3540.0,11513.0,2483.4
3570.0,12100.0,2570.9
3600.0,12727.0,2659.4
3630.0,13356.0,2750.6
3660.0,14003.0,2847.0
