SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.538,-0,-0.020,-0.00025464790894703254,-0.0
70Compression,1-Compress,1.000,4.484,0.054,-0.003,-3.819718634205488e-05,0.011899515204936094
70Compression,1-Compress,2.000,4.433,0.105,-0.003,-3.819718634205488e-05,0.023137946231820184
70Compression,1-Compress,3.000,4.38,0.158,-0.020,-0.00025464790894703254,0.03481710004407228
70Compression,1-Compress,4.000,4.327,0.211,-0.003,-3.819718634205488e-05,0.04649625385632437
70Compression,1-Compress,5.000,4.273,0.265,-0.003,-3.819718634205488e-05,0.05839576906126047
70Compression,1-Compress,6.000,4.22,0.318,-0.003,-3.819718634205488e-05,0.07007492287351255
70Compression,1-Compress,7.000,4.167,0.371,-0.003,-3.819718634205488e-05,0.08175407668576465
70Compression,1-Compress,8.000,4.114,0.424,0.013,0.00016552114081557113,0.09343323049801674
70Compression,1-Compress,9.000,4.061,0.477,-0.003,-3.819718634205488e-05,0.10511238431026883
70Compression,1-Compress,10.000,4.009,0.529,-0.003,-3.819718634205488e-05,0.11657117672983693
70Compression,1-Compress,11.000,3.956,0.582,0.029,0.0003692394679731972,0.128250330542089
70Compression,1-Compress,12.000,3.903,0.635,0.029,0.0003692394679731972,0.1399294843543411
70Compression,1-Compress,13.000,3.85,0.688,0.013,0.00016552114081557113,0.1516086381665932
70Compression,1-Compress,14.000,3.797,0.741,0.029,0.0003692394679731972,0.1632877919788453
70Compression,1-Compress,15.000,3.744,0.794,0.046,0.0005856901905781748,0.1749669457910974
70Compression,1-Compress,16.000,3.691,0.847,0.013,0.00016552114081557113,0.18664609960334946
70Compression,1-Compress,17.000,3.638,0.9,0.029,0.0003692394679731972,0.1983252534156016
70Compression,1-Compress,18.000,3.584,0.954,0.046,0.0005856901905781748,0.21022476862053766
70Compression,1-Compress,19.000,3.533,1.005,0.029,0.0003692394679731972,0.22146319964742173
70Compression,1-Compress,20.000,3.48,1.058,0.046,0.0005856901905781748,0.23314235345967385
70Compression,1-Compress,21.000,3.427,1.111,0.062,0.0007894085177358009,0.24482150727192595
70Compression,1-Compress,22.000,3.373,1.165,0.062,0.0007894085177358009,0.25672102247686207
70Compression,1-Compress,23.000,3.32,1.218,0.046,0.0005856901905781748,0.2684001762891141
70Compression,1-Compress,24.000,3.267,1.271,0.079,0.0010058592403407785,0.2800793301013662
70Compression,1-Compress,25.000,3.214,1.324,0.079,0.0010058592403407785,0.2917584839136183
70Compression,1-Compress,26.000,3.161,1.377,0.079,0.0010058592403407785,0.3034376377258704
70Compression,1-Compress,27.000,3.108,1.43,0.079,0.0010058592403407785,0.3151167915381225
70Compression,1-Compress,28.000,3.056,1.482,0.111,0.0014132958946560306,0.3265755839576906
70Compression,1-Compress,29.000,3.003,1.535,0.095,0.0012095775674984045,0.3382547377699427
70Compression,1-Compress,30.000,2.95,1.588,0.095,0.0012095775674984045,0.3499338915821948
70Compression,1-Compress,31.000,2.897,1.641,0.128,0.0016297466172610082,0.3616130453944469
70Compression,1-Compress,32.000,2.844,1.694,0.128,0.0016297466172610082,0.3732921992066989
70Compression,1-Compress,33.000,2.791,1.747,0.128,0.0016297466172610082,0.3849713530189511
70Compression,1-Compress,34.000,2.738,1.8,0.177,0.002253633994181238,0.3966505068312032
70Compression,1-Compress,35.000,2.684,1.854,0.177,0.002253633994181238,0.40855002203613927
70Compression,1-Compress,36.000,2.633,1.905,0.177,0.002253633994181238,0.4197884530630233
70Compression,1-Compress,37.000,2.58,1.958,0.193,0.002457352321338864,0.4314676068752754
70Compression,1-Compress,38.000,2.527,2.011,0.226,0.0028775213711014678,0.44314676068752756
70Compression,1-Compress,39.000,2.473,2.065,0.210,0.0026738030439438414,0.4550462758924636
70Compression,1-Compress,40.000,2.42,2.118,0.242,0.0030812396982590937,0.4667254297047157
70Compression,1-Compress,41.000,2.367,2.171,0.275,0.0035014087480216977,0.47840458351696774
70Compression,1-Compress,42.000,2.314,2.224,0.292,0.003717859470626675,0.49008373732921995
70Compression,1-Compress,43.000,2.261,2.277,0.292,0.003717859470626675,0.501762891141472
70Compression,1-Compress,44.000,2.208,2.33,0.341,0.004341746847546905,0.5134420449537241
70Compression,1-Compress,45.000,2.156,2.382,0.373,0.004749183501862157,0.5249008373732922
70Compression,1-Compress,46.000,2.103,2.435,0.373,0.004749183501862157,0.5365799911855442
70Compression,1-Compress,47.000,2.05,2.488,0.423,0.005385803274229738,0.5482591449977964
70Compression,1-Compress,48.000,1.997,2.541,0.455,0.00579323992854499,0.5599382988100484
70Compression,1-Compress,49.000,1.944,2.594,0.488,0.006213408978307594,0.5716174526223005
70Compression,1-Compress,50.000,1.891,2.647,0.521,0.006633578028070197,0.5832966064345526
70Compression,1-Compress,51.000,1.838,2.7,0.586,0.007461183732148053,0.5949757602468048
70Compression,1-Compress,52.000,1.784,2.754,0.652,0.00830152183167326,0.6068752754517408
70Compression,1-Compress,53.000,1.731,2.807,0.685,0.008721690881435864,0.618554429263993
70Compression,1-Compress,54.000,1.68,2.858,0.783,0.009969465635276325,0.629792860290877
70Compression,1-Compress,55.000,1.627,2.911,0.848,0.010797071339354179,0.6414720141031292
70Compression,1-Compress,56.000,1.573,2.965,0.930,0.011841127766037013,0.6533715293080652
70Compression,1-Compress,57.000,1.52,3.018,1.028,0.013088902519877472,0.6650506831203172
70Compression,1-Compress,58.000,1.467,3.071,1.143,0.01455312799632291,0.6767298369325694
70Compression,1-Compress,59.000,1.414,3.124,1.274,0.016221071799925973,0.6884089907448215
