SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Preload,0.000,4.853,-0.001,0.008,0.00010185916357881301,-0.00020605810838656503
70Compression,1-Compress,0.010,4.852,-0,0.008,0.00010185916357881301,-0.0
70Compression,1-Compress,1.010,4.795,0.057,0.008,0.00010185916357881301,0.011745312178034206
70Compression,1-Compress,2.010,4.739,0.113,0.008,0.00010185916357881301,0.023284566247681847
70Compression,1-Compress,3.010,4.681,0.171,0.008,0.00010185916357881301,0.03523593653410262
70Compression,1-Compress,4.010,4.625,0.227,0.024,0.000305577490736439,0.04677519060375026
70Compression,1-Compress,5.010,4.569,0.283,0.008,0.00010185916357881301,0.05831444467339789
70Compression,1-Compress,6.010,4.513,0.339,0.008,0.00010185916357881301,0.06985369874304555
70Compression,1-Compress,7.010,4.456,0.396,0.024,0.000305577490736439,0.08159901092107975
70Compression,1-Compress,8.010,4.398,0.454,0.040,0.0005092958178940651,0.09355038120750052
70Compression,1-Compress,9.010,4.342,0.51,0.008,0.00010185916357881301,0.10508963527714817
70Compression,1-Compress,10.010,4.286,0.566,0.040,0.0005092958178940651,0.11662888934679579
70Compression,1-Compress,11.010,4.23,0.622,0.040,0.0005092958178940651,0.12816814341644345
70Compression,1-Compress,12.010,4.172,0.68,0.024,0.000305577490736439,0.1401195137028642
70Compression,1-Compress,13.010,4.116,0.736,0.040,0.0005092958178940651,0.15165876777251186
70Compression,1-Compress,14.010,4.059,0.793,0.057,0.0007257465404990428,0.16340407995054607
70Compression,1-Compress,15.010,4.003,0.849,0.040,0.0005092958178940651,0.17494333402019369
70Compression,1-Compress,16.010,3.945,0.907,0.040,0.0005092958178940651,0.18689470430661448
70Compression,1-Compress,17.010,3.889,0.963,0.073,0.0009294648676566687,0.1984339583762621
70Compression,1-Compress,18.010,3.833,1.019,0.073,0.0009294648676566687,0.20997321244590975
70Compression,1-Compress,19.010,3.777,1.075,0.057,0.0007257465404990428,0.2215124665155574
70Compression,1-Compress,20.010,3.719,1.133,0.057,0.0007257465404990428,0.23346383680197816
70Compression,1-Compress,21.010,3.663,1.189,0.073,0.0009294648676566687,0.24500309087162583
70Compression,1-Compress,22.010,3.606,1.246,0.073,0.0009294648676566687,0.25674840304966
70Compression,1-Compress,23.010,3.55,1.302,0.073,0.0009294648676566687,0.2682876571193077
70Compression,1-Compress,24.010,3.494,1.358,0.106,0.0013496339174192723,0.2798269111889553
70Compression,1-Compress,25.010,3.436,1.416,0.106,0.0013496339174192723,0.29177828147537604
70Compression,1-Compress,26.010,3.38,1.472,0.090,0.0011459155902616464,0.3033175355450237
70Compression,1-Compress,27.010,3.323,1.529,0.122,0.0015533522445768985,0.3150628477230579
70Compression,1-Compress,28.010,3.267,1.585,0.122,0.0015533522445768985,0.32660210179270555
70Compression,1-Compress,29.010,3.209,1.643,0.122,0.0015533522445768985,0.33855347207912634
70Compression,1-Compress,30.010,3.153,1.699,0.155,0.001973521294339502,0.35009272614877396
70Compression,1-Compress,31.010,3.097,1.755,0.155,0.001973521294339502,0.3616319802184216
70Compression,1-Compress,32.010,3.041,1.811,0.155,0.001973521294339502,0.37317123428806925
70Compression,1-Compress,33.010,2.983,1.869,0.171,0.002177239621497128,0.38512260457449005
70Compression,1-Compress,34.010,2.927,1.925,0.188,0.0023936903441021057,0.39666185864413767
70Compression,1-Compress,35.010,2.87,1.982,0.204,0.0025974086712597317,0.40840717082217187
70Compression,1-Compress,36.010,2.814,2.038,0.204,0.0025974086712597317,0.4199464248918195
70Compression,1-Compress,37.010,2.756,2.096,0.237,0.0030175777210223356,0.4318977951782403
70Compression,1-Compress,38.010,2.7,2.152,0.253,0.0032212960481799616,0.44343704924788796
70Compression,1-Compress,39.010,2.644,2.208,0.253,0.0032212960481799616,0.4549763033175356
70Compression,1-Compress,40.010,2.588,2.264,0.270,0.0034377467707849396,0.46651555738718314
70Compression,1-Compress,41.010,2.531,2.321,0.302,0.003845183425100191,0.47826086956521746
70Compression,1-Compress,42.010,2.473,2.379,0.302,0.003845183425100191,0.4902122398516382
70Compression,1-Compress,43.010,2.417,2.435,0.319,0.004061634147705169,0.5017514939212858
70Compression,1-Compress,44.010,2.361,2.491,0.352,0.0044818031974677725,0.5132907479909334
70Compression,1-Compress,45.010,2.305,2.547,0.384,0.004889239851783024,0.5248300020605812
70Compression,1-Compress,46.010,2.247,2.605,0.384,0.004889239851783024,0.5367813723470019
70Compression,1-Compress,47.010,2.191,2.661,0.433,0.005513127228703255,0.5483206264166496
70Compression,1-Compress,48.010,2.134,2.718,0.466,0.005933296278465858,0.5600659385946837
70Compression,1-Compress,49.010,2.078,2.774,0.466,0.005933296278465858,0.5716051926643314
70Compression,1-Compress,50.010,2.02,2.832,0.515,0.006557183655386088,0.5835565629507521
70Compression,1-Compress,51.010,1.964,2.888,0.581,0.007397521754911295,0.5950958170203997
70Compression,1-Compress,52.010,1.908,2.944,0.597,0.007601240082068921,0.6066350710900474
70Compression,1-Compress,53.010,1.852,3,0.646,0.008225127458989151,0.6181743251596951
70Compression,1-Compress,54.010,1.794,3.058,0.712,0.009065465558514358,0.6301256954461159
70Compression,1-Compress,55.010,1.738,3.114,0.761,0.009689352935434587,0.6416649495157635
70Compression,1-Compress,56.010,1.681,3.171,0.794,0.010109521985197193,0.6534102616937977
70Compression,1-Compress,57.010,1.625,3.227,0.876,0.011153578411880026,0.6649495157634453
70Compression,1-Compress,58.010,1.569,3.283,0.974,0.012401353165720485,0.6764887698330929
