SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,3.539,-0,-0.006,-7.639437268410976e-05,-0.0
70Compression,1-Compress,1.000,3.498,0.041,-0.006,-7.639437268410976e-05,0.01158519355750212
70Compression,1-Compress,2.000,3.456,0.083,-0.006,-7.639437268410976e-05,0.02345295281152868
70Compression,1-Compress,3.000,3.416,0.123,-0.006,-7.639437268410976e-05,0.03475558067250636
70Compression,1-Compress,4.000,3.375,0.164,0.010,0.00012732395447351627,0.04634077423000848
70Compression,1-Compress,5.000,3.333,0.206,-0.023,-0.0002928450952890874,0.058208533484035034
70Compression,1-Compress,6.000,3.292,0.247,-0.006,-7.639437268410976e-05,0.06979372704153715
70Compression,1-Compress,7.000,3.25,0.289,0.010,0.00012732395447351627,0.0816614862955637
70Compression,1-Compress,8.000,3.209,0.33,-0.023,-0.0002928450952890874,0.09324667985306584
70Compression,1-Compress,9.000,3.167,0.372,-0.006,-7.639437268410976e-05,0.1051144391070924
70Compression,1-Compress,10.000,3.127,0.412,0.010,0.00012732395447351627,0.11641706696807007
70Compression,1-Compress,11.000,3.086,0.453,0.010,0.00012732395447351627,0.1280022605255722
70Compression,1-Compress,12.000,3.044,0.495,-0.006,-7.639437268410976e-05,0.13987001977959876
70Compression,1-Compress,13.000,3.003,0.536,0.010,0.00012732395447351627,0.15145521333710088
70Compression,1-Compress,14.000,2.961,0.578,0.010,0.00012732395447351627,0.1633229725911274
70Compression,1-Compress,15.000,2.92,0.619,-0.006,-7.639437268410976e-05,0.17490816614862956
70Compression,1-Compress,16.000,2.878,0.661,-0.006,-7.639437268410976e-05,0.1867759254026561
70Compression,1-Compress,17.000,2.838,0.701,0.010,0.00012732395447351627,0.19807855326363377
70Compression,1-Compress,18.000,2.795,0.744,-0.006,-7.639437268410976e-05,0.2102288782141848
70Compression,1-Compress,19.000,2.755,0.784,-0.006,-7.639437268410976e-05,0.22153150607516248
70Compression,1-Compress,20.000,2.714,0.825,0.010,0.00012732395447351627,0.23311669963266457
70Compression,1-Compress,21.000,2.672,0.867,0.026,0.00033104228163114227,0.24498445888669115
70Compression,1-Compress,22.000,2.631,0.908,-0.006,-7.639437268410976e-05,0.2565696524441933
70Compression,1-Compress,23.000,2.589,0.95,0.026,0.00033104228163114227,0.26843741169821983
70Compression,1-Compress,24.000,2.548,0.991,0.026,0.00033104228163114227,0.2800226052557219
70Compression,1-Compress,25.000,2.506,1.033,0.010,0.00012732395447351627,0.2918903645097485
70Compression,1-Compress,26.000,2.466,1.073,0.010,0.00012732395447351627,0.30319299237072617
70Compression,1-Compress,27.000,2.425,1.114,0.026,0.00033104228163114227,0.3147781859282283
70Compression,1-Compress,28.000,2.383,1.156,0.010,0.00012732395447351627,0.3266459451822548
70Compression,1-Compress,29.000,2.342,1.197,0.010,0.00012732395447351627,0.338231138739757
70Compression,1-Compress,30.000,2.3,1.239,0.026,0.00033104228163114227,0.3500988979937836
70Compression,1-Compress,31.000,2.259,1.28,0.043,0.0005474930042361199,0.36168409155128567
70Compression,1-Compress,32.000,2.217,1.322,0.026,0.00033104228163114227,0.3735518508053122
70Compression,1-Compress,33.000,2.177,1.362,0.043,0.0005474930042361199,0.3848544786662899
70Compression,1-Compress,34.000,2.136,1.403,0.043,0.0005474930042361199,0.396439672223792
70Compression,1-Compress,35.000,2.094,1.445,0.026,0.00033104228163114227,0.4083074314778186
70Compression,1-Compress,36.000,2.053,1.486,0.043,0.0005474930042361199,0.4198926250353207
70Compression,1-Compress,37.000,2.011,1.528,0.059,0.0007512113313937459,0.43176038428934727
70Compression,1-Compress,38.000,1.97,1.569,0.043,0.0005474930042361199,0.44334557784684936
70Compression,1-Compress,39.000,1.928,1.611,0.059,0.0007512113313937459,0.4552133371008759
70Compression,1-Compress,40.000,1.888,1.651,0.075,0.0009549296585513719,0.4665159649618536
70Compression,1-Compress,41.000,1.845,1.694,0.075,0.0009549296585513719,0.4786662899124046
70Compression,1-Compress,42.000,1.805,1.734,0.059,0.0007512113313937459,0.4899689177733823
70Compression,1-Compress,43.000,1.764,1.775,0.092,0.0011713803811563496,0.5015541113308843
70Compression,1-Compress,44.000,1.722,1.817,0.108,0.0013750987083139758,0.513421870584911
70Compression,1-Compress,45.000,1.681,1.858,0.092,0.0011713803811563496,0.5250070641424132
70Compression,1-Compress,46.000,1.639,1.9,0.108,0.0013750987083139758,0.5368748233964397
70Compression,1-Compress,47.000,1.598,1.941,0.125,0.0015915494309189533,0.5484600169539418
70Compression,1-Compress,48.000,1.556,1.983,0.125,0.0015915494309189533,0.5603277762079684
70Compression,1-Compress,49.000,1.516,2.023,0.141,0.0017952677580765793,0.571630404068946
70Compression,1-Compress,50.000,1.475,2.064,0.174,0.002215436807839183,0.5832155976264481
70Compression,1-Compress,51.000,1.433,2.106,0.190,0.002419155134996809,0.5950833568804746
70Compression,1-Compress,52.000,1.392,2.147,0.190,0.002419155134996809,0.6066685504379767
70Compression,1-Compress,53.000,1.35,2.189,0.223,0.002839324184759413,0.6185363096920033
70Compression,1-Compress,54.000,1.309,2.23,0.256,0.0032594932345220164,0.6301215032495054
70Compression,1-Compress,55.000,1.267,2.272,0.256,0.0032594932345220164,0.6419892625035319
70Compression,1-Compress,56.000,1.227,2.312,0.288,0.0036669298888372683,0.6532918903645096
70Compression,1-Compress,57.000,1.186,2.353,0.321,0.004087098938599872,0.664877083922012
70Compression,1-Compress,58.000,1.144,2.395,0.338,0.00430354966120485,0.6767448431760384
70Compression,1-Compress,59.000,1.103,2.436,0.370,0.004710986315520102,0.6883300367335405
