SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.017,-0,0.002,2.5464790894703253e-05,-0.0
70Compression,1-Compress,1.000,3.97,0.047,-0.014,-0.00017825353626292278,0.011700273836196165
70Compression,1-Compress,2.000,3.923,0.094,0.002,2.5464790894703253e-05,0.02340054767239233
70Compression,1-Compress,3.000,3.877,0.14,0.002,2.5464790894703253e-05,0.034851879512073684
70Compression,1-Compress,4.000,3.83,0.187,-0.014,-0.00017825353626292278,0.04655215334826985
70Compression,1-Compress,5.000,3.783,0.234,-0.014,-0.00017825353626292278,0.058252427184466014
70Compression,1-Compress,6.000,3.736,0.281,0.002,2.5464790894703253e-05,0.06995270102066219
70Compression,1-Compress,7.000,3.689,0.328,0.002,2.5464790894703253e-05,0.08165297485685835
70Compression,1-Compress,8.000,3.642,0.375,0.002,2.5464790894703253e-05,0.09335324869305452
70Compression,1-Compress,9.000,3.595,0.422,0.019,0.0002419155134996809,0.10505352252925067
70Compression,1-Compress,10.000,3.548,0.469,0.019,0.0002419155134996809,0.11675379636544683
70Compression,1-Compress,11.000,3.502,0.515,0.002,2.5464790894703253e-05,0.1282051282051282
70Compression,1-Compress,12.000,3.455,0.562,0.002,2.5464790894703253e-05,0.13990540204132437
70Compression,1-Compress,13.000,3.408,0.609,0.019,0.0002419155134996809,0.15160567587752052
70Compression,1-Compress,14.000,3.361,0.656,0.002,2.5464790894703253e-05,0.1633059497137167
70Compression,1-Compress,15.000,3.314,0.703,0.002,2.5464790894703253e-05,0.17500622354991285
70Compression,1-Compress,16.000,3.267,0.75,0.019,0.0002419155134996809,0.18670649738610903
70Compression,1-Compress,17.000,3.22,0.797,0.019,0.0002419155134996809,0.19840677122230518
70Compression,1-Compress,18.000,3.173,0.844,0.002,2.5464790894703253e-05,0.21010704505850133
70Compression,1-Compress,19.000,3.127,0.89,0.019,0.0002419155134996809,0.2215583768981827
70Compression,1-Compress,20.000,3.08,0.937,0.019,0.0002419155134996809,0.23325865073437888
70Compression,1-Compress,21.000,3.033,0.984,0.002,2.5464790894703253e-05,0.24495892457057503
70Compression,1-Compress,22.000,2.986,1.031,0.019,0.0002419155134996809,0.2566591984067712
70Compression,1-Compress,23.000,2.939,1.078,0.035,0.00044563384065730697,0.26835947224296736
70Compression,1-Compress,24.000,2.892,1.125,0.019,0.0002419155134996809,0.2800597460791635
70Compression,1-Compress,25.000,2.845,1.172,0.019,0.0002419155134996809,0.29176001991535966
70Compression,1-Compress,26.000,2.798,1.219,0.035,0.00044563384065730697,0.30346029375155587
70Compression,1-Compress,27.000,2.752,1.265,0.035,0.00044563384065730697,0.3149116255912372
70Compression,1-Compress,28.000,2.705,1.312,0.019,0.0002419155134996809,0.3266118994274334
70Compression,1-Compress,29.000,2.658,1.359,0.052,0.0006620845632622845,0.33831217326362956
70Compression,1-Compress,30.000,2.611,1.406,0.052,0.0006620845632622845,0.3500124470998257
70Compression,1-Compress,31.000,2.564,1.453,0.035,0.00044563384065730697,0.3617127209360219
70Compression,1-Compress,32.000,2.517,1.5,0.035,0.00044563384065730697,0.37341299477221807
70Compression,1-Compress,33.000,2.47,1.547,0.068,0.0008658028904199107,0.3851132686084142
70Compression,1-Compress,34.000,2.423,1.594,0.052,0.0006620845632622845,0.39681354244461037
70Compression,1-Compress,35.000,2.377,1.64,0.052,0.0006620845632622845,0.4082648742842917
70Compression,1-Compress,36.000,2.33,1.687,0.068,0.0008658028904199107,0.4199651481204879
70Compression,1-Compress,37.000,2.283,1.734,0.068,0.0008658028904199107,0.43166542195668406
70Compression,1-Compress,38.000,2.236,1.781,0.068,0.0008658028904199107,0.4433656957928802
70Compression,1-Compress,39.000,2.189,1.828,0.084,0.0010695212175775366,0.4550659696290764
70Compression,1-Compress,40.000,2.142,1.875,0.101,0.0012859719401825144,0.46676624346527257
70Compression,1-Compress,41.000,2.095,1.922,0.084,0.0010695212175775366,0.4784665173014687
70Compression,1-Compress,42.000,2.048,1.969,0.101,0.0012859719401825144,0.4901667911376649
70Compression,1-Compress,43.000,2.002,2.015,0.117,0.0014896902673401404,0.5016181229773463
70Compression,1-Compress,44.000,1.955,2.062,0.101,0.0012859719401825144,0.5133183968135424
70Compression,1-Compress,45.000,1.908,2.109,0.117,0.0014896902673401404,0.5250186706497386
70Compression,1-Compress,46.000,1.861,2.156,0.133,0.0016934085944977665,0.5367189444859347
70Compression,1-Compress,47.000,1.814,2.203,0.133,0.0016934085944977665,0.5484192183221308
70Compression,1-Compress,48.000,1.767,2.25,0.133,0.0016934085944977665,0.560119492158327
70Compression,1-Compress,49.000,1.72,2.297,0.166,0.00211357764426037,0.5718197659945232
70Compression,1-Compress,50.000,1.673,2.344,0.183,0.0023300283668653476,0.5835200398307193
70Compression,1-Compress,51.000,1.627,2.39,0.166,0.00211357764426037,0.5949713716704008
70Compression,1-Compress,52.000,1.58,2.437,0.183,0.0023300283668653476,0.6066716455065969
70Compression,1-Compress,53.000,1.533,2.484,0.232,0.0029539157437855775,0.6183719193427931
70Compression,1-Compress,54.000,1.486,2.531,0.232,0.0029539157437855775,0.6300721931789893
70Compression,1-Compress,55.000,1.439,2.578,0.248,0.0031576340709432034,0.6417724670151854
70Compression,1-Compress,56.000,1.392,2.625,0.281,0.0035778031207058074,0.6534727408513815
70Compression,1-Compress,57.000,1.345,2.672,0.297,0.003781521447863433,0.6651730146875777
70Compression,1-Compress,58.000,1.298,2.719,0.330,0.004201690497626037,0.6768732885237738
70Compression,1-Compress,59.000,1.252,2.765,0.346,0.004405408824783663,0.6883246203634553
