SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.475,-0,-0.020,-0.00025464790894703254,-0.0
70Compression,1-Compress,1.000,4.423,0.052,-0.003,-3.819718634205488e-05,0.011620111731843576
70Compression,1-Compress,2.000,4.372,0.103,-0.003,-3.819718634205488e-05,0.023016759776536312
70Compression,1-Compress,3.000,4.319,0.156,-0.020,-0.00025464790894703254,0.03486033519553073
70Compression,1-Compress,4.000,4.267,0.208,-0.003,-3.819718634205488e-05,0.046480446927374304
70Compression,1-Compress,5.000,4.214,0.261,0.013,0.00016552114081557113,0.05832402234636872
70Compression,1-Compress,6.000,4.163,0.312,-0.003,-3.819718634205488e-05,0.06972067039106146
70Compression,1-Compress,7.000,4.111,0.364,-0.003,-3.819718634205488e-05,0.08134078212290503
70Compression,1-Compress,8.000,4.058,0.417,-0.003,-3.819718634205488e-05,0.09318435754189945
70Compression,1-Compress,9.000,4.006,0.469,-0.003,-3.819718634205488e-05,0.10480446927374303
70Compression,1-Compress,10.000,3.953,0.522,-0.003,-3.819718634205488e-05,0.11664804469273744
70Compression,1-Compress,11.000,3.902,0.573,0.013,0.00016552114081557113,0.12804469273743016
70Compression,1-Compress,12.000,3.848,0.627,0.013,0.00016552114081557113,0.14011173184357542
70Compression,1-Compress,13.000,3.797,0.678,-0.003,-3.819718634205488e-05,0.15150837988826818
70Compression,1-Compress,14.000,3.745,0.73,0.013,0.00016552114081557113,0.16312849162011175
70Compression,1-Compress,15.000,3.692,0.783,0.013,0.00016552114081557113,0.17497206703910617
70Compression,1-Compress,16.000,3.641,0.834,-0.003,-3.819718634205488e-05,0.1863687150837989
70Compression,1-Compress,17.000,3.588,0.887,-0.003,-3.819718634205488e-05,0.19821229050279332
70Compression,1-Compress,18.000,3.536,0.939,0.013,0.00016552114081557113,0.20983240223463687
70Compression,1-Compress,19.000,3.484,0.991,0.013,0.00016552114081557113,0.22145251396648047
70Compression,1-Compress,20.000,3.431,1.044,0.013,0.00016552114081557113,0.2332960893854749
70Compression,1-Compress,21.000,3.38,1.095,0.013,0.00016552114081557113,0.24469273743016762
70Compression,1-Compress,22.000,3.327,1.148,0.029,0.0003692394679731972,0.256536312849162
70Compression,1-Compress,23.000,3.275,1.2,0.013,0.00016552114081557113,0.2681564245810056
70Compression,1-Compress,24.000,3.222,1.253,0.013,0.00016552114081557113,0.27999999999999997
70Compression,1-Compress,25.000,3.17,1.305,0.029,0.0003692394679731972,0.2916201117318436
70Compression,1-Compress,26.000,3.119,1.356,0.013,0.00016552114081557113,0.30301675977653636
70Compression,1-Compress,27.000,3.066,1.409,0.013,0.00016552114081557113,0.31486033519553075
70Compression,1-Compress,28.000,3.014,1.461,0.029,0.0003692394679731972,0.3264804469273743
70Compression,1-Compress,29.000,2.961,1.514,0.029,0.0003692394679731972,0.33832402234636877
70Compression,1-Compress,30.000,2.909,1.566,0.029,0.0003692394679731972,0.34994413407821234
70Compression,1-Compress,31.000,2.858,1.617,0.046,0.0005856901905781748,0.36134078212290505
70Compression,1-Compress,32.000,2.805,1.67,0.046,0.0005856901905781748,0.37318435754189944
70Compression,1-Compress,33.000,2.753,1.722,0.029,0.0003692394679731972,0.38480446927374307
70Compression,1-Compress,34.000,2.7,1.775,0.046,0.0005856901905781748,0.39664804469273746
70Compression,1-Compress,35.000,2.648,1.827,0.062,0.0007894085177358009,0.40826815642458103
70Compression,1-Compress,36.000,2.595,1.88,0.046,0.0005856901905781748,0.4201117318435754
70Compression,1-Compress,37.000,2.544,1.931,0.046,0.0005856901905781748,0.4315083798882682
70Compression,1-Compress,38.000,2.492,1.983,0.062,0.0007894085177358009,0.4431284916201118
70Compression,1-Compress,39.000,2.439,2.036,0.062,0.0007894085177358009,0.4549720670391062
70Compression,1-Compress,40.000,2.388,2.087,0.062,0.0007894085177358009,0.46636871508379896
70Compression,1-Compress,41.000,2.334,2.141,0.095,0.0012095775674984045,0.47843575418994416
70Compression,1-Compress,42.000,2.283,2.192,0.095,0.0012095775674984045,0.4898324022346369
70Compression,1-Compress,43.000,2.231,2.244,0.079,0.0010058592403407785,0.5014525139664805
70Compression,1-Compress,44.000,2.178,2.297,0.095,0.0012095775674984045,0.5132960893854749
70Compression,1-Compress,45.000,2.127,2.348,0.111,0.0014132958946560306,0.5246927374301676
70Compression,1-Compress,46.000,2.073,2.402,0.095,0.0012095775674984045,0.5367597765363129
70Compression,1-Compress,47.000,2.022,2.453,0.111,0.0014132958946560306,0.5481564245810056
70Compression,1-Compress,48.000,1.969,2.506,0.144,0.0018334649444186342,0.5599999999999999
70Compression,1-Compress,49.000,1.917,2.558,0.128,0.0016297466172610082,0.5716201117318436
70Compression,1-Compress,50.000,1.866,2.609,0.144,0.0018334649444186342,0.5830167597765363
70Compression,1-Compress,51.000,1.813,2.662,0.177,0.002253633994181238,0.5948603351955307
70Compression,1-Compress,52.000,1.761,2.714,0.193,0.002457352321338864,0.6064804469273744
70Compression,1-Compress,53.000,1.708,2.767,0.193,0.002457352321338864,0.6183240223463687
70Compression,1-Compress,54.000,1.656,2.819,0.226,0.0028775213711014678,0.6299441340782124
70Compression,1-Compress,55.000,1.605,2.87,0.242,0.0030812396982590937,0.6413407821229051
70Compression,1-Compress,56.000,1.552,2.923,0.259,0.0032976904208640713,0.6531843575418995
